1|[Cześć], co słychać?|Hi, how's it going?
B2|On jest [kujonem].|He's a swot.|Es un empollón.|C'est un intello.|Er ist ein Streber.|Ele é um nerd CDF.|È un secchione.|Hij is een blokker.|Han är en plugghäst.|Han er en pugghest.|Han er en nørd.|E un tocilar.|On je štreber.|cs:Je to šprt.
B2|Ale z niego [kujon]!|What a nerd!|¡Qué empollón!|Quel intello !|Was für ein Streber!|Que CDF!|Che secchione!|Wat een nerd!|Vilken nörd!|For en nerd!|Sikke en nørd!|Ce tocilar!|Kakav štreber!|cs:To je ale šprt!
B2|Cała [sesja] na głowie.|I've got the whole exam session to deal with.|Tengo toda la época de exámenes encima.|J'ai toute la session d'exams sur le dos.|Die ganze Prüfungsphase steht an.|Tô com a semana de provas toda pela frente.|Ho tutta la sessione d'esami sulle spalle.|Ik heb de hele tentamenperiode op mijn bord.|Jag har hela tentaperioden på halsen.|Jeg har hele eksamensperioden å stri med.|Jeg har hele eksamensperioden at se til.|Am toată sesiunea pe cap.|Imam cijeli ispitni rok na grbači.|cs:Mám na krku celý zkouškový.
B2|Zaliczyłem [poprawkę] w ostatniej chwili.|I passed the resit at the last minute.|Aprobé la recuperación en el último momento.|J'ai eu le rattrapage de justesse.|Ich hab die Nachprüfung in letzter Sekunde bestanden.|Passei na recuperação no último minuto.|Ho passato l'esame di riparazione all'ultimo momento.|Ik heb de herkansing op het nippertje gehaald.|Jag klarade omtentan i sista sekund.|Jeg besto konten i siste liten.|Jeg bestod reeksamen i sidste øjeblik.|Am trecut restanța în ultimul moment.|Položio sam popravni u zadnji čas.|cs:Opravák jsem dal na poslední chvíli.
B2|Na egzaminie [strzelałem] odpowiedzi.|I guessed the answers on the exam.|En el examen contesté al azar.|J'ai répondu au pif à l'exam.|Ich hab bei der Prüfung die Antworten geraten.|Chutei as respostas na prova.|All'esame ho tirato a indovinare.|Ik heb de antwoorden op het examen gegokt.|Jag chansade på svaren på provet.|Jeg gjettet på svarene på eksamen.|Jeg gættede svarene til eksamen.|La examen am ghicit răspunsurile.|Na ispitu sam nagađao odgovore.|cs:U zkoušky jsem tipoval odpovědi.
B2|Mam [okienko] między zajęciami.|I've got a free period between classes.|Tengo un hueco entre clases.|J'ai un trou entre deux cours.|Ich hab 'ne Freistunde zwischen den Kursen.|Tenho uma janela entre as aulas.|Ho un'ora buca tra le lezioni.|Ik heb een tussenuur.|Jag har en håltimme mellan lektionerna.|Jeg har en fritime mellom timene.|Jeg har et hul mellem timerne.|Am o fereastră între cursuri.|Imam rupu između predavanja.|cs:Mezi hodinama mám volnou hodinu.
B2|Pani nam dała [kartkówkę].|The teacher gave us a pop quiz.|La profe nos puso un control sorpresa.|La prof nous a fait une interro surprise.|Die Lehrerin hat einen Test geschrieben.|A professora deu um teste surpresa.|La prof ci ha fatto un test a sorpresa.|De juf gaf ons een overhoring.|Läraren gav oss ett överraskningsprov.|Læreren ga oss en overraskelsesprøve.|Læreren gav os en overraskelsestest.|Profa ne-a dat un extemporal.|Profesorica nam je dala kratki test.|cs:Učitelka nám dala písemku.
B2|[Wyrwał] mnie do odpowiedzi.|He called me up to answer.|Me sacó a la pizarra.|Il m'a interrogé au tableau.|Er hat mich drangenommen.|Ele me chamou pra responder.|Mi ha interrogato.|Hij riep me naar voren om te antwoorden.|Han pekade ut mig att svara.|Han tok meg opp til muntlig.|Han kaldte mig op for at svare.|M-a scos la răspuns.|Prozvao me da odgovaram.|cs:Vyvolal mě k tabuli.
B2|[Zakuwam] jak głupi.|I'm cramming like crazy.|Estoy empollando como un loco.|Je bûche comme un malade.|Ich pauke wie verrückt.|Tô estudando feito doido.|Sto studiando come un matto.|Ik zit als een gek te blokken.|Jag pluggar som en galning.|Jeg pugger som en gal.|Jeg terper som en sindssyg.|Tocesc ca nebunul.|Štrebam ko lud.|cs:Šprtám jak blázen.
B2|To zadanie jest [wyrąbane w kosmos]!|What a crazy task!|¡Qué ejercicio más bestia!|Quel exercice de ouf !|Was für eine krasse Aufgabe!|Que tarefa absurda!|Questo compito è pazzesco!|Wat een waanzinnige opdracht!|Vilken galen uppgift!|For en sprø oppgave!|Sikke en vanvittig opgave!|Ce sarcină demențială!|Kakav ludi zadatak!|cs:Tahle úloha je totálně šílená!
C1|[Nie mój cyrk, nie moje małpy] — radźcie sobie sami.|Not my circus, not my monkeys — sort it out yourselves.|No es mi problema, apañaos vosotros.|C'est pas mon problème, débrouillez-vous.|Nicht mein Zirkus, nicht meine Affen — regelt das selbst.|Não é problema meu, se virem.|Non sono affari miei, arrangiatevi.|Niet mijn circus, niet mijn apen, zoek het zelf uit.|Inte min cirkus, inte mina apor, fixa det själva.|Ikke mitt sirkus, ikke mine aper, ordne det selv.|Ikke mit cirkus, ikke mine aber, klar det selv.|Nu e circul meu, nu-s maimuțele mele, descurcați-vă.|Nije moj cirkus, nisu moji majmuni, snađite se sami.|cs:Není to můj cirkus, nejsou to moje opice, poraďte si sami.
C1|Wiesz co? [Mam cię w nosie].|You know what? I don't give a damn about you.|¿Sabes qué? Me importas un bledo.|Tu sais quoi ? Je m'en fiche de toi.|Weißt du was? Du kannst mich mal.|Sabe de uma coisa? Tô pouco me lixando pra você.|Sai che c'è? Me ne frego di te.|Weet je wat? Je kunt me gestolen worden.|Vet du vad? Jag skiter i dig.|Vet du hva? Jeg driter i deg.|Ved du hvad? Jeg er fløjtende ligeglad med dig.|Știi ce? Nu-mi pasă de tine.|Znaš što? Boli me briga za tebe.|cs:Víš co? Seru na tebe.
C1|[Rób, co chcesz], mnie to nie rusza.|Do whatever you want, it doesn't bother me.|Haz lo que quieras, a mí me da igual.|Fais ce que tu veux, ça me touche pas.|Mach, was du willst, mich juckt's nicht.|Faz o que quiser, não tô nem aí.|Fai quello che vuoi, non mi tocca.|Doe maar wat je wil, het raakt me niet.|Gör vad du vill, det rör mig inte.|Gjør hva du vil, det bryr meg ikke.|Gør hvad du vil, det rager mig ikke.|Fă ce vrei, nu mă atinge.|Radi što hoćeš, mene to ne dira.|cs:Dělej si, co chceš, mě to nebere.
C1|Mnie to [nie rusza].|That doesn't bother me.|Eso no me afecta.|Ça me fait ni chaud ni froid.|Das juckt mich nicht.|Isso não me afeta.|Non mi tocca.|Dat raakt me niet.|Det rör mig inte.|Det bryr meg ikke.|Det rører mig ikke.|Nu mă afectează.|Mene to ne dira.|cs:Mě to nebere.
C1|[Nie pękaj jak stare gacie].|Don't chicken out now.|No te rajes ahora.|Te dégonfle pas maintenant.|Kneif jetzt nicht.|Não vai amarelar agora.|Non tirarti indietro adesso.|Krabbel nu niet terug.|Fega inte ur nu.|Ikke feig ut nå.|Lad være med at kneble nu.|Nu te da bătut acum.|Nemoj se sad usrati.|cs:Teď to nevzdávej.
C1|Znowu [leje jak z cebra].|It's pouring down again.|Otra vez llueve a cántaros.|Il pleut encore des cordes.|Es schüttet schon wieder wie aus Eimern.|Tá chovendo canivete de novo.|Piove di nuovo a catinelle.|Het regent weer pijpenstelen.|Det öser ner igen.|Det pøser ned igjen.|Det styrter ned igen.|Iar plouă cu găleata.|Opet lije ko iz kabla.|cs:Zase leje jako z konve.
C1|Ten biznes to [strzał w dziesiątkę].|This business is a bull's-eye.|Este negocio ha dado en el clavo.|Ce business, c'est dans le mille.|Das Geschäft ist ein Volltreffer.|Esse negócio foi um tiro certeiro.|Questo affare è un colpo da maestro.|Dit bedrijf is een schot in de roos.|Den här affären är mitt i prick.|Denne forretningen er midt i blinken.|Den her forretning er lige i øjet.|Afacerea asta e o lovitură de maestru.|Ovaj biznis je pun pogodak.|cs:Tenhle byznys je trefa do černýho.
C1|Ta reklama to [strzał w kolano].|That ad was shooting themselves in the foot.|Ese anuncio fue un tiro en el pie.|Cette pub, c'est se tirer une balle dans le pied.|Die Werbung war ein Eigentor.|Esse anúncio foi um tiro no pé.|Quella pubblicità è stata un autogol.|Die reclame was een schot in eigen voet.|Den reklamen var att skjuta sig själv i foten.|Den reklamen var å skyte seg selv i foten.|Den reklame var at skyde sig selv i foden.|Reclama aia a fost un autogol.|Ta reklama je bila autogol.|cs:Ta reklama byla vlastní gól.
C1|Zrobił to [na odwal się].|He did it half-heartedly.|Lo hizo a lo loco, sin ganas.|Il l'a fait à l'arrache.|Er hat das hingeschludert.|Ele fez nas coxas.|L'ha fatto alla bell'e meglio.|Hij heeft het met de franse slag gedaan.|Han gjorde det slarvigt.|Han gjorde det halvhjertet.|Han gjorde det halvhjertet.|A făcut-o de mântuială.|Napravio je to reda radi.|cs:Udělal to jen tak na půl plynu.
C1|Ten raport jest zrobiony [na łapu-capu].|This report was done any old how.|Este informe está hecho de cualquier manera.|Ce rapport a été bâclé.|Der Bericht ist total hingeschludert.|Esse relatório foi feito de qualquer jeito.|Questo rapporto è fatto alla carlona.|Dit rapport is maar wat in elkaar geflanst.|Den här rapporten är hafsigt gjord.|Denne rapporten er slurvete gjort.|Den her rapport er sjusket lavet.|Raportul ăsta e făcut după ureche.|Ovaj izvještaj je napravljen na brzinu.|cs:Ta zpráva je spíchnutá hala bala.
C1|Zrobiłem to [na szybkości].|I did it in a rush.|Lo hice a toda prisa.|Je l'ai fait vite fait.|Ich hab das auf die Schnelle gemacht.|Fiz isso na correria.|L'ho fatto di corsa.|Ik heb het haastig gedaan.|Jag gjorde det i all hast.|Jeg gjorde det i en fart.|Jeg gjorde det i en fart.|Am făcut-o în grabă.|Napravio sam to na brzinu.|cs:Udělal jsem to na rychlovku.
C1|[Na wariackich papierach] pojechaliśmy nad morze.|We went to the seaside on a whim.|Nos fuimos a la playa a lo loco.|On est partis à la mer sur un coup de tête.|Wir sind aus einer Laune heraus ans Meer gefahren.|Fomos pra praia na doideira.|Siamo andati al mare così, di punto in bianco.|We gingen in een opwelling naar zee.|Vi drog till havet på ett hux flux.|Vi dro til sjøen på impuls.|Vi tog til havet på et indfald.|Am plecat la mare din senin.|Otišli smo na more na ludu.|cs:K moři jsme jeli úplně nalehko, bez plánu.
C1|Zrobiliśmy to [na wariata].|We just winged it.|Lo hicimos a lo loco.|On l'a fait à l'arrache.|Wir haben das einfach aus dem Stegreif gemacht.|A gente fez na louca.|L'abbiamo fatto a braccio.|We hebben het gewoon geïmproviseerd.|Vi körde bara på.|Vi bare improviserte.|Vi improviserede bare.|Am făcut-o după cum a ieșit.|Napravili smo to napamet.|cs:Udělali jsme to naslepo.
C1|Nie [owijaj w bawełnę].|Don't beat around the bush.|No te andes con rodeos.|Tourne pas autour du pot.|Red nicht um den heißen Brei herum.|Não enrola.|Non girarci intorno.|Draai er niet omheen.|Gå inte som katten kring het gröt.|Ikke gå rundt grøten.|Lad være med at gå som katten om den varme grød.|Nu o mai lungi.|Ne okolišaj.|cs:Nechoď kolem horký kaše.
C1|Powiem [prosto z mostu]: nie podoba mi się to.|I'll be blunt: I don't like it.|Te lo digo sin rodeos: no me gusta.|Je vais être franc : ça me plaît pas.|Ich sag's frei heraus: Mir gefällt das nicht.|Vou ser direto: não gostei.|Te lo dico chiaro e tondo: non mi piace.|Ik zeg het recht voor z'n raap: ik vind het niks.|Jag säger det rakt ut: jag gillar det inte.|Jeg sier det rett ut: jeg liker det ikke.|Jeg siger det lige ud: jeg kan ikke lide det.|Ți-o spun direct: nu-mi place.|Reći ću ti ravno: ne sviđa mi se.|cs:Řeknu to na rovinu, nelíbí se mi to.
C1|[Wal śmiało], o co chodzi?|Fire away, what is it?|Suéltalo, ¿qué pasa?|Vas-y, balance, c'est quoi ?|Schieß los, worum geht's?|Manda ver, o que foi?|Spara, che c'è?|Zeg het maar, wat is er?|Kör, vad gäller det?|Bare si det, hva gjelder det?|Kom bare med det, hvad drejer det sig om?|Zi, ce e?|Pucaj, o čemu se radi?|cs:Sem s tím, o co jde?
C1|[Walnąłem gafę] przy teściowej.|I put my foot in it in front of my mother-in-law.|Metí la pata delante de mi suegra.|J'ai fait une gaffe devant ma belle-mère.|Ich bin bei der Schwiegermutter ins Fettnäpfchen getreten.|Dei uma mancada na frente da sogra.|Ho fatto una gaffe con mia suocera.|Ik heb een flater geslagen bij mijn schoonmoeder.|Jag trampade i klaveret inför svärmor.|Jeg tråkket i salaten foran svigermor.|Jeg trådte i spinaten foran min svigermor.|Am făcut o gafă în fața soacrei.|Izvalio sam gaf pred punicom.|cs:Před tchyní jsem to pěkně zkazil.
C1|Ale [dał plamę]!|He really screwed up!|¡Menudo patinazo!|Il s'est bien planté !|Da hat er sich aber blamiert!|Ele vacilou feio!|Che figuraccia ha fatto!|Wat heeft hij het verprutst!|Vad han klantade sig!|Han rotet det skikkelig til!|Han kvajede sig virkelig!|Ce gafă a făcut!|Baš se osramotio!|cs:Ten to ale podělal!
C1|[Zrobił mnie w konia].|He took me for a ride.|Me tomó el pelo.|Il m'a roulé dans la farine.|Er hat mich reingelegt.|Ele me passou a perna.|Mi ha fregato.|Hij heeft me belazerd.|Han lurade mig.|Han lurte meg trill rundt.|Han tog mig ved næsen.|M-a tras pe sfoară.|Napravio me budalom.|cs:Pěkně mě napálil.
C1|Nie [rób mnie w balona].|Don't mess with me.|No me tomes el pelo.|Me prends pas pour un pigeon.|Verarsch mich nicht.|Não me faz de otário.|Non prendermi in giro.|Hou me niet voor de gek.|Lura mig inte.|Ikke lur meg.|Lad være med at tage pis på mig.|Nu mă lua peste picior.|Ne pravi me budalom.|cs:Nedělej si ze mě blázny.
C1|Nie [rób z siebie] idioty.|Don't make a fool of yourself.|No hagas el ridículo.|Te ridiculise pas.|Mach dich nicht zum Affen.|Não pague de idiota.|Non fare la figura dell'idiota.|Maak jezelf niet belachelijk.|Gör dig inte till åtlöje.|Ikke gjør deg selv til latter.|Lad være med at gøre dig selv til grin.|Nu te face de râs.|Ne pravi budalu od sebe.|cs:Nedělej ze sebe idiota.
C1|Nie [rób z igły widły].|Don't make a mountain out of a molehill.|No hagas una montaña de un grano de arena.|Fais pas une montagne de rien.|Mach aus einer Mücke keinen Elefanten.|Não faz tempestade em copo d'água.|Non fare di una mosca un elefante.|Maak van een mug geen olifant.|Gör inte en höna av en fjäder.|Ikke lag en høne av en fjær.|Gør ikke en myg til en elefant.|Nu face din țânțar armăsar.|Ne pravi od muhe slona.|cs:Nedělej z komára velbloda.
C1|[Nie ma co płakać nad rozlanym mlekiem].|No use crying over spilt milk.|A lo hecho, pecho.|Ça sert à rien de pleurer sur le lait renversé.|Es hat keinen Sinn, über verschüttete Milch zu weinen.|Não adianta chorar pelo leite derramado.|Inutile piangere sul latte versato.|Gedane zaken nemen geen keer.|Ingen idé att gråta över spilld mjölk.|Ingen vits å gråte over spilt melk.|Det nytter ikke at græde over spildt mælk.|Ce-a fost a fost, n-are rost să plângi.|Nema smisla plakati nad prolivenim mlijekom.|cs:Nemá cenu brečet nad rozlitým mlíkem.
C1|On [ma muchy w nosie].|He's in a huff.|Está de morros.|Il est de mauvais poil.|Der hat schlechte Laune.|Ele tá de mau humor.|Ha il muso.|Hij zit te mokken.|Han är på dåligt humör.|Han er sur.|Han surmuler.|E bosumflat.|Napućio se.|cs:Je nabručenej.
C1|Szef [wstał lewą nogą].|The boss got out of bed on the wrong side.|El jefe se ha levantado con el pie izquierdo.|Le patron s'est levé du pied gauche.|Der Chef ist mit dem falschen Fuß aufgestanden.|O chefe acordou com o pé esquerdo.|Il capo si è alzato con il piede sbagliato.|De baas is met het verkeerde been uit bed gestapt.|Chefen har vaknat på fel sida.|Sjefen sto opp med feil fot først.|Chefen er stået op på det forkerte ben.|Șeful s-a sculat cu fața la cearșaf.|Šef je ustao na lijevu nogu.|cs:Šéf dneska vstal levou nohou.
C1|On [ma nie po kolei w głowie].|He's not all there.|Le falta un tornillo.|Il a une case en moins.|Bei dem ist 'ne Schraube locker.|Ele não bate bem.|Non ci sta tutto con la testa.|Hij is niet helemaal goed bij zijn hoofd.|Han är inte riktigt klok.|Han er ikke helt god.|Han er ikke helt rigtig i hovedet.|Nu e în toate mințile.|Nije sav svoj.|cs:Nemá všech pět pohromadě.
C1|Chyba [ci odbiło]!|You must have lost it!|¡Se te ha ido la olla!|T'es devenu fou !|Du spinnst wohl!|Você pirou!|Sei impazzito!|Jij bent gek geworden!|Du har ju tappat det!|Du har jo gått fra vettet!|Du er da blevet skør!|Ai luat-o razna!|Ti si poludio!|cs:Tobě snad přeskočilo!
C1|[Odwaliło ci]?|Have you lost your mind?|¿Se te ha ido la pinza?|T'as pété un câble ?|Spinnst du?|Endoidou?|Sei impazzito?|Ben je gek geworden?|Har du blivit galen?|Har du gått fra vettet?|Er du blevet skør?|Ai înnebunit?|Jesi li poludio?|cs:Hráblo ti?
C1|[Odbiła mu palma] po awansie.|He got a big head after the promotion.|Se le subieron los humos tras el ascenso.|Il a pris la grosse tête après sa promotion.|Nach der Beförderung ist er abgehoben.|Ele ficou metido depois da promoção.|Si è montato la testa dopo la promozione.|Hij kreeg een grote mond na de promotie.|Han blev högfärdig efter befordran.|Han ble høy på seg selv etter forfremmelsen.|Han fik storhedsvanvid efter forfremmelsen.|I s-a urcat la cap după promovare.|Udarila mu je slava u glavu nakon promaknuća.|cs:Po povýšení mu stouplo do hlavy.
C1|[Sodówka uderzyła mu do głowy].|Success went to his head.|Se le ha subido la fama a la cabeza.|Le succès lui est monté à la tête.|Der Erfolg ist ihm zu Kopf gestiegen.|O sucesso subiu à cabeça dele.|Il successo gli ha dato alla testa.|Het succes is hem naar het hoofd gestegen.|Framgången steg honom åt huvudet.|Suksessen gikk til hodet på ham.|Succesen steg ham til hovedet.|Succesul i s-a urcat la cap.|Uspjeh mu je udario u glavu.|cs:Úspěch mu stoupl do hlavy.
C1|[Zadziera nosa] od kiedy jest sławny.|He's been stuck-up since he got famous.|Va de sobrado desde que es famoso.|Il se la pète depuis qu'il est connu.|Er ist hochnäsig, seit er berühmt ist.|Ele tá se achando desde que ficou famoso.|Se la tira da quando è famoso.|Hij loopt naast zijn schoenen sinds hij beroemd is.|Han har varit mallig sen han blev känd.|Han har vært høy på pæra siden han ble kjent.|Han har været snobbet, siden han blev berømt.|Se dă mare de când e celebru.|Pravi se važan otkako je slavan.|cs:Od tý doby, co je slavnej, nosí nos nahoru.
C1|Nie [gwiazdorz].|Don't act like a diva.|No te hagas la estrella.|Fais pas ta star.|Spiel dich nicht als Star auf.|Não dá uma de estrela.|Non fare la diva.|Doe niet zo diva.|Spela inte diva.|Ikke vær en diva.|Lad være med at spille diva.|Nu face pe vedeta.|Ne glumi zvijezdu.|cs:Nehraj si na hvězdu.
C1|Ona [strzela fochy] o byle co.|She sulks over every little thing.|Se enfurruña por cualquier cosa.|Elle boude pour un rien.|Sie schmollt wegen jeder Kleinigkeit.|Ela faz birra por qualquer coisa.|Fa l'offesa per ogni sciocchezza.|Ze gaat om elk wissewasje zitten mokken.|Hon surar för minsta lilla sak.|Hun furter for den minste ting.|Hun surmuler over hver lille ting.|Se bosumflă din orice.|Duri se zbog svake sitnice.|cs:Urazí se kvůli každý blbosti.
C1|Znowu [ma focha].|She's sulking again.|Otra vez está de morros.|Elle fait encore la tête.|Die ist schon wieder eingeschnappt.|Ela tá emburrada de novo.|Tiene di nuovo il muso.|Ze zit weer te mokken.|Hon surar igen.|Hun furter igjen.|Hun surmuler igen.|Iar e bosumflată.|Opet se duri.|cs:Zase trucuje.
C1|[Wkurzył mnie na maksa].|He pissed me off big time.|Me cabreó muchísimo.|Il m'a gavé à fond.|Der hat mich total auf die Palme gebracht.|Ele me tirou do sério.|Mi ha fatto incazzare di brutto.|Hij heeft me enorm kwaad gemaakt.|Han gjorde mig skitförbannad.|Han gjorde meg helt rasende.|Han gjorde mig pissesur.|M-a enervat la maxim.|Skroz me izbacio iz takta.|cs:Totálně mě nasral.
C1|Aż [mnie szlag trafia].|It drives me up the wall.|Me pone de los nervios.|Ça me rend dingue.|Da krieg ich die Krise.|Isso me deixa louco.|Mi fa impazzire.|Ik word er gek van.|Det gör mig galen.|Det gjør meg gal.|Det driver mig til vanvid.|Mă scoate din minți.|To me izluđuje.|cs:Z toho mě trefí šlak.
C1|[Krew mnie zalewa], jak to widzę.|My blood boils when I see that.|Me hierve la sangre cuando lo veo.|Mon sang ne fait qu'un tour quand je vois ça.|Mir kocht das Blut, wenn ich das sehe.|Meu sangue ferve quando vejo isso.|Mi ribolle il sangue quando lo vedo.|Mijn bloed kookt als ik dat zie.|Jag blir vansinnig när jag ser det.|Blodet koker når jeg ser det.|Mit blod koger, når jeg ser det.|Îmi fierbe sângele când văd asta.|Krv mi proključa kad to vidim.|cs:Krev se ve mně vaří, když to vidím.
C1|Zaraz [wyjdę z siebie].|I'm about to lose it.|Estoy a punto de perder los papeles.|Je vais péter les plombs.|Gleich raste ich aus.|Tô prestes a perder a cabeça.|Sto per perdere la testa.|Ik ontplof zo.|Jag håller på att tappa det.|Jeg er på bristepunktet.|Jeg er ved at eksplodere.|Sunt pe cale să explodez.|Samo što ne puknem.|cs:Za chvíli vyletím z kůže.
C1|Szef [dostał białej gorączki].|The boss went ballistic.|El jefe se puso hecho una furia.|Le patron est devenu fou de rage.|Der Chef ist an die Decke gegangen.|O chefe ficou possesso.|Il capo è andato su tutte le furie.|De baas ging helemaal door het lint.|Chefen blev tokig.|Sjefen gikk fullstendig amok.|Chefen gik fuldstændig amok.|Șeful a luat-o razna de nervi.|Šef je pobjesnio.|cs:Šéf se úplně utrhl ze řetězu.
C1|On zawsze [robi dym] o nic.|He always kicks up a fuss about nothing.|Siempre monta un pollo por nada.|Il fait toujours un scandale pour rien.|Er macht immer Stunk wegen nichts.|Ele sempre faz barraco por nada.|Fa sempre un casino per niente.|Hij maakt altijd ophef om niks.|Han bråkar alltid för ingenting.|Han lager alltid bråk for ingenting.|Han laver altid ballade for ingenting.|Mereu face scandal din nimic.|Uvijek diže frku oko ničega.|cs:Pořád dělá cirkus kvůli ničemu.
C1|Była [afera] na całą szkołę.|There was a scandal the whole school heard about.|Hubo un escándalo en todo el insti.|Y a eu un scandale dans tout le bahut.|Es gab einen Riesenskandal an der ganzen Schule.|Deu um bafafá na escola inteira.|C'è stato uno scandalo in tutta la scuola.|Er was een schandaal waar de hele school van wist.|Det blev en skandal som hela skolan hörde om.|Det ble en skandale som hele skolen hørte om.|Der var en skandale, som hele skolen hørte om.|A fost un scandal auzit în toată școala.|Bila je afera za cijelu školu.|cs:Byl z toho skandál na celou školu.
C1|Ale [draka]!|What a row!|¡Menuda bronca!|Quelle embrouille !|Was für ein Zoff!|Que confusão!|Che litigata!|Wat een ruzie!|Vilket bråk!|For en krangel!|Sikke et skænderi!|Ce scandal!|Kakva svađa!|cs:To byla mela!
C1|Mieliśmy [spinę] o kasę.|We had a spat over money.|Tuvimos un roce por la pasta.|On s'est pris la tête pour le fric.|Wir hatten Zoff wegen Kohle.|A gente bateu boca por grana.|Abbiamo litigato per i soldi.|We kregen ruzie over geld.|Vi bråkade om pengar.|Vi kranglet om penger.|Vi skændtes om penge.|Ne-am certat pe bani.|Posvađali smo se oko love.|cs:Pohádali jsme se kvůli prachům.
C1|[Pokłócili się o pietruszkę].|They quarrelled over nothing.|Se pelearon por una tontería.|Ils se sont engueulés pour des broutilles.|Die haben sich um nichts gestritten.|Eles brigaram por besteira.|Hanno litigato per niente.|Ze kregen ruzie om niks.|De bråkade om ingenting.|De kranglet om ingenting.|De skændtes om ingenting.|S-au certat din nimic.|Posvađali su se oko sitnice.|cs:Pohádali se kvůli blbosti.
C1|[Dał mu w mordę].|He punched him in the face.|Le partió la cara.|Il lui a mis une patate.|Er hat ihm eine reingehauen.|Ele deu um soco na cara dele.|Gli ha dato un pugno in faccia.|Hij sloeg hem op zijn bek.|Han slog honom på käften.|Han slo ham i trynet.|Han slog ham på kæften.|I-a dat un pumn în față.|Dao mu je šaku u facu.|cs:Dal mu přes hubu.
C1|[Dostał łomot] od starszych chłopaków.|He got beaten up by the older boys.|Le dieron una paliza los chicos mayores.|Il s'est fait tabasser par les grands.|Er hat von den älteren Jungs Prügel kassiert.|Ele apanhou dos garotos mais velhos.|Si è preso una batosta dai ragazzi più grandi.|Hij werd in elkaar geslagen door de oudere jongens.|Han fick stryk av de äldre killarna.|Han fikk juling av de eldre guttene.|Han fik tæsk af de ældre drenge.|A luat bătaie de la băieții mai mari.|Dobio je batina od starijih dečki.|cs:Starší kluci mu naložili.
C1|Nie [podskakuj] mi tu!|Don't get cocky with me!|¡No te pongas chulo conmigo!|Fais pas le malin avec moi !|Werd hier nicht frech!|Não vem crescer pra cima de mim!|Non fare il gradasso con me!|Doe niet zo brutaal tegen mij!|Kaxa dig inte med mig!|Ikke vær kjepphøy med meg!|Lad være med at være kæphøj over for mig!|Nu te da mare cu mine!|Ne pravi se važan pred mnom!|cs:Nevyskakuj si na mě!
C1|On [ma gadane].|He's got the gift of the gab.|Tiene mucha labia.|Il a la tchatche.|Der kann gut reden.|Ele tem lábia.|Ha la parlantina.|Hij kan goed praten.|Han har gott snack.|Han har godt snakketøy.|Han har godt snakketøj.|Are gura bună.|Zna pričati.|cs:Má dobře proříznutou pusu.
C1|Nie [chrzań], to niemożliwe.|Don't talk rubbish, that's impossible.|No digas chorradas, eso es imposible.|Raconte pas de conneries, c'est impossible.|Red keinen Quatsch, das ist unmöglich.|Não fala besteira, isso é impossível.|Non dire cavolate, è impossibile.|Lul niet, dat kan niet.|Snacka inte skit, det är omöjligt.|Ikke prat tull, det er umulig.|Snak ikke vrøvl, det er umuligt.|Nu vorbi prostii, e imposibil.|Ne seri, to je nemoguće.|cs:Nekecej, to není možný.
C1|[Chrzanić] to, idę spać.|Screw it, I'm going to bed.|A la porra, me voy a dormir.|Au diable, je vais me coucher.|Ach, vergiss es, ich geh pennen.|Dane-se, vou dormir.|Al diavolo, vado a dormire.|Laat maar zitten, ik ga slapen.|Skit i det, jag går och lägger mig.|Driter i det, jeg legger meg.|Pyt med det, jeg går i seng.|Dă-o naibii, mă duc la culcare.|Jebeš to, idem spavati.|cs:Kašlu na to, jdu spát.
C1|[Pal licho], kupię to.|What the heck, I'll buy it.|Qué más da, me lo compro.|Tant pis, je l'achète.|Egal, ich kauf's.|Que se dane, vou comprar.|Ma sì, lo compro.|Ach wat, ik koop het.|Äh, vad fan, jag köper den.|Pytt, jeg kjøper den.|Pyt, jeg køber den.|Fie, îl cumpăr.|Ma neka, kupit ću to.|cs:Co už, koupím to.
C1|[A niech to], zapomniałem hasła.|Darn it, I forgot my password.|Maldita sea, olvidé la contraseña.|Zut alors, j'ai oublié mon mot de passe.|Verflixt, ich hab mein Passwort vergessen.|Droga, esqueci a senha.|Accidenti, ho dimenticato la password.|Verdorie, ik ben mijn wachtwoord vergeten.|Sjutton, jag glömde lösenordet.|Pokker, jeg glemte passordet.|Pokkers, jeg har glemt min adgangskode.|Fir-ar, am uitat parola.|Kvragu, zaboravio sam lozinku.|cs:Sakra, zapomněl jsem heslo.
C1|[Do diabła] z tym wszystkim!|To hell with all of it!|¡Al diablo con todo!|Au diable tout ça !|Zum Teufel mit allem!|Pro inferno com tudo isso!|Al diavolo tutto quanto!|Naar de hel met alles!|Åt helvete med alltihop!|Til helvete med alt sammen!|Ad helvede til med det hele!|La naiba cu toate!|K vragu sve to!|cs:K čertu s tím vším!
C1|Poszedł [w cholerę] i nie wrócił.|He cleared off and never came back.|Se largó y no volvió.|Il s'est barré et il est jamais revenu.|Er ist abgehauen und nie wiedergekommen.|Ele sumiu no mundo e não voltou.|Se n'è andato e non è più tornato.|Hij smeerde 'm en kwam nooit meer terug.|Han stack och kom aldrig tillbaka.|Han stakk og kom aldri tilbake.|Han skred og kom aldrig tilbage.|A plecat naibii și nu s-a mai întors.|Otišao je k vragu i nije se vratio.|cs:Zmizel neznámo kam a už se nevrátil.
