1|[Ahoj], jak se máš?|Hi, how's it going?
A2|To je [paráda]!|That's awesome!|¡Qué pasada!|C'est génial !|Das ist toll!|Que massa!|È fantastico!|Dat is geweldig!|Det är grymt!|Det er råbra!|Det er skide godt!|E super!|To je genijalno!
A2|Máš čas? [Bezva], tak pojď.|You free? Great, come on then.|¿Tienes tiempo? Genial, vente.|T'as le temps ? Super, viens.|Hast du Zeit? Prima, dann komm.|Tá livre? Show, então vem.|Sei libero? Perfetto, allora vieni.|Ben je vrij? Top, kom maar.|Är du ledig? Grymt, kom då.|Er du ledig? Topp, kom da.|Har du tid? Fedt, så kom.|Ești liber? Super, hai atunci.|Slobodan si? Super, dođi onda.
A2|Dneska je [fajn] počasí.|The weather's nice today.|Hoy hace buen tiempo.|Il fait beau aujourd'hui.|Heute ist schönes Wetter.|Hoje o tempo tá legal.|Oggi fa bel tempo.|Het is mooi weer vandaag.|Det är fint väder i dag.|Det er fint vær i dag.|Det er godt vejr i dag.|Azi e vreme frumoasă.|Danas je lijepo vrijeme.
A2|Moje [ségra] studuje v Brně.|My sis studies in Brno.|Mi hermana estudia en Brno.|Ma sœur fait ses études à Brno.|Meine Schwester studiert in Brünn.|Minha irmã estuda em Brno.|Mia sorella studia a Brno.|Mijn zus studeert in Brno.|Syrran pluggar i Brno.|Søsteren min studerer i Brno.|Min søs læser i Brno.|Sora-mea studiază la Brno.|Sestra mi studira u Brnu.
A2|Můj [brácha] je starší než já.|My bro is older than me.|Mi hermano es mayor que yo.|Mon frangin est plus âgé que moi.|Mein Bruder ist älter als ich.|Meu irmão é mais velho que eu.|Mio fratello è più grande di me.|Mijn broer is ouder dan ik.|Brorsan är äldre än jag.|Broren min er eldre enn meg.|Min bror er ældre end mig.|Frate-miu e mai mare ca mine.|Brat mi je stariji od mene.
A2|Bez [kafe] ráno nefunguju.|I can't function in the morning without coffee.|Sin café por la mañana no funciono.|Sans café le matin, je fonctionne pas.|Ohne Kaffee funktioniere ich morgens nicht.|Sem café de manhã eu não funciono.|La mattina senza caffè non funziono.|Zonder koffie functioneer ik 's ochtends niet.|Jag funkar inte på morgonen utan kaffe.|Jeg fungerer ikke om morgenen uten kaffe.|Jeg fungerer ikke om morgenen uden kaffe.|Dimineața nu funcționez fără cafea.|Ujutro bez kave ne funkcioniram.
A2|[Ty jo], to je velký!|Wow, that's huge!|¡Hala, qué grande!|Waouh, c'est énorme !|Wow, ist das groß!|Nossa, que grande!|Wow, è enorme!|Wow, dat is enorm!|Wow, vad stort!|Wow, den er diger!|Wow, den er kæmpe!|Uau, e uriaș!|Vau, ogromno je!
A2|[Ty bláho], ty jsi vyrostl!|Wow, look how you've grown!|¡Madre mía, cuánto has crecido!|Oh là là, t'as grandi !|Mensch, bist du gewachsen!|Nossa, como você cresceu!|Wow, quanto sei cresciuto!|Wow, wat ben je gegroeid!|Wow, vad du har vuxit!|Wow, så stor du har blitt!|Wow, hvor er du blevet stor!|Uau, cât ai crescut!|Vau, kako si narastao!
A2|Co dávají v [telce]?|What's on TV?|¿Qué echan en la tele?|Qu'est-ce qu'il y a à la télé ?|Was läuft im Fernsehen?|O que tá passando na TV?|Cosa c'è in TV?|Wat is er op tv?|Vad går det på tv?|Hva går på TV?|Hvad kører der i fjernsynet?|Ce e la televizor?|Što ima na televiziji?
A2|Příští týden mám [narozky].|It's my birthday next week.|La semana que viene es mi cumple.|La semaine prochaine c'est mon anniv.|Nächste Woche hab ich Geburtstag.|Semana que vem é meu niver.|La settimana prossima è il mio compleanno.|Volgende week ben ik jarig.|Jag fyller år nästa vecka.|Jeg har bursdag neste uke.|Jeg har fødselsdag i næste uge.|Săptămâna viitoare e ziua mea.|Sljedeći tjedan mi je rođendan.
A2|Jedeme k moři na [dovču].|We're off to the seaside on holiday.|Nos vamos a la playa de vacaciones.|On part à la mer en vacances.|Wir fahren in den Urlaub ans Meer.|A gente vai pra praia nas férias.|Andiamo al mare in vacanza.|We gaan op vakantie naar zee.|Vi åker till havet på semester.|Vi drar til sjøen på ferie.|Vi tager til havet på ferie.|Mergem la mare în vacanță.|Idemo na more na godišnji.
A2|To byla [sranda]!|That was so much fun!|¡Qué risa!|C'était trop marrant !|Das war lustig!|Foi muito engraçado!|È stato un sacco divertente!|Dat was zo leuk!|Det var så kul!|Det var så gøy!|Det var så sjovt!|A fost atât de distractiv!|Bilo je baš zabavno!
A2|[Sorry], jdu pozdě.|Sorry, I'm late.|Perdón, llego tarde.|Désolé, je suis en retard.|Sorry, ich bin spät dran.|Foi mal, tô atrasado.|Scusa, sono in ritardo.|Sorry, ik ben te laat.|Förlåt, jag är sen.|Sorry, jeg er sen.|Undskyld, jeg er sent på den.|Scuze, am întârziat.|Oprosti, kasnim.
A2|Dneska je venku [kosa].|It's freezing outside today.|Hoy hace un frío que pela.|Il caille dehors aujourd'hui.|Heute ist es draußen saukalt.|Hoje tá um frio de rachar lá fora.|Oggi fuori si gela.|Het is ijskoud buiten vandaag.|Det är iskallt ute i dag.|Det er iskaldt ute i dag.|Det er iskoldt udenfor i dag.|Azi afară e un ger de crapă pietrele.|Vani je danas ledeno.
A2|[Čauky], jak je?|Hiya, how's it going?|¡Holi! ¿Qué tal?|Coucou, ça va ?|Hallöchen, wie geht's?|Oiê, tudo certo?|Ciao, come va?|Hoi, hoe is 't?|Hejsan, hur är läget?|Heisann, hvordan går det?|Hejsa, hvordan går det?|Salutare, cum merge?|Bok, kako ide?
A2|[Ahojky], holky!|Hi there, girls!|¡Holaaa, chicas!|Coucou les filles !|Hallöchen, Mädels!|Oiê, meninas!|Ciao, ragazze!|Hoi, meiden!|Hej, tjejer!|Hei, jenter!|Hej, piger!|Salut, fetelor!|Bok, cure!
A2|[Nashle], zítra zase!|Bye, see you tomorrow!|¡Adiós, hasta mañana!|Au revoir, à demain !|Tschüss, bis morgen!|Tchau, até amanhã!|Ciao, a domani!|Doei, tot morgen!|Hej då, vi ses i morgon!|Ha det, vi ses i morgen!|Hej, vi ses i morgen!|Pa, pe mâine!|Bok, vidimo se sutra!
A2|[Dobrou], jdu spát.|Night, I'm off to bed.|Buenas noches, me voy a dormir.|Bonne nuit, je vais me coucher.|Gute Nacht, ich geh schlafen.|Boa noite, vou dormir.|Notte, vado a letto.|Welterusten, ik ga naar bed.|God natt, jag går och lägger mig.|Natta, jeg legger meg.|Godnat, jeg går i seng.|Noapte bună, mă duc la culcare.|Laku noć, idem spavati.
A2|[Mňam], to je dobrý!|Yum, that's good!|¡Ñam, qué rico!|Miam, c'est bon !|Mmh, lecker!|Hmm, que delícia!|Mmm, che buono!|Mmm, lekker!|Mums, vad gott!|Nam, så godt!|Mums, det er godt!|Mmm, ce bun e!|Njam, fino je!
A2|[Fuj], to smrdí!|Yuck, that stinks!|¡Puaj, qué peste!|Beurk, ça pue !|Igitt, das stinkt!|Eca, que fedor!|Bleah, che puzza!|Bah, dat stinkt!|Usch, vad det luktar!|Æsj, det stinker!|Adr, det stinker!|Bleah, ce pute!|Fuj, kako smrdi!
A2|[Jupí], máme prázdniny!|Yay, it's the holidays!|¡Yupi, estamos de vacaciones!|Youpi, c'est les vacances !|Juhu, wir haben Ferien!|Oba, estamos de férias!|Evviva, sono arrivate le vacanze!|Joepie, het is vakantie!|Hurra, det är lov!|Hurra, det er ferie!|Hurra, det er ferie!|Ura, e vacanță!|Juhu, praznici su!
B1|Ta hra je [mazec].|That game is insane.|Ese juego es una locura.|Ce jeu, c'est de la folie.|Das Spiel ist der Wahnsinn.|Esse jogo é insano.|Quel gioco è pazzesco.|Die game is waanzinnig.|Det spelet är sjukt.|Det spillet er helt sykt.|Det spil er vanvittigt.|Jocul ăla e nebunie.|Ta igra je luda.
B1|Ten koncert byl úplnej [masakr].|That concert was totally epic.|Ese concierto fue una auténtica pasada.|Ce concert, c'était un truc de malade.|Das Konzert war der absolute Hammer.|Aquele show foi insano.|Quel concerto è stato epico.|Dat concert was echt episch.|Den konserten var helt episk.|Den konserten var helt episk.|Den koncert var totalt episk.|Concertul ăla a fost epic.|Taj koncert je bio totalno epski.
B1|Ta horská dráha byla [nářez].|That roller coaster was intense.|Esa montaña rusa fue una pasada.|Ces montagnes russes, c'était dément.|Die Achterbahn war der Hammer.|Aquela montanha-russa foi irada.|Quelle montagne russe erano da paura.|Die achtbaan was heftig.|Den berg-och-dalbanan var intensiv.|Den berg-og-dal-banen var heftig.|Den rutsjebane var vild.|Roller coasterul ăla a fost intens.|Taj rollercoaster je bio žestok.
B1|To je teda [síla]!|Wow, that's unbelievable!|¡Esto es muy fuerte!|Ça, c'est fort !|Das ist ja krass!|Isso é inacreditável!|Wow, è incredibile!|Wow, dat is ongelooflijk!|Wow, det är otroligt!|Wow, det er utrolig!|Wow, det er utroligt!|Uau, e incredibil!|Vau, nevjerojatno!
B1|Ten tvůj nápad je dost [ujetej].|That idea of yours is pretty wacky.|Esa idea tuya es bastante loca.|Ton idée est assez déjantée.|Deine Idee ist ziemlich abgefahren.|Essa sua ideia é bem maluca.|Quella tua idea è parecchio strampalata.|Dat idee van jou is best maf.|Din idé är rätt knasig.|Den ideen din er ganske sprø.|Din idé er ret skør.|Ideea ta e cam trăsnită.|Ta tvoja ideja je prilično uvrnuta.
B1|To byl ale [úlet]!|That was totally crazy!|¡Qué flipada!|C'était un sacré délire !|Das war echt abgedreht!|Que viagem!|È stata una follia totale!|Dat was echt te gek!|Det var helt galet!|Det var helt sprøtt!|Det var fuldstændig vildt!|A fost o nebunie totală!|To je bilo totalno ludo!
B1|Ta pizza je [boží].|That pizza is heavenly.|Esa pizza está de muerte.|Cette pizza est divine.|Die Pizza ist göttlich.|Essa pizza tá divina.|Quella pizza è divina.|Die pizza is hemels.|Den pizzan är himmelsk.|Den pizzaen er himmelsk.|Den pizza er himmelsk.|Pizza aia e divină.|Ta pizza je božanstvena.
B1|Ten hotel byl fakt [luxus].|That hotel was really posh.|Ese hotel era un lujazo.|Cet hôtel, c'était le grand luxe.|Das Hotel war echt Luxus.|Aquele hotel era um luxo.|Quell'hotel era proprio di lusso.|Dat hotel was echt chic.|Det hotellet var riktigt flott.|Det hotellet var skikkelig fancy.|Det hotel var virkelig fornemt.|Hotelul ăla era tare fițos.|Taj hotel je bio baš otmjen.
B1|Bylo to [děsně] dlouhý.|It was awfully long.|Fue larguísimo.|C'était super long.|Das war schrecklich lang.|Foi longo demais.|È stato lunghissimo.|Het duurde vreselijk lang.|Det var hemskt långt.|Det var fryktelig langt.|Det var frygtelig langt.|A fost îngrozitor de lung.|Bilo je užasno dugo.
B1|Mám [hafo] práce.|I've got loads of work.|Tengo un montón de curro.|J'ai plein de boulot.|Ich hab haufenweise Arbeit.|Tenho um monte de trabalho.|Ho un sacco di lavoro.|Ik heb bergen werk.|Jag har massor att göra.|Jeg har masse jobb.|Jeg har masser af arbejde.|Am o grămadă de muncă.|Imam brdo posla.
B1|Na koncertě bylo [hafo] lidí.|There were tons of people at the concert.|Había un montón de gente en el concierto.|Il y avait un monde fou au concert.|Beim Konzert waren massenhaft Leute.|Tinha muita gente no show.|Al concerto c'era un casino di gente.|Er waren bergen mensen op het concert.|Det var massor av folk på konserten.|Det var masse folk på konserten.|Der var massevis af folk til koncerten.|Era o mulțime de lume la concert.|Na koncertu je bilo more ljudi.
B1|Mám [kupu] úkolů.|I've got a pile of homework.|Tengo una pila de deberes.|J'ai une tonne de devoirs.|Ich hab einen Haufen Hausaufgaben.|Tenho uma pilha de tarefas.|Ho una montagna di compiti.|Ik heb een stapel huiswerk.|Jag har en hög med läxor.|Jeg har en haug med lekser.|Jeg har en bunke lektier.|Am un munte de teme.|Imam hrpu zadaće.
B1|Venku je [fůra] sněhu.|There's loads of snow outside.|Fuera hay un montón de nieve.|Dehors il y a plein de neige.|Draußen liegt jede Menge Schnee.|Lá fora tem neve pra caramba.|Fuori c'è un sacco di neve.|Er ligt een hoop sneeuw buiten.|Det är massor av snö ute.|Det er masse snø ute.|Der er masser af sne udenfor.|Afară e zăpadă cât cuprinde.|Vani je hrpa snijega.
B1|Dneska [fest] prší.|It's really pouring today.|Hoy llueve a cántaros.|Il pleut à verse aujourd'hui.|Heute regnet es ordentlich.|Hoje tá chovendo pra valer.|Oggi piove a dirotto.|Het giet vandaag echt.|Det öser ner i dag.|Det pøsregner i dag.|Det styrter ned i dag.|Azi plouă cu găleata.|Danas baš lijeva.
B1|Jsem [kapku] unavenej.|I'm a bit tired.|Estoy un poco cansado.|Je suis un peu crevé.|Ich bin ein bisschen müde.|Tô meio cansado.|Sono un po' stanco.|Ik ben een beetje moe.|Jag är lite trött.|Jeg er litt sliten.|Jeg er lidt træt.|Sunt cam obosit.|Malo sam umoran.
B1|[Neřeš] to, to je blbost.|Don't worry about it, it's nothing.|No le des vueltas, es una tontería.|T'inquiète, c'est rien.|Mach dir keinen Kopf, ist doch Quatsch.|Deixa pra lá, é bobagem.|Non preoccuparti, non è niente.|Maak je geen zorgen, het is niks.|Oroa dig inte, det är ingenting.|Ikke tenk på det, det er ingenting.|Tænk ikke på det, det er ingenting.|Nu-ți face griji, nu e nimic.|Ne brini, nije to ništa.
B1|[Nehroť] to, všechno bude dobrý.|Don't overdo it, everything will be fine.|No te rayes, todo saldrá bien.|Dramatise pas, tout ira bien.|Übertreib's nicht, alles wird gut.|Não esquenta, vai dar tudo certo.|Non esagerare, andrà tutto bene.|Overdrijf niet, het komt goed.|Överdriv inte, det ordnar sig.|Ikke overdriv, det ordner seg.|Tag det roligt, det skal nok gå.|Nu exagera, o să fie bine.|Ne pretjeruj, bit će sve u redu.
B1|[Klídek], stihneme to.|Relax, we'll make it.|Tranqui, llegamos a tiempo.|Du calme, on va y arriver à temps.|Easy, wir schaffen das.|Calma, a gente chega a tempo.|Rilassati, ce la facciamo.|Rustig, we redden het wel.|Slappna av, vi hinner.|Slapp av, vi rekker det.|Slap af, vi når det.|Relaxează-te, reușim.|Opusti se, stići ćemo.
B1|[Kašlu na to], jdu domů.|Forget it, I'm going home.|Paso, me voy a casa.|Laisse tomber, je rentre.|Egal, ich geh heim.|Dane-se, vou pra casa.|Lascia perdere, vado a casa.|Laat maar, ik ga naar huis.|Skit i det, jag går hem.|Glem det, jeg går hjem.|Glem det, jeg går hjem.|Las-o baltă, mă duc acasă.|Pusti, idem doma.
B1|To mě fakt [štve].|That really bugs me.|Eso me fastidia mucho.|Ça me saoule vraiment.|Das nervt mich echt.|Isso me irrita muito.|Questa cosa mi dà proprio fastidio.|Dat irriteert me echt.|Det stör mig verkligen.|Det irriterer meg skikkelig.|Det irriterer mig virkelig.|Asta chiar mă enervează.|To me baš živcira.
B1|Ten zvuk mě [vytáčí].|That sound drives me nuts.|Ese ruido me saca de quicio.|Ce bruit me rend dingue.|Das Geräusch macht mich wahnsinnig.|Esse barulho me tira do sério.|Quel rumore mi fa impazzire.|Dat geluid maakt me gek.|Det ljudet gör mig galen.|Den lyden gjør meg gal.|Den lyd driver mig til vanvid.|Sunetul ăla mă scoate din minți.|Taj zvuk me izluđuje.
B1|Ten kluk mi [leze na nervy].|That guy gets on my nerves.|Ese chico me pone de los nervios.|Ce mec me tape sur les nerfs.|Der Typ geht mir auf die Nerven.|Esse cara me dá nos nervos.|Quel tipo mi dà sui nervi.|Die gast werkt op mijn zenuwen.|Den killen går mig på nerverna.|Den fyren går meg på nervene.|Ham fyren går mig på nerverne.|Tipul ăla mă calcă pe nervi.|Taj lik mi ide na živce.
B1|Mám toho [plný zuby].|I'm fed up with it.|Estoy hasta las narices.|J'en ai ras le bol.|Ich hab die Nase voll.|Tô de saco cheio.|Ne ho abbastanza.|Ik ben het zat.|Jag är trött på det.|Jeg er lei av det.|Jeg er træt af det.|M-am săturat.|Dosta mi je toga.
B1|Mám té školy [po krk].|I've had it up to here with school.|Estoy hasta el gorro del cole.|J'en ai jusque-là de l'école.|Ich hab die Schule bis obenhin satt.|Tô por aqui com a escola.|Della scuola ne ho fin sopra i capelli.|Ik ben school spuugzat.|Jag har fått nog av skolan.|Jeg har fått nok av skolen.|Jeg har fået nok af skolen.|M-am săturat până peste cap de școală.|Škole mi je preko glave.
B1|[Nekecej]! Fakt?|Get out! Really?|¡No me digas! ¿En serio?|Sans blague ! Sérieux ?|Laber nicht! Echt?|Para! Sério?|Ma dai! Davvero?|Echt niet! Serieus?|Lägg av! På riktigt?|Nei, ikke tull! Seriøst?|Hold da op! Seriøst?|Nu zău! Serios?|Ma daj! Stvarno?
B1|To jsou jen [kecy].|That's just hot air.|Eso son puras chorradas.|C'est que du blabla.|Das ist nur Gelaber.|Isso é só papo furado.|Sono solo chiacchiere.|Dat is alleen maar gebakken lucht.|Det är bara tomt prat.|Det er bare tomt prat.|Det er bare varm luft.|Sunt doar vorbe goale.|To je samo prazna priča.
B1|Pojď, [pokecáme] u kafe.|Come on, let's chat over coffee.|Vente, charlamos con un café.|Viens, on papote autour d'un café.|Komm, wir quatschen bei einem Kaffee.|Vem, vamos bater um papo tomando café.|Dai, facciamo due chiacchiere davanti a un caffè.|Kom, we kletsen even bij een kop koffie.|Kom, vi snackar över en kopp kaffe.|Kom igjen, vi prater over en kaffe.|Kom, lad os sludre over en kop kaffe.|Hai să pălăvrăgim la o cafea.|Ajde, pričajmo uz kavu.
B1|Víš [prd].|You know squat.|No tienes ni idea.|T'y connais que dalle.|Du hast keine Ahnung.|Você não sabe nada.|Non sai un bel niente.|Je weet er geen bal van.|Du vet ingenting.|Du vet null og niks.|Du ved ingenting.|Nu știi nimic.|Ti ne znaš ništa.
B1|[Nemám páru], kde je.|I've no idea where he is.|Ni idea de dónde está.|Aucune idée d'où il est.|Keine Ahnung, wo er ist.|Não faço ideia de onde ele tá.|Non ho idea di dove sia.|Ik heb geen idee waar hij is.|Jag har ingen aning om var han är.|Jeg aner ikke hvor han er.|Jeg aner ikke, hvor han er.|N-am idee unde e.|Nemam pojma gdje je.
B1|[Jasná páka], jdu do toho.|Totally, I'm in.|Claro que sí, me apunto.|Carrément, je suis partant.|Na logo, ich bin dabei.|Óbvio, tô dentro.|Assolutamente, ci sto.|Zeker, ik doe mee.|Absolut, jag är med.|Absolutt, jeg er med.|Helt klart, jeg er med.|Sigur, mă bag.|Apsolutno, ja sam za.
B1|[Sto pro], že přijde pozdě.|I bet you anything he'll be late.|Fijo que llega tarde.|À coup sûr, il va être en retard.|Hundertpro kommt er zu spät.|Com certeza ele vai chegar atrasado.|Scommetto quello che vuoi che arriverà in ritardo.|Ik wed om wat je wil dat hij te laat komt.|Jag slår vad om vad som helst att han blir sen.|Jeg vedder hva som helst på at han blir sen.|Jeg vædder hvad som helst på, at han kommer for sent.|Pun pariu pe orice că întârzie.|Kladim se u što god hoćeš da će kasniti.
B1|[Ani náhodou]!|No way!|¡Ni de coña!|Même pas en rêve !|Auf keinen Fall!|Nem pensar!|Neanche per sogno!|Echt niet!|Aldrig i livet!|Ikke tale om!|Ikke tale om!|Nici gând!|Ma nema šanse!
B1|Že ti to půjčím? [Leda houby]!|Lend it to you? Like hell I will!|¿Prestártelo? ¡Ni hablar!|Te le prêter ? Tu rêves !|Dir das leihen? Pustekuchen!|Te emprestar? Nem a pau!|Prestartelo? Col cavolo!|Uitlenen aan jou? Mooi niet!|Låna ut den till dig? Glöm det!|Låne den til deg? Glem det!|Låne dig den? Så sandelig ikke!|Să ți-l împrumut? Nici în ruptul capului!|Posuditi ti? Ma kako da ne!
B1|[Mažu], mám trénink.|I'm off, I've got training.|Me piro, tengo entreno.|J'y vais, j'ai entraînement.|Ich zisch ab, hab Training.|Tô vazando, tenho treino.|Vado, ho allenamento.|Ik ga, ik heb training.|Jag drar, jag har träning.|Jeg stikker, jeg har trening.|Jeg smutter, jeg har træning.|Plec, am antrenament.|Idem, imam trening.
B1|Tak já [padám], čau.|Right, I'm off, bye.|Bueno, me largo, chao.|Bon, je me casse, salut.|Also, ich hau ab, tschüss.|Bom, tô indo, tchau.|Bene, io vado, ciao.|Oké, ik ben weg, doei.|Okej, jag drar, hej då.|Ok, jeg stikker, ha det.|Nå, jeg smutter, hej.|Gata, am plecat, pa.|Dobro, idem, bok.
B1|[Vypadni] z mýho pokoje!|Get out of my room!|¡Largo de mi cuarto!|Dégage de ma chambre !|Raus aus meinem Zimmer!|Sai do meu quarto!|Fuori dalla mia camera!|Eruit, mijn kamer uit!|Ut ur mitt rum!|Kom deg ut av rommet mitt!|Ud af mit værelse!|Ieși din camera mea!|Van iz moje sobe!
B1|Po půlnoci se z party [vypařil].|He vanished from the party after midnight.|Se esfumó de la fiesta después de medianoche.|Il s'est éclipsé de la fête après minuit.|Er hat sich nach Mitternacht von der Party verdrückt.|Ele sumiu da festa depois da meia-noite.|Dopo mezzanotte è sparito dalla festa.|Na middernacht was hij ineens van het feest verdwenen.|Han försvann från festen efter midnatt.|Han forsvant fra festen etter midnatt.|Han forsvandt fra festen efter midnat.|A dispărut de la petrecere după miezul nopții.|Nestao je s tuluma iza ponoći.
B1|[Sakra], zapomněl jsem klíče.|Damn, I forgot my keys.|Mierda, me he olvidado las llaves.|Mince, j'ai oublié mes clés.|Verdammt, ich hab die Schlüssel vergessen.|Droga, esqueci as chaves.|Accidenti, ho dimenticato le chiavi.|Verdorie, ik ben mijn sleutels vergeten.|Fan, jag glömde nycklarna.|Pokker, jeg glemte nøklene.|Pokkers, jeg har glemt mine nøgler.|Fir-ar, mi-am uitat cheile.|Kvragu, zaboravio sam ključeve.
B1|[Do háje], ujel mi autobus.|Damn it, I missed the bus.|Jolín, se me ha escapado el bus.|Zut, j'ai raté le bus.|Mist, der Bus ist weg.|Droga, perdi o ônibus.|Porca miseria, ho perso l'autobus.|Verdomme, ik heb de bus gemist.|Jäklar, jag missade bussen.|Faen, jeg rakk ikke bussen.|Satans, jeg missede bussen.|Drace, am pierdut autobuzul.|Dovraga, propustio sam autobus.
B1|[Kruci], to bolí!|Darn, that hurts!|¡Ay, cómo duele!|Aïe, mince, ça fait mal !|Mensch, das tut weh!|Caramba, isso dói!|Accidenti, che male!|Au, verdorie, dat doet pijn!|Aj, fasiken, det gör ont!|Au, pokker, det gjør vondt!|Av for pokker, det gør ondt!|Au, la naiba, ce doare!|Joj, kvragu, boli!
B1|[Ty brďo], to je auto!|Whoa, what a car!|¡Madre mía, menudo coche!|Oh la vache, quelle bagnole !|Boah, was für ein Auto!|Caramba, que carro!|Wow, che macchina!|Wow, wat een auto!|Oj, vilken bil!|Wow, for en bil!|Wow, sikken en bil!|Uau, ce mașină!|Vau, kakav auto!
B1|[No nazdar], zase prší.|Oh great, it's raining again.|Genial, otra vez llueve.|Super, il pleut encore.|Na toll, es regnet schon wieder.|Que ótimo, tá chovendo de novo.|Ah, fantastico, piove di nuovo.|O, geweldig, het regent weer.|Jaha, toppen, det regnar igen.|Å, supert, det regner igjen.|Nå, skønt, det regner igen.|Ei, super, iar plouă.|Ma super, opet pada kiša.
B1|[No teda], to jsem nevěděl.|Well, I never knew that.|Vaya, eso no lo sabía.|Ben ça alors, je savais pas.|Na so was, das wusste ich nicht.|Olha só, eu não sabia.|Beh, non lo sapevo proprio.|Nou, dat wist ik echt niet.|Jaså, det visste jag inte.|Nei, det visste jeg ikke.|Nå, det vidste jeg sandelig ikke.|Păi, n-aveam habar.|Pa, to nisam znao.
B1|Dneska jsem měl [kliku].|I got lucky today.|Hoy he tenido suerte.|J'ai eu du bol aujourd'hui.|Heute hatte ich Glück.|Hoje eu dei sorte.|Oggi mi è andata bene.|Ik had vandaag geluk.|Jag hade tur i dag.|Jeg hadde flaks i dag.|Jeg var heldig i dag.|Azi am avut noroc.|Danas sam imao sreće.
B1|To je [pech], příště to vyjde.|Tough luck, it'll work out next time.|Mala pata, la próxima saldrá bien.|Pas de bol, ça marchera la prochaine fois.|Pech gehabt, nächstes Mal klappt's.|Que azar, da próxima dá certo.|Peccato, andrà meglio la prossima volta.|Pech, volgende keer lukt het wel.|Otur, det går bättre nästa gång.|Uflaks, det går bedre neste gang.|Øv, det går bedre næste gang.|Ghinion, data viitoare iese.|Baš peh, drugi put će uspjeti.
B1|Celý odpoledne jsem se [flákal].|I slacked off all afternoon.|Me pasé toda la tarde vagueando.|J'ai glandé tout l'après-midi.|Ich hab den ganzen Nachmittag gefaulenzt.|Passei a tarde toda de bobeira.|Ho cazzeggiato tutto il pomeriggio.|Ik heb de hele middag lopen lanterfanten.|Jag har latat mig hela eftermiddagen.|Jeg har latet meg hele ettermiddagen.|Jeg har dovnet den hele eftermiddagen.|Am lenevit toată după-amiaza.|Cijelo poslijepodne sam zabušavao.
B1|Zase [chodí za školu].|He's skipping school again.|Otra vez está haciendo novillos.|Il sèche encore les cours.|Er schwänzt wieder die Schule.|Ele tá matando aula de novo.|Sta di nuovo marinando la scuola.|Hij spijbelt weer.|Han skolkar igen.|Han skulker skolen igjen.|Han pjækker igen.|Iar chiulește de la școală.|Opet markira iz škole.
B1|Z matiky jsem dostal [kouli].|I got the worst grade in maths.|Me han cateado en mates.|J'ai eu une sale note en maths.|Ich hab in Mathe eine Sechs bekommen.|Tirei nota vermelha em matemática.|In matematica ho preso il voto peggiore.|Ik had het slechtste cijfer voor wiskunde.|Jag fick sämsta betyget i matte.|Jeg fikk dårligste karakter i matte.|Jeg fik den dårligste karakter i matematik.|Am luat cea mai proastă notă la mate.|Dobio sam jedinicu iz matematike.
B1|Nesnáším [matiku].|I hate maths.|Odio las mates.|Je déteste les maths.|Ich hasse Mathe.|Odeio matemática.|Odio la matematica.|Ik haat wiskunde.|Jag hatar matte.|Jeg hater matte.|Jeg hader matematik.|Urăsc mate.|Mrzim matematiku.
B1|Zítra píšeme [písemku].|Tomorrow we're writing a test.|Mañana tenemos examen.|Demain on a une interro.|Morgen schreiben wir eine Arbeit.|Amanhã tem prova.|Domani abbiamo un compito in classe.|Morgen hebben we een toets.|I morgon har vi prov.|I morgen har vi prøve.|I morgen skriver vi prøve.|Mâine dăm un test.|Sutra pišemo test.
B1|Máme dvě hodiny [dějáku].|We have two periods of history.|Tenemos dos horas de historia.|On a deux heures d'histoire.|Wir haben zwei Stunden Geschichte.|Temos duas aulas de história.|Abbiamo due ore di storia.|We hebben twee uur geschiedenis.|Vi har två lektioner historia.|Vi har to timer historie.|Vi har to timers historie.|Avem două ore de istorie.|Imamo dva sata povijesti.
B1|Jaký máš [vysvědko]?|What's your report card like?|¿Qué tal tus notas?|Il est comment ton bulletin ?|Wie ist dein Zeugnis?|Como tá teu boletim?|Com'è la tua pagella?|Hoe is je rapport?|Hur ser ditt betyg ut?|Hvordan ser vitnemålet ditt ut?|Hvordan ser dine karakterer ud?|Cum arată carnetul tău?|Kakva ti je svjedodžba?
B1|Chodím na [gympl] v Olomouci.|I go to grammar school in Olomouc.|Voy al instituto en Olomouc.|Je vais au lycée à Olomouc.|Ich gehe aufs Gymi in Olmütz.|Estudo no colégio em Olomouc.|Vado al liceo a Olomouc.|Ik zit op het gymnasium in Olomouc.|Jag går på gymnasiet i Olomouc.|Jeg går på gymnaset i Olomouc.|Jeg går i gymnasiet i Olomouc.|Merg la liceu în Olomouc.|Idem u gimnaziju u Olomoucu.
B1|Po maturitě jdu na [vejšku].|After my final exams I'm going to uni.|Después de selectividad voy a la uni.|Après le bac je vais à la fac.|Nach dem Abi geh ich an die Uni.|Depois do ensino médio vou pra facul.|Dopo la maturità vado all'università.|Na mijn eindexamen ga ik naar de uni.|Efter studenten ska jag plugga på uni.|Etter videregående skal jeg på universitetet.|Efter studentereksamen skal jeg på uni.|După bac merg la facultate.|Nakon mature idem na faks.
