1|[Hei], hvordan går det?|Hi, how's it going?
B1|[Skjerp deg]!|Get a grip!|¡Espabila!|Reprends-toi !|Reiß dich zusammen!|Toma jeito!|Datti una regolata!|Doe normaal!|Skärp dig!|Ta deg sammen!|Tag dig sammen!|Revino-ți!|Saberi se!
B1|Jeg [fatter ikke] hva han mener.|I don't get what he means.|No pillo lo que quiere decir.|Je capte pas ce qu'il veut dire.|Ich raff nicht, was er meint.|Não saquei o que ele quis dizer.|Non capisco cosa intende.|Ik snap niet wat hij bedoelt.|Jag fattar inte vad han menar.|Jeg forstår ikke hva han mener.|Jeg fatter ikke, hvad han mener.|Nu pricep ce vrea să zică.|Ne kužim što misli.
B1|[Skjønner]?|Get it?|¿Lo pillas?|Tu captes ?|Checkst du?|Sacou?|Capito?|Snap je?|Fattar du?|Forstår du?|Forstår du?|Pricepi?|Kužiš?
B1|[Vi får se det an].|We'll see how it goes.|Ya veremos.|On verra bien.|Mal sehen.|Vamos ver no que dá.|Vediamo come va.|We zien wel.|Vi får se.|Vi får se hvordan det går.|Vi må se, hvordan det går.|Vedem cum merge.|Vidjet ćemo kako bude.
B1|[Det ordner seg], du skal se.|It'll work out, you'll see.|Todo se arreglará, ya verás.|Ça va s'arranger, tu verras.|Das wird schon, du wirst sehen.|Vai dar tudo certo, você vai ver.|Si sistemerà, vedrai.|Het komt goed, je zult zien.|Det löser sig, ska du se.|Det ordner seg, skal du se.|Det skal nok gå, skal du se.|O să se rezolve, o să vezi.|Riješit će se, vidjet ćeš.
B1|[Uflaks]! Du var så nær.|Bad luck! You were so close.|¡Qué mala suerte! Casi lo tenías.|Pas de bol ! T'y étais presque.|Pech! Du warst so nah dran.|Que azar! Você chegou tão perto.|Che sfortuna! Eri così vicino.|Pech! Je was zo dichtbij.|Otur! Du var så nära.|Uflaks! Du var så nær.|Ærgerligt! Du var så tæt på.|Ghinion! Ai fost așa aproape.|Peh! Bio si tako blizu.
B1|Det var [flaks] at vi rakk toget.|It was lucky we caught the train.|Menos mal que pillamos el tren.|Coup de bol qu'on ait eu le train.|Glück gehabt, dass wir den Zug erwischt haben.|Foi sorte a gente pegar o trem.|Che fortuna che abbiamo preso il treno.|Wat een geluk dat we de trein haalden.|Tur att vi hann med tåget.|Det var heldig at vi rakk toget.|Held, at vi nåede toget.|Ce noroc că am prins trenul.|Sreća da smo stigli na vlak.
B1|Så [leit] å høre.|So sorry to hear that.|Qué pena oír eso.|Désolé d'entendre ça.|Tut mir leid, das zu hören.|Que pena saber disso.|Mi dispiace tanto.|Wat vervelend om te horen.|Vad tråkigt att höra.|Så trist å høre.|Hvor er det trist at høre.|Îmi pare tare rău să aud asta.|Baš mi je žao to čuti.
B1|[Surt] for deg!|Tough luck for you!|¡Te fastidias!|Tant pis pour toi !|Pech für dich!|Azar o seu!|Peggio per te!|Pech voor jou!|Surt för dig!|Synd for deg!|Surt for dig!|Ghinion pentru tine!|Baš peh za tebe!
B1|[Sterkt]! Du løp maraton!|Impressive! You ran a marathon!|¡Qué fuerte! ¡Corriste un maratón!|Respect ! T'as couru un marathon !|Stark! Du bist einen Marathon gelaufen!|Mandou muito! Você correu uma maratona!|Grande! Hai corso una maratona!|Sterk! Je hebt een marathon gelopen!|Starkt! Du sprang ett maraton!|Imponerende! Du løp maraton!|Stærkt! Du løb et maraton!|Impresionant! Ai alergat un maraton!|Svaka čast! Istrčao si maraton!
B1|Hun er en [legende]!|She's a legend!|¡Es una leyenda!|C'est une légende !|Sie ist eine Legende!|Ela é uma lenda!|È una leggenda!|Ze is een legende!|Hon är en legend!|Hun er en legende!|Hun er en legende!|E o legendă!|Ona je legenda!
B1|Det var [episk]!|That was epic!|¡Fue épico!|C'était épique !|Das war episch!|Foi épico!|È stato epico!|Dat was episch!|Det var episkt!|Det var helt utrolig!|Det var episk!|A fost epic!|To je bilo epski!
B1|Vi må [pugge] til eksamen.|We have to cram for the exam.|Tenemos que empollar para el examen.|On doit bûcher pour l'exam.|Wir müssen für die Prüfung pauken.|A gente tem que ralar pra prova.|Dobbiamo sgobbare per l'esame.|We moeten stampen voor het examen.|Vi måste plugga inför tentan.|Vi må lese intenst til eksamen.|Vi skal terpe til eksamen.|Trebuie să tocim pentru examen.|Moramo štrebati za ispit.
B1|Han [skulka] matte igjen.|He skipped maths class again.|Se volvió a saltar mates.|Il a encore séché les maths.|Er hat wieder Mathe geschwänzt.|Ele matou aula de matemática de novo.|Ha bigiato matematica di nuovo.|Hij heeft weer wiskunde gespijbeld.|Han skolkade från matten igen.|Han skulket matte igjen.|Han pjækkede fra matematik igen.|A chiulit iar de la mate.|Opet je markirao matematiku.
B1|Jeg var redd jeg skulle [stryke].|I was afraid I'd fail.|Tenía miedo de suspender.|J'avais peur de me planter.|Ich hatte Angst durchzufallen.|Eu tava com medo de bombar.|Avevo paura di essere bocciato.|Ik was bang dat ik zou zakken.|Jag var rädd att jag skulle kugga.|Jeg var redd for å stryke.|Jeg var bange for at dumpe.|Mi-era frică să nu pic.|Bojao sam se da ću pasti.
B1|Han [snappa] meg et bilde av maten.|He snapped me a picture of the food.|Me mandó una foto de la comida por Snapchat.|Il m'a envoyé une photo de la bouffe sur Snap.|Er hat mir ein Foto vom Essen gesnappt.|Ele me mandou uma foto da comida no Snap.|Mi ha mandato una foto del cibo su Snap.|Hij snapte me een foto van het eten.|Han snappade en bild på maten till mig.|Han sendte meg et bilde av maten på Snapchat.|Han snappede mig et billede af maden.|Mi-a dat snap cu o poză cu mâncarea.|Snapao mi je sliku hrane.
B1|Han har [ghosta] meg i en uke.|He's been ghosting me for a week.|Lleva una semana haciéndome ghosting.|Ça fait une semaine qu'il me ghoste.|Er ghostet mich seit einer Woche.|Ele tá me dando ghosting há uma semana.|Mi sta ghostando da una settimana.|Hij ghost me al een week.|Han har ghostat mig i en vecka.|Han har ignorert meg i en uke.|Han har ghostet mig i en uge.|Mă ignoră de o săptămână.|Već me tjedan dana ghosta.
B1|Det var så [cringe]!|That was so cringe!|¡Qué cringe!|C'était trop gênant !|Das war so cringe!|Foi muito cringe!|Che cringe!|Dat was zo cringe!|Det var så cringe!|Det var så pinlig!|Det var så cringe!|A fost așa cringe!|To je bilo tako cringe!
B1|Han er litt [random].|He's a bit random.|Es un poco random.|Il est un peu chelou.|Er ist ein bisschen random.|Ele é meio aleatório.|È un po' strano.|Hij is een beetje random.|Han är lite random.|Han er litt tilfeldig og rar.|Han er lidt random.|E cam ciudat.|Malo je random.
B1|Vi må [game] i kveld!|We have to game tonight!|¡Tenemos que jugar esta noche!|Faut qu'on joue ce soir !|Wir müssen heute Abend zocken!|A gente tem que jogar hoje!|Stasera dobbiamo giocare!|We moeten vanavond gamen!|Vi måste gejma ikväll!|Vi må spille dataspill i kveld!|Vi skal game i aften!|Trebuie să ne jucăm diseară!|Večeras moramo gejmati!
B1|Jeg må [stikke] nå.|I've got to run now.|Me tengo que ir ya.|Faut que j'y aille.|Ich muss jetzt los.|Tenho que vazar agora.|Adesso devo scappare.|Ik moet nu gaan.|Jag måste dra nu.|Jeg må gå nå.|Jeg må smutte nu.|Trebuie să plec acum.|Moram sad ići.
B1|Skal vi [stikke innom] kafeen?|Shall we pop into the café?|¿Pasamos un momento por el café?|On passe au café ?|Sollen wir kurz ins Café reinschauen?|Vamos dar uma passada no café?|Facciamo un salto al bar?|Zullen we even langs het café gaan?|Ska vi titta in på kaféet?|Skal vi ta en tur innom kafeen?|Skal vi lige kigge ind på caféen?|Trecem pe la cafenea?|Hoćemo svratiti u kafić?
B1|Vi [slår av en prat] etterpå.|We'll have a chat afterwards.|Luego charlamos un rato.|On papotera après.|Wir quatschen nachher kurz.|A gente bate um papo depois.|Dopo facciamo due chiacchiere.|We kletsen straks even bij.|Vi tar ett snack efteråt.|Vi prater litt etterpå.|Vi får en snak bagefter.|Stăm de vorbă după.|Popričat ćemo poslije.
B1|De bare [skravler] hele tiden.|They just chatter all the time.|No paran de parlotear.|Ils papotent tout le temps.|Die quatschen die ganze Zeit.|Eles só ficam tagarelando o tempo todo.|Chiacchierano tutto il tempo.|Ze kletsen de hele tijd.|De bara snackar hela tiden.|De prater hele tiden.|De sludrer hele tiden.|Tot trăncănesc întruna.|Stalno samo brbljaju.
B1|Slutt å [mase]!|Stop nagging!|¡Deja de dar la lata!|Arrête de me saouler !|Hör auf zu nerven!|Para de encher o saco!|Smettila di assillarmi!|Hou op met zeuren!|Sluta tjata!|Slutt å mase!|Hold op med at plage!|Nu mai bate la cap!|Prestani gnjaviti!
B1|Lillebroren min er så [masete].|My little brother is so annoying.|Mi hermano pequeño es un pesado.|Mon petit frère est trop saoulant.|Mein kleiner Bruder nervt so.|Meu irmão mais novo é muito chato.|Il mio fratellino è proprio assillante.|Mijn broertje is zo irritant.|Min lillebror är så tjatig.|Lillebroren min er så plagsom.|Min lillebror er så irriterende.|Frățiorul meu e așa de sâcâitor.|Moj mlađi brat je tako naporan.
B1|Ikke [sutre], vi er snart fremme.|Don't whine, we're almost there.|No lloriquees, ya casi llegamos.|Arrête de pleurnicher, on est presque arrivés.|Jammer nicht, wir sind gleich da.|Para de choramingar, a gente já tá chegando.|Non frignare, siamo quasi arrivati.|Niet zeuren, we zijn er bijna.|Gnäll inte, vi är snart framme.|Ikke klag, vi er snart fremme.|Lad være med at klynke, vi er der snart.|Nu te mai smiorcăi, aproape am ajuns.|Ne cmizdri, skoro smo stigli.
B1|Vi lo så vi [grein].|We laughed so hard we cried.|Nos reímos hasta llorar.|On a ri aux larmes.|Wir haben Tränen gelacht.|A gente riu até chorar.|Abbiamo riso fino alle lacrime.|We lachten tot we huilden.|Vi skrattade så vi grät.|Vi lo så mye at vi gråt.|Vi grinede, så vi græd.|Am râs cu lacrimi.|Smijali smo se do suza.
B1|Hva [flirer] du av?|What are you grinning at?|¿De qué te ríes?|Tu rigoles de quoi ?|Was grinst du so?|Tá rindo de quê?|Che hai da ridere?|Waarom zit je zo te grijnzen?|Vad flinar du åt?|Hva ler du av?|Hvad griner du af?|Ce rânjești?|Čemu se ceriš?
B1|Ser du den [dingsen] der?|See that thingy there?|¿Ves ese chisme de ahí?|Tu vois le truc là ?|Siehst du das Dings da?|Tá vendo aquele treco ali?|Vedi quell'aggeggio lì?|Zie je dat dingetje daar?|Ser du grejen där?|Ser du den tingen der?|Kan du se den dims der?|Vezi chestia aia de acolo?|Vidiš onu spravicu tamo?
B1|Det er så mye [greier] i bilen.|There's so much stuff in the car.|Hay un montón de trastos en el coche.|Y a plein de trucs dans la voiture.|Es liegt so viel Zeug im Auto.|Tem muita tralha no carro.|C'è un sacco di roba in macchina.|Er ligt zoveel spul in de auto.|Det är så mycket grejer i bilen.|Det er så mange ting i bilen.|Der er så meget ragelse i bilen.|Sunt o grămadă de chestii în mașină.|Ima toliko stvari u autu.
B1|[Greia er] at jeg ikke har tid.|The thing is, I don't have time.|La cosa es que no tengo tiempo.|Le truc, c'est que j'ai pas le temps.|Die Sache ist, ich hab keine Zeit.|A questão é que eu não tenho tempo.|Il punto è che non ho tempo.|Het punt is dat ik geen tijd heb.|Grejen är att jag inte har tid.|Saken er at jeg ikke har tid.|Sagen er, at jeg ikke har tid.|Chestia e că n-am timp.|Stvar je u tome što nemam vremena.
B1|[Sånn er det bare].|That's just the way it is.|Es lo que hay.|C'est comme ça.|Ist halt so.|É assim mesmo.|È così e basta.|Zo is het nou eenmaal.|Det är bara så.|Det er bare sånn det er.|Sådan er det bare.|Asta e.|Tako je kako je.
B1|[Samme her]!|Same here!|¡Igual!|Pareil !|Geht mir genauso!|Idem!|Anch'io!|Hier ook!|Samma här!|Det samme her!|I lige måde!|La fel și eu!|I ja isto!
B1|- God helg! - [I like måte]!|Have a nice weekend! Same to you!|¡Buen finde! ¡Igualmente!|Bon week-end ! Toi aussi !|Schönes Wochenende! Gleichfalls!|Bom fim de semana! Pra você também!|Buon weekend! Altrettanto!|Fijn weekend! Jij ook!|Trevlig helg! Detsamma!|God helg! Det samme til deg!|God weekend! I lige måde!|Weekend plăcut! Asemenea!|Ugodan vikend! Također!
B1|Hun er [kjempesøt]!|She's super cute!|¡Es monísima!|Elle est trop mignonne !|Sie ist total süß!|Ela é uma gracinha!|È tenerissima!|Ze is superschattig!|Hon är supersöt!|Hun er veldig søt!|Hun er mega sød!|E super drăguță!|Preslatka je!
B1|Det er [megabra] at du kom.|It's awesome that you came.|Es genial que hayas venido.|C'est trop bien que tu sois venu.|Voll super, dass du gekommen bist.|Que massa que você veio.|È fantastico che tu sia venuto.|Supertof dat je gekomen bent.|Det är megabra att du kom.|Det er kjempebra at du kom.|Det er mega fedt, at du kom.|E super că ai venit.|Super je što si došao.
B1|Jeg har [crush] på en i klassen.|I've got a crush on someone in my class.|Me gusta alguien de mi clase.|J'ai un crush sur quelqu'un de ma classe.|Ich bin in jemanden aus meiner Klasse verknallt.|Tô a fim de alguém da minha turma.|Ho una cotta per uno della mia classe.|Ik ben verliefd op iemand uit mijn klas.|Jag är kär i någon i klassen.|Jeg er forelsket i en i klassen.|Jeg har et crush på en i klassen.|Am un crush pe cineva din clasă.|Zaljubljen sam u nekoga iz razreda.
B1|Er du [forelska]?|Are you in love?|¿Estás enamorado?|T'es amoureux ?|Bist du verknallt?|Tá apaixonado?|Sei innamorato?|Ben je verliefd?|Är du kär?|Er du forelsket?|Er du forelsket?|Ești îndrăgostit?|Jesi li zaljubljen?
B1|Skal du [date] henne?|Are you going to date her?|¿Vas a salir con ella?|Tu vas sortir avec elle ?|Datest du sie?|Você vai sair com ela?|Uscirai con lei?|Ga je met haar daten?|Ska du dejta henne?|Skal du gå på date med henne?|Skal du date hende?|Ieși cu ea?|Hoćeš izaći s njom?
B1|[Heia]! Kom igjen!|Go! Come on!|¡Vamos! ¡Venga!|Allez ! Vas-y !|Los! Komm schon!|Vai! Vamos lá!|Forza! Dai!|Hup! Kom op!|Heja! Kom igen!|Heia! Kom igjen!|Heja! Kom så!|Hai! Haide!|Ajmo! Hajde!
B1|[Kom igjen], da!|Oh, come on!|¡Venga ya!|Allez, quoi !|Na komm schon!|Qual é, vai!|Ma dai, su!|Kom op, zeg!|Kom igen, då!|Kom igjen, da!|Kom nu!|Hai, mă!|Ma hajde!
B1|[Herregud], så søtt!|Oh my god, how cute!|¡Dios mío, qué mono!|Oh mon dieu, trop mignon !|Oh mein Gott, wie süß!|Meu Deus, que fofo!|Oddio, che carino!|O mijn god, wat schattig!|Herregud, vad sött!|Herregud, så søtt!|Herregud, hvor sødt!|Doamne, ce drăguț!|Bože, kako slatko!
B1|[Jøss], er det deg?|Wow, is that you?|¡Anda! ¿Eres tú?|Ben ça alors, c'est toi ?|Nanu, bist du das?|Nossa, é você?|Wow, sei tu?|Wauw, ben jij het?|Oj, är det du?|Jøss, er det deg?|Hold da op, er det dig?|Uau, tu ești?|Ma vidi, jesi to ti?
B1|[Fy søren], nå er jeg sein!|Darn it, now I'm late!|¡Jolín, llego tarde!|Mince, je suis en retard !|Mist, jetzt bin ich spät dran!|Droga, tô atrasado!|Accidenti, sono in ritardo!|Verdorie, nu ben ik te laat!|Fasiken, nu är jag sen!|Fy søren, nå er jeg sen!|Pokkers, nu er jeg forsinket!|Fir-ar, am întârziat!|Dovraga, sad kasnim!
B1|[Fy flate], så dyrt!|Good grief, that's expensive!|¡Madre mía, qué caro!|La vache, c'est cher !|Meine Güte, ist das teuer!|Nossa, que caro!|Mamma mia, che caro!|Jeetje, wat duur!|Herregud, så dyrt!|Fy søren, så dyrt!|Du milde, hvor dyrt!|Doamne, ce scump!|Joj, kako skupo!
B1|[Søren også]! Jeg glemte nøklene.|Darn it! I forgot my keys.|¡Mecachis! Me olvidé las llaves.|Zut alors ! J'ai oublié mes clés.|Verflixt! Ich hab die Schlüssel vergessen.|Droga! Esqueci as chaves.|Accidenti! Ho dimenticato le chiavi.|Verdorie! Ik ben mijn sleutels vergeten.|Tusan också! Jag glömde nycklarna.|Søren også! Jeg glemte nøklene.|Pokkers! Jeg har glemt nøglerne.|Fir-ar să fie! Mi-am uitat cheile.|Ma dovraga! Zaboravio sam ključeve.
B1|Du er så [tøff]!|You're so brave!|¡Qué valiente eres!|T'es trop courageux !|Du bist so tough!|Você é muito corajoso!|Sei proprio coraggioso!|Je bent zo stoer!|Du är så tuff!|Du er så modig!|Du er så sej!|Ești așa curajos!|Baš si hrabar!
B1|Det var [heftig]!|That was intense!|¡Qué fuerte!|C'était intense !|Das war heftig!|Foi intenso!|È stato intenso!|Dat was heftig!|Det var häftigt!|Det var intenst!|Det var voldsomt!|A fost intens!|To je bilo žestoko!
B1|[Rått]! Det må jeg prøve.|Sick! I've got to try that.|¡Brutal! Tengo que probarlo.|Trop stylé ! Faut que j'essaie.|Krass! Das muss ich ausprobieren.|Irado! Preciso experimentar isso.|Fortissimo! Devo provarlo.|Vet! Dat moet ik proberen.|Grymt! Det måste jag testa.|Kult! Det må jeg prøve.|Vildt! Det må jeg prøve.|Beton! Trebuie să încerc.|Ludilo! To moram probati.
B1|Du er [skikkelig] rar i dag.|You're really weird today.|Hoy estás rarísimo.|T'es vraiment bizarre aujourd'hui.|Du bist heute echt komisch.|Você tá muito estranho hoje.|Oggi sei proprio strano.|Je bent echt raar vandaag.|Du är riktigt konstig idag.|Du er veldig rar i dag.|Du er virkelig mærkelig i dag.|Ești tare ciudat azi.|Baš si čudan danas.
B1|Det er [latterlig] billig.|It's ridiculously cheap.|Es ridículamente barato.|C'est ridiculement pas cher.|Das ist lächerlich billig.|É ridiculamente barato.|Costa pochissimo, è ridicolo.|Het is belachelijk goedkoop.|Det är löjligt billigt.|Det er utrolig billig.|Det er latterligt billigt.|E ridicol de ieftin.|Smiješno je jeftino.
B1|Den festen var [helt rå].|That party was totally wild.|Esa fiesta fue una pasada.|Cette soirée était de ouf.|Die Party war voll krass.|Aquela festa foi sensacional.|Quella festa è stata pazzesca.|Dat feest was echt wild.|Den festen var helt galen.|Den festen var helt fantastisk.|Den fest var helt vild.|Petrecerea aia a fost nebună.|Taj tulum je bio totalno lud.
B1|[Ha det gøy] på konserten!|Have fun at the concert!|¡Pásalo bien en el concierto!|Amuse-toi bien au concert !|Viel Spaß beim Konzert!|Divirta-se no show!|Divertiti al concerto!|Veel plezier bij het concert!|Ha kul på konserten!|Ha det gøy på konserten!|God fornøjelse til koncerten!|Distracție plăcută la concert!|Zabavi se na koncertu!
B1|[Lykke til] på eksamen!|Good luck on your exam!|¡Suerte en el examen!|Bonne chance pour l'exam !|Viel Glück bei der Prüfung!|Boa sorte na prova!|In bocca al lupo per l'esame!|Succes met je examen!|Lycka till på tentan!|Lykke til på eksamen!|Held og lykke til eksamen!|Baftă la examen!|Sretno na ispitu!
B1|Jeg [blåser i] hva de sier.|I don't care what they say.|Me da igual lo que digan.|Je me fiche de ce qu'ils disent.|Mir ist egal, was die sagen.|Tô nem aí pro que eles dizem.|Me ne frego di quello che dicono.|Het boeit me niet wat ze zeggen.|Jag skiter i vad de säger.|Jeg bryr meg ikke om hva de sier.|Jeg er ligeglad med, hvad de siger.|Nu-mi pasă ce zic ei.|Baš me briga što govore.
B1|Han er [treig] i dag.|He's slow today.|Hoy va lentísimo.|Il est lent aujourd'hui.|Er ist heute lahm.|Ele tá lerdo hoje.|Oggi è lento.|Hij is traag vandaag.|Han är seg idag.|Han er langsom i dag.|Han er langsom i dag.|E cam încet azi.|Danas je spor.
B1|Du er et [A-menneske], du!|You're a real morning person!|¡Tú sí que eres madrugador!|T'es vraiment du matin, toi !|Du bist echt ein Morgenmensch!|Você é bem matinal, hein!|Sei proprio un tipo mattiniero!|Jij bent echt een ochtendmens!|Du är verkligen en morgonmänniska!|Du er virkelig et morgenmenneske!|Du er et rigtigt A-menneske!|Chiar ești o persoană matinală!|Ti si pravi jutarnji tip!
B1|[Takk for sist]! Det var så hyggelig.|Thanks for last time! It was so nice.|¡Gracias por lo del otro día! Fue muy agradable.|Merci pour l'autre fois ! C'était super.|Danke fürs letzte Mal! War so schön.|Valeu pelo outro dia! Foi muito bom.|Grazie per l'altra volta! È stato bellissimo.|Bedankt voor laatst! Het was zo gezellig.|Tack för senast! Det var så trevligt.|Takk for sist! Det var så hyggelig.|Tak for sidst! Det var så hyggeligt.|Mersi pentru data trecută! A fost tare plăcut.|Hvala za prošli put! Bilo je baš lijepo.
B1|Jeg må [sove ut] i morgen.|I need to sleep in tomorrow.|Mañana necesito dormir hasta tarde.|Faut que je fasse la grasse mat' demain.|Ich muss morgen ausschlafen.|Preciso dormir até tarde amanhã.|Domani devo dormire fino a tardi.|Ik moet morgen uitslapen.|Jag måste sova ut imorgon.|Jeg må sove lenge i morgen.|Jeg skal sove længe i morgen.|Mâine trebuie să dorm până târziu.|Sutra se moram naspavati.
B1|Vi har [langhelg]!|We've got a long weekend!|¡Tenemos puente!|On a un week-end prolongé !|Wir haben ein langes Wochenende!|A gente tem feriadão!|Abbiamo un ponte!|We hebben een lang weekend!|Vi har långhelg!|Vi har langhelg!|Vi har forlænget weekend!|Avem un weekend prelungit!|Imamo produženi vikend!
B1|Endelig [fredagsfølelse]!|Finally that Friday feeling!|¡Por fin ese rollo de viernes!|Enfin l'ambiance du vendredi !|Endlich Freitagsgefühl!|Finalmente aquele clima de sexta!|Finalmente aria di venerdì!|Eindelijk dat vrijdaggevoel!|Äntligen fredagskänsla!|Endelig fredagsstemning!|Endelig fredagsfølelse!|În sfârșit, feeling de vineri!|Napokon osjećaj petka!
B1|Har du [lyst] på kaffe?|Do you fancy a coffee?|¿Te apetece un café?|T'as envie d'un café ?|Hast du Lust auf Kaffee?|Tá a fim de um café?|Ti va un caffè?|Heb je zin in koffie?|Är du sugen på kaffe?|Har du lyst på kaffe?|Har du lyst til en kop kaffe?|Ai chef de o cafea?|Jesi za kavu?
B1|Den nye læreren er [grei].|The new teacher is alright.|El profe nuevo está bien, es majo.|Le nouveau prof est sympa.|Der neue Lehrer ist ganz okay.|O professor novo é gente boa.|Il nuovo prof è a posto.|De nieuwe leraar is wel oké.|Nya läraren är schysst.|Den nye læreren er grei.|Den nye lærer er flink.|Profu' nou e de treabă.|Novi nastavnik je okej.
B2|[Wolla], jeg så ham i går!|I swear, I saw him yesterday!|¡Te lo juro, lo vi ayer!|Wallah, je l'ai vu hier !|Wallah, ich hab ihn gestern gesehen!|Juro, eu vi ele ontem!|Giuro, l'ho visto ieri!|Echt waar, ik zag hem gisteren!|Jag svär, jag såg honom igår!|Jeg sverger, jeg så ham i går!|Jeg sværger, jeg så ham i går!|Jur, l-am văzut ieri!|Kunem se, vidio sam ga jučer!
B2|Jeg har ikke tatt det, [wolla].|I didn't take it, I swear.|No lo cogí, te lo juro.|Je l'ai pas pris, wallah.|Ich hab's nicht genommen, wallah.|Não peguei, juro por Deus.|Non l'ho preso io, giuro.|Ik heb het niet gepakt, echt niet.|Jag har inte tagit det, jag lovar.|Jeg har ikke tatt det, jeg lover.|Jeg har ikke taget det, jeg sværger.|N-am luat-o eu, pe cuvânt.|Nisam ja to uzeo, kunem se.
B2|[Jalla], vi må gå nå!|Come on, we've got to go now!|¡Venga, vámonos ya!|Yallah, faut y aller !|Yalla, wir müssen jetzt los!|Bora, a gente tem que ir agora!|Dai, dobbiamo andare adesso!|Kom op, we moeten nu gaan!|Kom igen, vi måste gå nu!|Kom igjen, vi må gå nå!|Kom nu, vi skal gå nu!|Hai, trebuie să plecăm acum!|Ajde, moramo ići sad!
B2|[Jalla], bare gjør det!|Come on, just do it!|¡Venga, hazlo ya!|Allez, fais-le !|Los, mach einfach!|Vai, faz logo!|Dai, fallo e basta!|Kom op, doe het gewoon!|Kör, gör det bara!|Kom igjen, bare gjør det!|Kom nu, bare gør det!|Hai, fă-o și gata!|Ajde, samo napravi to!
B2|[Shoft] på den bilen!|Check out that car!|¡Mira ese coche!|Mate cette caisse !|Guck dir mal das Auto an!|Olha só aquele carro!|Guarda quella macchina!|Moet je die auto zien!|Kolla in den bilen!|Se på den bilen!|Tjek lige den bil!|Uită-te la mașina aia!|Pogledaj onaj auto!
B2|Hva [shofer] du på?|What are you looking at?|¿Qué miras?|Tu mates quoi ?|Was guckst du?|Tá olhando o quê?|Che guardi?|Waar kijk jij naar?|Vad glor du på?|Hva ser du på?|Hvad glor du på?|La ce te uiți?|Što buljiš?
B2|Hva skjer, [baby]? Alt bra?|What's up, bro? All good?|¿Qué pasa, bro? ¿Todo bien?|Wesh frère, ça va ?|Was geht, Bruder? Alles gut?|E aí, mano? Tudo certo?|Che si dice, fratello? Tutto ok?|Hoe is 't, bro? Alles goed?|Läget, bror? Allt bra?|Hva skjer, kompis? Alt bra?|Hvad så, bro? Alt godt?|Ce faci, frate? Totul bine?|Što ima, brate? Sve 5?
B2|Takk, [baby], du er best.|Thanks, bro, you're the best.|Gracias, tío, eres el mejor.|Merci frérot, t'es le meilleur.|Danke, Bruder, du bist der Beste.|Valeu, mano, você é o melhor.|Grazie, fratello, sei il migliore.|Dank je, bro, je bent de beste.|Tack, bror, du är bäst.|Takk, kompis, du er best.|Tak, bro, du er den bedste.|Mersi, frate, ești cel mai tare.|Hvala, brate, najbolji si.
B2|Har du litt [kæsj] til meg?|Got a bit of cash for me?|¿Tienes algo de pasta para mí?|T'as un peu de thune pour moi ?|Hast du ein bisschen Kohle für mich?|Tem uma grana pra mim?|Hai un po' di soldi per me?|Heb je wat cash voor me?|Har du lite cash till mig?|Har du litt penger til meg?|Har du lidt kontanter til mig?|Ai niște bani pentru mine?|Imaš malo keša za mene?
B2|Han har sykt mye [para].|He's got loads of money.|Tiene un montón de pasta.|Il a trop de thune.|Er hat mega viel Kohle.|Ele tem muita grana.|Ha un sacco di soldi.|Hij heeft bakken met geld.|Han har sjukt mycket para.|Han har veldig mye penger.|Han har vildt mange penge.|Are o grămadă de bani.|Ima brdo love.
B2|Jeg har ikke [flus] til kino.|I don't have the dough for the movies.|No tengo pasta para el cine.|J'ai pas de fric pour le ciné.|Ich hab keine Knete fürs Kino.|Não tenho grana pro cinema.|Non ho i soldi per il cinema.|Ik heb geen poen voor de bioscoop.|Jag har inga stålar till bion.|Jeg har ikke penger til kino.|Jeg har ikke gysser til biografen.|N-am mălai de film.|Nemam love za kino.
B2|Det er [helt sjukt], bror!|It's totally insane, bro!|¡Es una locura, bro!|C'est trop ouf, frère !|Das ist voll krank, Bruder!|É muito insano, mano!|È una follia totale, fratello!|Het is echt te gek, bro!|Det är helt sjukt, bror!|Det er helt vanvittig, kompis!|Det er helt vildt, bro!|E total nebunie, frate!|Totalno je ludo, brate!
B2|[Mann], det var helt sjukt!|Man, that was totally insane!|¡Tío, fue una locura!|Mec, c'était de la folie !|Alter, das war total krank!|Cara, foi insano!|Amico, è stato pazzesco!|Man, dat was echt te gek!|Asså, det var helt sjukt!|Du, det var helt vanvittig!|Mand, det var helt vildt!|Frate, a fost o nebunie totală!|Čovječe, to je bilo ludo!
B2|[Habibi], kom hit!|Buddy, come here!|¡Hermano, ven aquí!|Habibi, viens là !|Habibi, komm her!|Irmão, vem cá!|Fratello, vieni qui!|Maat, kom hier!|Habibi, kom hit!|Kompis, kom hit!|Makker, kom her!|Frate, vino încoace!|Brate, dođi ovamo!
B2|[Snuten] kom og stoppa festen.|The cops came and shut the party down.|Vino la poli y cortó la fiesta.|Les flics sont venus et ont arrêté la fête.|Die Bullen kamen und haben die Party beendet.|Os tiras vieram e acabaram com a festa.|Sono arrivati gli sbirri e hanno chiuso la festa.|De politie kwam en stopte het feest.|Snuten kom och stoppade festen.|Politiet kom og stoppet festen.|Strisserne kom og lukkede festen.|Au venit gaborii și au oprit petrecerea.|Došla je murja i prekinula tulum.
