1|[Bok], kako si?|Hi, how's it going?
B2|Moj ćaća je [pljunuti] djed.|My dad is the spitting image of my grandpa.|Mi padre es clavadito a mi abuelo.|Mon père, c'est le portrait craché de mon grand-père.|Mein Vater ist meinem Opa wie aus dem Gesicht geschnitten.|Meu pai é a cara do meu avô.|Mio padre è la copia sputata del nonno.|Mijn pa is als twee druppels water mijn opa.|Min farsa är en kopia av farfar.|Faren min er en kopi av bestefar.|Min far er som snydt ud af næsen på min morfar.|Tata e leit bunicul.|Moj otac je isti djed.
B2|[Ćaća] je otišao u ribe.|Dad went out fishing.|Papá se ha ido a pescar.|Papa est parti pêcher.|Papa ist fischen gegangen.|O pai foi pescar.|Papà è andato a pescare.|Pa is gaan vissen.|Pappa har gått och fiskat.|Pappa har dratt på fisketur.|Far er taget ud at fiske.|Tata s-a dus la pescuit.|Tata je otišao u ribolov.
B2|Moja [nona] radi najbolje fritule.|My granny makes the best fritters.|Mi abuela hace los mejores buñuelos.|Ma mamie fait les meilleurs beignets.|Meine Oma macht die besten Krapfen.|Minha vó faz os melhores bolinhos.|Mia nonna fa le frittelle più buone.|Mijn oma maakt de lekkerste oliebollen.|Min mormor gör de godaste munkarna.|Bestemora mi lager de beste smultringene.|Min mormor laver de bedste æbleskiver.|Bunica face cele mai bune gogoșele.|Moja baka radi najbolje fritule.
B2|[Ća] ti je, jesi bolestan?|What's up with you, are you sick?|¿Qué te pasa, estás malo?|Qu'est-ce que t'as, t'es malade ?|Was ist los mit dir, bist du krank?|O que você tem, tá doente?|Che hai, stai male?|Wat heb je, ben je ziek?|Vad är det med dig, är du sjuk?|Hva er det med deg, er du syk?|Hvad er der med dig, er du syg?|Ce ai, ești bolnav?|Što ti je, jesi li bolestan?
B2|[Kaj] se ti tu praviš pametan?|Why are you acting all clever?|¿Qué vas de listo?|Pourquoi tu fais le malin ?|Was spielst du dich hier so klug auf?|Por que você tá se achando esperto?|Perché fai il saputello?|Waarom doe je zo slim?|Varför spelar du så smart?|Hvorfor spiller du så smart?|Hvorfor spiller du så klog?|Ce faci pe deșteptul?|Zašto se ti tu praviš pametan?
B2|To [bumo] vidli sutra.|We'll see about that tomorrow.|Eso ya lo veremos mañana.|On verra ça demain.|Das werden wir morgen sehen.|Isso a gente vê amanhã.|Lo vedremo domani.|Dat zien we morgen wel.|Det får vi se i morgon.|Det får vi se i morgen.|Det må vi se i morgen.|Vedem mâine.|To ćemo vidjeti sutra.
B2|Ne brini, [bu] išlo.|Don't worry, it'll work out.|Tranquilo, saldrá bien.|T'inquiète, ça va le faire.|Keine Sorge, das wird schon.|Relaxa, vai dar certo.|Tranquillo, andrà bene.|Maak je geen zorgen, het komt goed.|Oroa dig inte, det löser sig.|Slapp av, det går bra.|Bare rolig, det skal nok gå.|Stai liniștit, o să meargă.|Ne brini, bit će dobro.
B2|On je pravi [purger], rođen na Trešnjevci.|He's a true Zagreb local, born in Trešnjevka.|Es zagrebí de pura cepa, nacido en Trešnjevka.|C'est un vrai Zagrébois, né à Trešnjevka.|Er ist ein echter Zagreber, in Trešnjevka geboren.|Ele é zagrebense da gema, nascido em Trešnjevka.|È un vero zagabrese, nato a Trešnjevka.|Hij is een echte Zagrebber, geboren in Trešnjevka.|Han är en äkta zagrebbo, född i Trešnjevka.|Han er en ekte zagreber, født i Trešnjevka.|Han er en ægte zagreber, født i Trešnjevka.|E zagrebean get-beget, născut în Trešnjevka.|On je pravi Zagrepčanin, rođen na Trešnjevci.
B2|[Mularija] se kupa na rivi do ponoći.|The kids swim off the waterfront until midnight.|Los chavales se bañan en el paseo hasta medianoche.|Les gamins se baignent sur le quai jusqu'à minuit.|Die Kids baden bis Mitternacht an der Promenade.|A molecada nada na orla até meia-noite.|I ragazzini fanno il bagno dal lungomare fino a mezzanotte.|De jeugd zwemt tot middernacht bij de boulevard.|Ungarna badar vid strandpromenaden till midnatt.|Ungene bader ved strandpromenaden til midnatt.|Ungerne bader ved havnepromenaden til midnat.|Puștii se bălăcesc la faleză până la miezul nopții.|Djeca se kupaju na rivi do ponoći.
B2|Taj [mulac] je pravi mangup.|That kid is a real little rascal.|Ese chaval es un pillo.|Ce gamin est un vrai petit voyou.|Der Bengel ist ein echter Schlingel.|Esse moleque é um peste.|Quel ragazzino è una vera peste.|Dat joch is een echte deugniet.|Den grabben är en riktig rackarunge.|Den gutten er en skikkelig rakker.|Den knægt er en rigtig lømmel.|Puștiul ăla e un mare pușlama.|Taj dječak je pravi nestaško.
B2|Sjedimo na kavi i [ćakulamo].|We're sitting over coffee chit-chatting.|Estamos tomando café y de cháchara.|On est au café en train de papoter.|Wir sitzen beim Kaffee und quatschen.|A gente tá tomando café e batendo papo.|Siamo al caffè a chiacchierare.|We zitten aan de koffie te kletsen.|Vi fikar och snackar.|Vi sitter over kaffen og slarver.|Vi sidder over en kop kaffe og sludrer.|Stăm la o cafea și pălăvrăgim.|Sjedimo na kavi i razgovaramo.
B2|Nije ona loša, samo voli [ćakulu].|She's not bad, she just loves a good natter.|No es mala, solo le encanta el palique.|Elle est pas méchante, elle aime juste papoter.|Sie ist nicht übel, sie quatscht halt gern.|Ela não é má, só adora um papo.|Non è cattiva, le piace solo chiacchierare.|Ze is niet slecht, ze houdt gewoon van kletsen.|Hon är inte dum, hon gillar bara att snacka.|Hun er ikke slem, hun liker bare å prate.|Hun er ikke så slem, hun elsker bare at sludre.|Nu e rea, doar îi place să pălăvrăgească.|Nije ona loša, samo voli razgovarati.
B2|Ovaj [tovar] opet nije zatvorio vrata.|This donkey didn't close the door again.|Este burro otra vez no ha cerrado la puerta.|Cet âne a encore pas fermé la porte.|Dieser Esel hat schon wieder die Tür nicht zugemacht.|Esse jumento de novo não fechou a porta.|Questo somaro non ha chiuso di nuovo la porta.|Die ezel heeft de deur weer niet dichtgedaan.|Den där åsnan har inte stängt dörren igen.|Det eselet har ikke lukket døra igjen.|Det fjols har ikke lukket døren igen.|Măgarul ăsta iar n-a închis ușa.|Ova budala opet nije zatvorila vrata.
B2|[Ajme meni], što ćemo sad?|Oh dear me, what do we do now?|¡Ay de mí! ¿Y ahora qué hacemos?|Oh là là, qu'est-ce qu'on fait maintenant ?|Ach du meine Güte, was machen wir jetzt?|Ai, meu Deus, e agora?|Oddio, e adesso che facciamo?|O jee, wat doen we nu?|Herregud, vad gör vi nu?|Å herregud, hva gjør vi nå?|Åh nej, hvad gør vi nu?|Vai de mine, ce facem acum?|Jao meni, što ćemo sad?
B2|[Bogati], pa ne može to tako!|Come on, it can't work like that!|¡Pero bueno, así no puede ser!|Enfin quoi, ça peut pas marcher comme ça !|Also bitte, so geht das doch nicht!|Ah, pelo amor, assim não dá!|Ma dai, così non può andare!|Kom op, zo kan het toch niet!|Men snälla, så kan det inte gå till!|Men kom igjen, sånn kan det ikke være!|Men altså, sådan kan det ikke gå!|Păi, așa nu se poate!|Pa ne može to tako!
B2|[Alal vjera]! To nitko nije očekivao.|Hats off! Nobody expected that.|¡Olé! Nadie se lo esperaba.|Chapeau bas ! Personne s'y attendait.|Hut ab! Das hat keiner erwartet.|Mandou bem demais! Ninguém esperava isso.|Tanto di cappello! Nessuno se l'aspettava.|Petje af! Niemand had dat verwacht.|Hatten av! Ingen hade väntat sig det.|Hatten av! Ingen hadde ventet det.|Hatten af! Ingen havde ventet det.|Jos pălăria! Nimeni nu se aștepta.|Svaka čast! To nitko nije očekivao.
B2|Ma [da], baš ti vjerujem.|Oh sure, like I believe you.|Sí, claro, cómo no.|Ouais, c'est ça, je te crois.|Na klar, das glaub ich dir sofort.|Ah tá, super acredito.|Sì, certo, come no.|Ja hoor, tuurlijk geloof ik je.|Jo visst, som om jag trodde dig.|Ja visst, som om jeg tror deg.|Ja ja, som om jeg tror på dig.|Da, sigur, te cred pe cuvânt.|Da, sigurno, baš ti vjerujem.
B2|[Eto ti ga na]! Opet pada kiša.|There you have it! Raining again.|¡Lo que faltaba! Otra vez llueve.|Et voilà ! Il pleut encore.|Na bitte! Es regnet schon wieder.|Pronto! Chovendo de novo.|Ecco qua! Piove di nuovo.|Daar gaan we weer! Het regent alweer.|Där har vi det! Det regnar igen.|Der har vi det! Det regner igjen.|Så er det der! Det regner igen.|Poftim! Iar plouă.|Eto ti sad! Opet pada kiša.
B2|[Šuška se] da će šef dati otkaz.|Word is the boss is going to quit.|Se rumorea que el jefe va a dimitir.|Le bruit court que le patron va démissionner.|Es geht das Gerücht, dass der Chef kündigt.|Tão dizendo por aí que o chefe vai sair.|Si dice che il capo si licenzierà.|Het gerucht gaat dat de baas opstapt.|Det ryktas att chefen ska säga upp sig.|Det går rykter om at sjefen skal si opp.|Rygtet siger, at chefen siger op.|Se zvonește că șeful își dă demisia.|Priča se da će šef dati otkaz.
B2|To su sve [rekla-kazala] priče.|That's all just hearsay.|Eso son todo habladurías.|C'est que des on-dit.|Das ist alles nur Hörensagen.|Isso é tudo disse me disse.|Sono tutte chiacchiere.|Dat is allemaal van horen zeggen.|Det är bara rykten.|Det er bare rykter.|Det er bare rygter.|Sunt doar vorbe.|To su sve samo glasine.
B2|Sjedi tu i [palamudi] satima.|He sits there waffling for hours.|Se sienta ahí a soltar rollos durante horas.|Il reste là à blablater pendant des heures.|Er sitzt da und schwafelt stundenlang.|Ele senta ali e fica falando abobrinha por horas.|Sta lì a blaterare per ore.|Hij zit daar urenlang te zwammen.|Han sitter där och babblar i timmar.|Han sitter der og prater i vei i timevis.|Han sidder der og vrøvler i timevis.|Stă acolo și trăncănește ore întregi.|Sjedi tu i satima priča besmislice.
B2|Stalno [cmizdri] zbog svake sitnice.|She whines about every little thing.|Lloriquea por cualquier tontería.|Elle chouine pour la moindre broutille.|Sie heult wegen jeder Kleinigkeit rum.|Ela choraminga por qualquer coisinha.|Frigna per ogni sciocchezza.|Ze jammert om elk wissewasje.|Hon gnäller för minsta lilla sak.|Hun syter for hver minste ting.|Hun klynker over hver en lille ting.|Se smiorcăie pentru orice fleac.|Stalno plače zbog svake sitnice.
B2|On je obični [smarač].|He's just a total bore.|Es un pesado.|C'est un vrai relou.|Der ist eine echte Nervensäge.|Ele é um mala.|È solo un gran rompiscatole.|Hij is gewoon een zeurpiet.|Han är bara en riktig tråkmåns.|Han er bare en skikkelig plageånd.|Han er bare en rigtig plageånd.|E un mare plictisitor.|On je jako dosadan.
B2|Kakva [gnjavaža] s tim papirima!|What a hassle with these papers!|¡Qué rollo con estos papeles!|Quelle galère avec ces papiers !|Was für ein Theater mit den Papieren!|Que chatice com essa papelada!|Che seccatura con questi documenti!|Wat een gedoe met die papieren!|Vilket krångel med de här papperen!|For et styr med disse papirene!|Sikke et bøvl med de papirer!|Ce bătaie de cap cu actele astea!|Kakva muka s tim papirima!
B2|Ovaj sastanak je bio pravi [davež].|This meeting was a real drag.|Esta reunión ha sido un peñazo.|Cette réunion, c'était une purge.|Das Meeting war eine echte Quälerei.|Essa reunião foi um porre.|Questa riunione è stata una vera palla.|Deze vergadering was echt een beproeving.|Mötet var rena plågan.|Dette møtet var et ork.|Det møde var en pine.|Ședința asta a fost un chin.|Ovaj sastanak je bio jako naporan.
B2|Moj susjed je pravi [alkos].|My neighbour is a real alky.|Mi vecino es un borrachín.|Mon voisin est un vrai poivrot.|Mein Nachbar ist ein echter Säufer.|Meu vizinho é um pinguço.|Il mio vicino è un vero ubriacone.|Mijn buurman is een echte zuiplap.|Min granne är en riktig fyllskalle.|Naboen min er en skikkelig fyllik.|Min nabo er en rigtig drukkenbolt.|Vecinul meu e un bețiv.|Moj susjed je pravi pijanac.
B2|Svi su već bili dobro [nacugani].|Everyone was already pretty sloshed.|Todos iban ya bastante cocidos.|Tout le monde était déjà bien éméché.|Alle waren schon ordentlich angetrunken.|Todo mundo já tava bem chapado de bebida.|Erano già tutti belli brilli.|Iedereen was al behoorlijk aangeschoten.|Alla var redan rejält på lyset.|Alle var allerede godt på en snurr.|Alle var allerede godt fulde.|Toți erau deja bine afumați.|Svi su već bili prilično pijani.
B2|Popit ćemo još [jednu za put].|We'll have one more for the road.|Nos tomamos la última y nos vamos.|On prend un dernier pour la route.|Wir trinken noch einen Absacker.|Vamos tomar a saideira.|Beviamo l'ultimo per la strada.|We nemen er nog eentje voor onderweg.|Vi tar en sista för vägen.|Vi tar en siste for veien.|Vi tager en sidste for vejen.|Mai bem unul de drum.|Popit ćemo još jedno piće za kraj.
B2|Ljeti pijem samo [gemišt].|In summer I only drink white wine spritzers.|En verano solo bebo vino blanco con gaseosa.|L'été, je bois que du vin blanc à l'eau gazeuse.|Im Sommer trink ich nur Weißweinschorle.|No verão só bebo vinho branco com água com gás.|D'estate bevo solo vino bianco con acqua frizzante.|In de zomer drink ik alleen witte wijn met spuitwater.|På sommaren dricker jag bara vitt vin med mineralvatten.|Om sommeren drikker jeg bare hvitvin med farris.|Om sommeren drikker jeg kun hvidvin med danskvand.|Vara beau doar șpriț.|Ljeti pijem samo bijelo vino s mineralnom vodom.
B2|Dalmatinci piju [bevandu] uz ručak.|Dalmatians drink wine with water at lunch.|Los dálmatas beben vino con agua en la comida.|Les Dalmates boivent du vin coupé d'eau au déjeuner.|Die Dalmatiner trinken zum Mittagessen Wein mit Wasser.|Os dálmatas tomam vinho com água no almoço.|I dalmati bevono vino con acqua a pranzo.|Dalmatiërs drinken wijn met water bij de lunch.|Dalmatier dricker vin med vatten till lunchen.|Dalmatinere drikker vin med vann til lunsj.|Dalmatinere drikker vin med vand til frokost.|Dalmații beau vin cu apă la prânz.|Dalmatinci uz ručak piju vino s vodom.
B2|Ajmo na [pivo na klupici].|Let's have a beer on the park bench.|Vamos a tomar una birra en un banco.|On va boire une bière sur un banc.|Lass uns ein Bier auf der Parkbank trinken.|Bora tomar uma cerveja no banquinho da praça.|Andiamo a berci una birra sulla panchina.|Laten we een biertje op een bankje drinken.|Kom, vi tar en öl på parkbänken.|Kom, vi tar en øl på benken.|Kom, vi tager en øl på bænken.|Hai la o bere pe bancă.|Idemo popiti pivo na klupi u parku.
B2|Sutra sam [nabrijan] za utakmicu!|I'm totally pumped for tomorrow's match!|¡Estoy a tope con el partido de mañana!|Je suis à fond pour le match de demain !|Ich bin total heiß aufs Spiel morgen!|Tô pilhadão pro jogo de amanhã!|Sono gasatissimo per la partita di domani!|Ik heb enorm veel zin in de wedstrijd van morgen!|Jag är supertaggad inför matchen i morgon!|Jeg er superklar for kampen i morgen!|Jeg er vildt klar til kampen i morgen!|Sunt super entuziasmat pentru meciul de mâine!|Jako se veselim sutrašnjoj utakmici!
B2|Utakmica je bila [brutalna]!|The match was epic!|¡El partido fue brutal!|Le match était de ouf !|Das Spiel war brutal gut!|O jogo foi insano!|La partita è stata pazzesca!|De wedstrijd was episch!|Matchen var episk!|Kampen var episk!|Kampen var episk!|Meciul a fost demențial!|Utakmica je bila nevjerojatna!
B2|Ovaj burek je [bolesno] dobar.|This burek is insanely good.|Este burek está brutalmente bueno.|Ce burek est trop bon, c'est un truc de fou.|Der Burek ist krass gut.|Esse burek é absurdo de bom.|Questo burek è buono da morire.|Deze burek is ziek lekker.|Den här bureken är sjukt god.|Denne bureken er sykt god.|Den her burek er sindssygt god.|Bureku' ăsta e nebun de bun.|Ovaj burek je nevjerojatno dobar.
B2|Ta cura pjeva [opako] dobro.|That girl sings seriously well.|Esa chica canta que te cagas de bien.|Cette fille chante vachement bien.|Das Mädel singt verdammt gut.|Essa menina canta bem pra caramba.|Quella ragazza canta da paura.|Dat meisje zingt echt belachelijk goed.|Den tjejen sjunger grymt bra.|Den jenta synger sinnssykt bra.|Den pige synger pisse godt.|Fata aia cântă beton.|Ta djevojka pjeva iznimno dobro.
B2|Njegov novi auto je [opak].|His new car is wicked.|Su coche nuevo es una pasada.|Sa nouvelle voiture déchire.|Sein neues Auto ist krass.|O carro novo dele é irado.|La sua macchina nuova è una bomba.|Zijn nieuwe auto is vet.|Hans nya bil är grym.|Den nye bilen hans er rå.|Hans nye bil er vild.|Mașina lui nouă e brici.|Njegov novi auto je sjajan.
B2|Ne radim više, [skroz] sam gotov.|I'm not working anymore, I'm totally done.|No trabajo más, estoy hecho polvo.|J'arrête, je suis complètement cuit.|Ich arbeite nicht mehr, ich bin völlig fertig.|Não trabalho mais, tô totalmente acabado.|Non lavoro più, sono distrutto.|Ik werk niet meer, ik ben helemaal kapot.|Jag jobbar inte mer, jag är helt slut.|Jeg jobber ikke mer, jeg er helt ferdig.|Jeg arbejder ikke mere, jeg er helt færdig.|Nu mai lucrez, sunt complet terminat.|Ne radim više, potpuno sam iscrpljen.
B2|Dolaziš? – Ma [sto posto]!|Are you coming? – A hundred percent!|¿Vienes? – ¡Al cien por cien!|Tu viens ? – À cent pour cent !|Kommst du? – Hundertprozentig!|Você vem? – Com certeza absoluta!|Vieni? – Al cento per cento!|Kom je? – Honderd procent!|Kommer du? – Hundra procent!|Kommer du? – Hundre prosent!|Kommer du? – Hundrede procent!|Vii? – Sută la sută!|Dolaziš li? – Sigurno!
B2|Nismo se vidjeli [sto godina]!|We haven't seen each other in ages!|¡Hace siglos que no nos vemos!|Ça fait une éternité qu'on s'est pas vus !|Wir haben uns ewig nicht gesehen!|Faz séculos que a gente não se vê!|Non ci vediamo da una vita!|We hebben elkaar in geen eeuwen gezien!|Vi har inte setts på evigheter!|Vi har ikke sett hverandre på evigheter!|Vi har ikke set hinanden i evigheder!|Nu ne-am văzut de o veșnicie!|Nismo se vidjeli jako dugo!
B2|Uvijek sve radi [u zadnji čas].|He always does everything at the last minute.|Siempre lo hace todo a última hora.|Il fait toujours tout à la dernière minute.|Er macht immer alles auf den letzten Drücker.|Ele sempre faz tudo em cima da hora.|Fa sempre tutto all'ultimo momento.|Hij doet altijd alles op het laatste moment.|Han gör alltid allt i sista sekunden.|Han gjør alltid alt i siste liten.|Han gør altid alt i sidste øjeblik.|Face mereu totul în ultima clipă.|Uvijek sve radi u posljednji trenutak.
B2|Stižem [za čas].|I'll be there in a sec.|Llego en un momento.|J'arrive dans une seconde.|Bin gleich da.|Chego num instante.|Arrivo in un attimo.|Ik ben er zo.|Jag är där på momangen.|Jeg er der om et øyeblikk.|Jeg er der om et øjeblik.|Ajung într-o clipă.|Stižem za trenutak.
B2|Ne [talasaj], neka ostane kako je.|Don't rock the boat, leave it as it is.|No remuevas las cosas, déjalo como está.|Fais pas de vagues, laisse comme c'est.|Mach keine Wellen, lass es, wie es ist.|Não mexe no vespeiro, deixa como tá.|Non creare problemi, lascia tutto com'è.|Maak geen ophef, laat het zoals het is.|Rör inte om i grytan, låt det vara som det är.|Ikke lag bølger, la det være som det er.|Lad være med at skabe røre, lad det være, som det er.|Nu face valuri, las-o cum e.|Ne stvaraj probleme, neka ostane kako je.
B2|Sad smo [u sosu], nemamo ključ.|Now we're in a pickle, we don't have the key.|Ahora estamos apañados, no tenemos llave.|Là on est dans la panade, on a pas la clé.|Jetzt sitzen wir in der Patsche, wir haben keinen Schlüssel.|Agora a gente tá ferrado, sem a chave.|Ora siamo nei guai, non abbiamo la chiave.|Nu zitten we in de puree, we hebben geen sleutel.|Nu sitter vi i klistret, vi har ingen nyckel.|Nå sitter vi i klemma, vi har ikke nøkkel.|Nu sidder vi i suppedasen, vi har ingen nøgle.|Acum suntem în pom, n-avem cheia.|Sad smo u nevolji, nemamo ključ.
B2|[Nadrljao] si ako te mama vidi.|You're in trouble if mom sees you.|La tienes liada si te ve mamá.|T'es mal si maman te voit.|Du bist dran, wenn Mama dich sieht.|Você tá lascado se a mãe te vir.|Sei nei guai se ti vede la mamma.|Je bent de sjaak als mama je ziet.|Du är illa ute om mamma ser dig.|Du er ille ute hvis mamma ser deg.|Du er på den, hvis mor ser dig.|Ai încurcat-o dacă te vede mama.|U nevolji si ako te mama vidi.
B2|Bio sam malo [u škripcu] pa sam ga pitao za pomoć.|I was in a bit of a tight spot, so I asked him for help.|Estaba en un aprieto y le pedí ayuda.|J'étais un peu dans le pétrin, alors je lui ai demandé de l'aide.|Ich war in der Klemme, also hab ich ihn um Hilfe gebeten.|Eu tava num aperto e pedi ajuda pra ele.|Ero un po' in difficoltà, così gli ho chiesto aiuto.|Ik zat een beetje in de knel, dus vroeg ik hem om hulp.|Jag satt lite i klämma, så jag bad honom om hjälp.|Jeg var litt i knipe, så jeg spurte ham om hjelp.|Jeg var lidt i knibe, så jeg bad ham om hjælp.|Eram cam la ananghie, așa că i-am cerut ajutorul.|Bio sam u teškoj situaciji pa sam ga zamolio za pomoć.
B2|Naš plan za vikend je [pao u vodu].|Our weekend plan fell through.|Nuestro plan del finde se fue al traste.|Notre plan du week-end est tombé à l'eau.|Unser Wochenendplan ist ins Wasser gefallen.|Nosso plano do fim de semana foi por água abaixo.|Il nostro piano per il weekend è andato in fumo.|Ons weekendplan is in het water gevallen.|Våra helgplaner gick i stöpet.|Helgeplanene våre gikk i vasken.|Vores weekendplaner gik i vasken.|Planul nostru de weekend a căzut.|Naš plan za vikend je propao.
B2|Svi su dobili nagradu, a ja sam [ostao kratkih rukava].|Everyone got a prize and I came away empty-handed.|Todos se llevaron premio y yo me quedé con las manos vacías.|Tout le monde a eu un prix et moi je suis reparti les mains vides.|Alle haben einen Preis gekriegt, und ich ging leer aus.|Todo mundo ganhou prêmio e eu fiquei a ver navios.|Tutti hanno avuto un premio e io sono rimasto a mani vuote.|Iedereen kreeg een prijs en ik ving bot.|Alla fick pris och jag gick lottlös.|Alle fikk premie, og jeg gikk tomhendt.|Alle fik en præmie, og jeg gik tomhændet.|Toți au primit premiu, iar eu am rămas cu buzele umflate.|Svi su dobili nagradu, a ja nisam dobio ništa.
B2|Kao i uvijek, ja sam [izvukao deblji kraj].|As always, I got the short end of the stick.|Como siempre, me tocó bailar con la más fea.|Comme toujours, c'est moi qui ai trinqué.|Wie immer hab ich den Kürzeren gezogen.|Como sempre, sobrou pra mim.|Come sempre, a me è toccata la parte peggiore.|Zoals altijd trok ik aan het kortste eind.|Som vanligt drog jag det kortaste strået.|Som vanlig trakk jeg det korteste strået.|Som altid trak jeg det korteste strå.|Ca întotdeauna, eu am tras ponoasele.|Kao i uvijek, ja sam najgore prošao.
B2|[Nasjeo] je na najstariji trik.|He fell for the oldest trick in the book.|Picó con el truco más viejo del mundo.|Il s'est fait avoir avec le plus vieux truc du monde.|Er ist auf den ältesten Trick reingefallen.|Ele caiu no truque mais velho do mundo.|È cascato nel trucco più vecchio del mondo.|Hij trapte in de oudste truc die er is.|Han gick på det äldsta tricket i boken.|Han gikk på det eldste trikset i boka.|Han hoppede på det ældste trick i bogen.|A căzut în cea mai veche capcană.|Nasamario se na najstariji trik.
B2|Ne [kupujem] tu priču.|I'm not buying that story.|No me trago esa historia.|J'achète pas cette histoire.|Die Geschichte kauf ich dir nicht ab.|Não caio nessa história.|Non me la bevo questa storia.|Die smoes geloof ik niet.|Den historien köper jag inte.|Den historien kjøper jeg ikke.|Den historie køber jeg ikke.|Nu înghit povestea asta.|Ne vjerujem u tu priču.
B2|Pazi, zna on [muljati].|Careful, he knows how to pull a fast one.|Cuidado, que sabe hacer trampas.|Attention, il sait magouiller.|Pass auf, der weiß, wie man trickst.|Cuidado, ele sabe fazer maracutaia.|Attento, lui sa come imbrogliare.|Pas op, hij weet hoe hij moet sjoemelen.|Akta dig, han vet hur man fifflar.|Pass deg, han vet hvordan man lurer.|Pas på, han ved, hvordan man fifler.|Atenție, știe să învârtă afaceri dubioase.|Pazi, on zna varati.
B2|Tu se nešto [mulja] s računima.|There's something fishy going on with the invoices.|Aquí hay algún chanchullo con las facturas.|Y a une magouille avec les factures.|Da wird mit den Rechnungen gemauschelt.|Tem alguma tramoia com essas notas.|Qui c'è qualche imbroglio con le fatture.|Hier wordt met de facturen gesjoemeld.|Här fifflas det med fakturorna.|Her er det noe muffens med fakturaene.|Her bliver der fiflet med fakturaerne.|E o învârteală cu facturile astea.|Ovdje se nešto sumnjivo radi s računima.
B2|[Uvalio] mi je pokvareni mobitel.|He palmed a broken phone off on me.|Me coló un móvil roto.|Il m'a refourgué un portable cassé.|Er hat mir ein kaputtes Handy angedreht.|Ele me empurrou um celular quebrado.|Mi ha rifilato un telefono rotto.|Hij heeft me een kapotte telefoon aangesmeerd.|Han prackade på mig en trasig mobil.|Han lurte på meg en ødelagt mobil.|Han prakkede mig en ødelagt mobil på.|Mi-a vândut un telefon stricat.|Podvalio mi je pokvareni mobitel.
B2|On je veliki [kombinator], uvijek nešto smišlja.|He's a big schemer, always cooking something up.|Es un buscavidas, siempre está tramando algo.|C'est un grand magouilleur, il manigance toujours un truc.|Er ist ein großer Strippenzieher, heckt immer was aus.|Ele é o maior articulador, sempre armando alguma.|È un gran traffichino, trama sempre qualcosa.|Hij is een echte sjacheraar, altijd iets aan het bekokstoven.|Han är en riktig fixare, han hittar alltid på något.|Han er en skikkelig luring, alltid noe på gang.|Han er en rigtig fidusmager, han pønser altid på noget.|E un mare învârtit, mereu pune ceva la cale.|On je veliki spletkar, uvijek nešto smišlja.
B2|[Švercao] sam se u tramvaju i uhvatio me kontrolor.|I rode the tram without a ticket and the inspector caught me.|Me colé en el tranvía y me pilló el revisor.|J'ai fraudé dans le tram et le contrôleur m'a chopé.|Ich bin schwarzgefahren und der Kontrolleur hat mich erwischt.|Andei de bonde sem pagar e o fiscal me pegou.|Ero sul tram senza biglietto e il controllore mi ha beccato.|Ik reed zwart in de tram en de controleur betrapte me.|Jag plankade på spårvagnen och kontrollanten tog mig.|Jeg snek på trikken og kontrolløren tok meg.|Jeg kørte uden billet i sporvognen, og kontrolløren tog mig.|Am mers pe blat cu tramvaiul și m-a prins controlorul.|Vozio sam se tramvajem bez karte i uhvatio me kontrolor.
B2|Na ispitu sam imao [šalabahter] u rukavu.|I had a cheat sheet up my sleeve in the exam.|En el examen tenía una chuleta en la manga.|À l'exam, j'avais une antisèche dans la manche.|In der Prüfung hatte ich einen Spickzettel im Ärmel.|Na prova eu tinha uma cola na manga.|All'esame avevo un bigliettino nella manica.|Bij het tentamen had ik een spiekbriefje in mijn mouw.|På provet hade jag en fusklapp i ärmen.|På eksamen hadde jeg en juksetapp i ermet.|Til eksamen havde jeg en snydeseddel i ærmet.|La examen aveam o fițuică în mânecă.|Na ispitu sam imao pisani podsjetnik u rukavu.
B2|Nekako sam se [provukao] na ispitu.|I somehow scraped through the exam.|De alguna manera aprobé por los pelos.|Je m'en suis tiré de justesse à l'exam.|Irgendwie bin ich durch die Prüfung gerutscht.|De algum jeito passei raspando na prova.|In qualche modo ho passato l'esame per un pelo.|Op de een of andere manier ben ik er net doorheen gerold.|På något sätt klarade jag provet med nöd och näppe.|På et vis kom jeg så vidt gjennom eksamen.|På en eller anden måde sneg jeg mig igennem eksamen.|Cumva am trecut examenul la limită.|Nekako sam jedva prošao ispit.
B2|Nakon škole smo [zbrisali] na more.|After school we took off to the seaside.|Después del cole nos piramos a la playa.|Après l'école, on s'est tirés à la mer.|Nach der Schule sind wir ans Meer abgehauen.|Depois da escola a gente se mandou pra praia.|Dopo scuola siamo scappati al mare.|Na school zijn we naar zee gevlucht.|Efter skolan stack vi till havet.|Etter skolen stakk vi til sjøen.|Efter skole smuttede vi til stranden.|După școală am fugit la mare.|Nakon škole otišli smo na more.
B2|Pokušao je [šmugnuti] prije kraja sastanka.|He tried to sneak out before the meeting ended.|Intentó escaquearse antes de que acabara la reunión.|Il a essayé de filer en douce avant la fin de la réunion.|Er wollte sich vor Ende des Meetings davonschleichen.|Ele tentou sair de fininho antes do fim da reunião.|Ha cercato di svignarsela prima della fine della riunione.|Hij probeerde weg te glippen voor de vergadering afgelopen was.|Han försökte smita innan mötet var slut.|Han prøvde å snike seg ut før møtet var slutt.|Han prøvede at snige sig ud, før mødet var slut.|A încercat s-o șteargă înainte de finalul ședinței.|Pokušao je neprimjetno otići prije kraja sastanka.
