1|[Hej], hvordan går det?|Hi, how's it going?
6379|Man [kan godt være spændt].|We'll see.
6380|Vi [må se, hvad fremtiden bringer].|We'll see what the future brings.
6381|Jeg [lader mig overraske].|I'll wait and see.
6382|Det bedste [er endnu ikke kommet].|The best is yet to come.
6383|Jeg [glæder mig til alt det, der venter].|I'm looking forward to everything still to come.
6384|Hver dag [er en ny chance].|Every day is a new chance.
6385|Man [lever kun én gang] – så kom igen!|You only live once, so let's go!
6386|Livet [er for kort til dårlig vin].|Life is too short for bad wine.
6387|Man [skal feste, når lejligheden byder sig].|You should celebrate whenever there's a reason to.
6388|Nyd [de små øjeblikke].|Enjoy the little moments.
6389|De bedste ting [er tit ikke planlagt].|The best things are often unplanned.
6390|Jeg [har lært at stole på livet].|I've learned to trust life.
6391|Det [skal nok gå alt sammen].|Everything will turn out fine.
6392|Til sidst [går alt godt], og hvis det ikke er godt, er det ikke slutningen endnu.|In the end everything will be fine, and if it's not fine, it's not the end yet.
6393|Livet [er dejligt], trods alt.|Life is beautiful, despite everything.
6394|Jeg [ser fortrøstningsfuldt fremad].|I'm looking ahead with confidence.
6395|Lad os [få det bedste ud af det].|Let's make the best of it.
6396|Vi [har det selv i vores hænder].|It's in our own hands.
6397|Hvert skridt [tæller].|Every step counts.
6398|Selv den længste rejse [begynder med det første skridt].|Even the longest journey begins with the first step.
6399|Jeg [er klar til det næste kapitel].|I'm ready for the next chapter.
6400|Et nyt kapitel [begynder].|A new chapter begins.
6401|Jeg [er spændt på, hvor rejsen fører mig hen].|I'm curious to see where the journey takes me.
6402|Jeg [har fundet min vej].|I've found my way.
6403|Vi [ses], som man så fint siger.|See you around, as they say.
6404|Jeg [har knoklet hårdt for det].|I worked hard for that.
6405|Det [er ikke faldet ned i skødet på mig].|That didn't just fall into my lap.
6406|Jeg [har ikke fået noget forærende].|I didn't get anything for free.
6407|Succesen [er resultatet af hårdt arbejde].|Success is the result of hard work.
6408|Jeg [har mødt mine egne grænser].|I reached my limits.
6409|Jeg [har været forbløffet over mig selv].|I surprised myself.
6410|Jeg [har overrasket mig selv].|I surprised myself.
6411|Jeg [tog mod til mig].|I plucked up courage.
6412|Det hele [faldt på plads].|Everything fell into place.
6413|Tingene [har vendt sig til det bedre].|Things have taken a turn for the better.
6414|Jeg [er i god form].|I'm in good shape.
6415|Jeg [mangler ingenting].|I lack nothing.
6416|Jeg [har al mulig grund til at være glad].|I have every reason to be happy.
6417|Jeg [er helt og aldeles tilfreds med mit liv].|I'm completely satisfied with my life.
6418|Det [kunne ikke gå bedre].|It couldn't be going better.
@slang
A2|[Hej med dig]! Hvordan går det?|Hey you! How's it going?|¡Hola! ¿Qué tal?|Salut toi ! Ça va ?|Hey du! Wie geht's?|Oi, tudo bem?|Ehi tu! Come va?|Hé jij! Hoe gaat het?|Hej du! Hur är läget?|Hei du! Hvordan går det?|Hej! Hvordan har du det?|Salut! Ce mai faci?|Hej ti! Kako ide?|pl:Hej! Jak leci?|cs:Ahoj ty! Jak to jde?
A2|[Hva så]? Hvad laver du?|What's up? What are you doing?|¿Qué pasa? ¿Qué haces?|Quoi de neuf ? Tu fais quoi ?|Na? Was machst du?|E aí? Tá fazendo o quê?|Che si dice? Che fai?|Hoi, alles goed? Wat doe je?|Läget? Vad gör du?|Hva skjer? Hva gjør du?|Hvordan går det? Hvad laver du?|Ce faci? Ce mai faci acum?|Što ima? Što radiš?|pl:Co tam? Co robisz?|cs:Čau, co je? Co děláš?
A2|[Hvad så], makker?|What's up, buddy?|¿Qué pasa, colega?|Ça dit quoi, mon pote ?|Was geht, Kumpel?|E aí, parceiro?|Che si dice, amico?|Hoe is het, maat?|Läget, kompis?|Hva skjer, kompis?|Hvordan går det, min ven?|Ce faci, frate?|Što ima, stari?|pl:Co tam, stary?|cs:Co je, kámo?
A2|Det var [fedt]!|That was awesome!|¡Eso estuvo genial!|C'était trop bien !|Das war geil!|Foi massa!|È stato fighissimo!|Dat was vet!|Det var grymt!|Det var kjempekult!|Det var rigtig godt!|A fost tare!|Bilo je super!|pl:To było zajebiste!|cs:To bylo super!
A2|[Fedt nok], vi ses i morgen!|Cool, see you tomorrow!|¡Guay, nos vemos mañana!|Cool, à demain !|Cool, bis morgen!|Beleza, até amanhã!|Figo, ci vediamo domani!|Top, tot morgen!|Schysst, vi ses imorgon!|Kult, vi ses i morgen!|Godt, vi ses i morgen!|Super, ne vedem mâine!|Super, vidimo se sutra!|pl:Spoko, do jutra!|cs:Paráda, uvidíme se zítra!
A2|[Ses]!|See ya!|¡Nos vemos!|À plus !|Bis dann!|Falou!|Ci vediamo!|Doei!|Vi ses!|Snakkes!|Farvel!|Pa!|Vidimo se!|pl:Na razie!|cs:Čau!
A2|[Vi ses] i weekenden.|See you at the weekend.|Nos vemos el finde.|On se voit ce week-end.|Wir sehen uns am Wochenende.|A gente se vê no fim de semana.|Ci vediamo nel weekend.|Zie je in het weekend.|Vi ses i helgen.|Vi sees i helgen.|Vi mødes i weekenden.|Ne vedem în weekend.|Vidimo se za vikend.|pl:Do zobaczenia w weekend.|cs:Uvidíme se o víkendu.
A2|[Hej hej]!|Bye bye!|¡Chao!|Salut !|Tschüssi!|Tchau tchau!|Ciao ciao!|Doei doei!|Hej då!|Ha det!|Farvel!|Pa pa!|Bok bok!|pl:Pa pa!|cs:Čau čau!
A2|Det var super [hyggeligt] i går.|Yesterday was really cosy and nice.|Lo de ayer fue muy agradable.|C'était super sympa hier.|Gestern war es richtig gemütlich.|Ontem foi muito gostoso.|Ieri è stato proprio piacevole.|Gisteren was echt gezellig.|Igår var det supermysigt.|Det var superkoselig i går.|Det var meget rart i går.|Ieri a fost foarte plăcut.|Jučer je bilo baš ugodno.|pl:Wczoraj było naprawdę przytulnie i miło.|cs:Včera to bylo fakt příjemný a útulný.
A2|Skal vi ikke [hygge] os i aften?|Shall we have a cosy night in?|¿Hacemos un plan tranquilo esta noche?|On se fait une soirée cocooning ?|Wollen wir es uns heute Abend gemütlich machen?|Vamos curtir uma noite tranquila hoje?|Ci facciamo una serata tranquilla?|Zullen we er vanavond een gezellige avond van maken?|Ska vi inte mysa ikväll?|Skal vi ikke kose oss i kveld?|Skal vi ikke have det rart i aften?|Facem o seară liniștită acasă?|Da si večeras ne napravimo ugodnu večer?|pl:Robimy przytulny wieczór w domu?|cs:Co si dneska večer udělat pohodu doma?
A2|Kom over til lidt [hygge].|Come over for a nice cosy time.|Vente a pasar un rato agradable.|Viens passer un moment sympa.|Komm rüber, wir machen es uns gemütlich.|Vem aqui pra gente relaxar junto.|Passa da me per stare un po' insieme.|Kom langs, lekker gezellig.|Kom över och mys lite.|Kom over for litt kos.|Kom over, så har vi det rart.|Treci pe la mine să stăm liniștiți.|Dođi da malo uživamo zajedno.|pl:Wpadnij, posiedzimy sobie przytulnie.|cs:Přijď na chvilku pohodičky.
A2|Det er [vildt]!|That's crazy!|¡Es una locura!|C'est dingue !|Das ist krass!|Que loucura!|È pazzesco!|Dat is gestoord!|Det är sjukt!|Det er helt sykt!|Det er utroligt!|E nebunie!|Ludnica!|pl:To jest szalone!|cs:To je šílený!
A2|Koncerten var [vildt] god.|The concert was insanely good.|El concierto estuvo buenísimo.|Le concert était trop bien.|Das Konzert war krass gut.|O show foi bom demais.|Il concerto è stato pazzesco.|Het concert was echt vet goed.|Konserten var sjukt bra.|Konserten var sykt bra.|Koncerten var utrolig god.|Concertul a fost beton.|Koncert je bio ludo dobar.|pl:Koncert był obłędnie dobry.|cs:Koncert byl šíleně dobrej.
A2|Det er [mega] sjovt.|It's super fun.|Es súper divertido.|C'est méga drôle.|Das macht mega Spaß.|É muito divertido.|È troppo divertente.|Het is mega leuk.|Det är superkul.|Det er kjempegøy.|Det er meget sjovt.|E super distractiv.|Mega je zabavno.|pl:Jest mega fajnie.|cs:Je to strašná sranda.
A2|Jeg er [mega] træt.|I'm super tired.|Estoy súper cansado.|Je suis crevé.|Ich bin mega müde.|Tô morto de cansado.|Sono stanchissimo.|Ik ben kapot.|Jag är supertrött.|Jeg er dritsliten.|Jeg er meget træt.|Sunt mort de oboseală.|Mrtav sam umoran.|pl:Jestem mega zmęczony.|cs:Jsem strašně unavenej.
A2|Den film var [sindssygt] god.|That film was insanely good.|Esa peli estuvo buenísima.|Ce film était grave bien.|Der Film war wahnsinnig gut.|Esse filme foi bom demais.|Quel film era pazzesco.|Die film was bizar goed.|Den filmen var sjukt bra.|Den filmen var sykt bra.|Den film var utrolig god.|Filmul ăla a fost beton.|Taj film je bio ludo dobar.|pl:Ten film był obłędnie dobry.|cs:Ten film byl šíleně dobrej.
A2|Det er [nice]!|That's nice!|¡Qué bien!|C'est cool !|Nice!|Que massa!|Che bello!|Nice!|Nice!|Så digg!|Det er godt!|Ce tare!|Baš fora!|pl:Fajnie!|cs:To je super!
A2|[Nice], du fik jobbet!|Nice, you got the job!|¡Genial, conseguiste el trabajo!|Trop bien, t'as eu le boulot !|Nice, du hast den Job!|Show, você conseguiu o emprego!|Grande, hai avuto il lavoro!|Nice, je hebt de baan!|Nice, du fick jobbet!|Digg, du fikk jobben!|Godt, du fik jobbet!|Tare, ai luat jobul!|Super, dobio si posao!|pl:Super, dostałeś tę robotę!|cs:Super, dostal jsi tu práci!
A2|Det var [kanon]!|That was brilliant!|¡Eso fue genial!|C'était génial !|Das war super!|Foi demais!|È stato grandioso!|Dat was geweldig!|Det var toppen!|Det var knall!|Det var fantastisk!|A fost grozav!|Bilo je odlično!|pl:To było genialne!|cs:To bylo skvělý!
A2|[Kanon], tak for hjælpen!|Brilliant, thanks for the help!|¡Genial, gracias por la ayuda!|Génial, merci pour l'aide !|Klasse, danke für die Hilfe!|Show, valeu pela ajuda!|Grande, grazie per l'aiuto!|Top, bedankt voor de hulp!|Toppen, tack för hjälpen!|Knall, takk for hjelpen!|Fantastisk, tak for hjælpen!|Grozav, mersi de ajutor!|Odlično, hvala na pomoći!|pl:Genialnie, dzięki za pomoc!|cs:Bomba, díky za pomoc!
A2|[Bare rolig], det gør ikke noget.|Don't worry, it's no problem.|Tranquilo, no pasa nada.|T'inquiète, c'est pas grave.|Keine Sorge, macht nichts.|Relaxa, não tem problema.|Tranquillo, non fa niente.|Geen zorgen, het geeft niks.|Lugn, det gör inget.|Slapp av, det gjør ingenting.|Rolig nu, det gør ikke noget.|Stai liniștit, nu-i nimic.|Bez brige, nema veze.|pl:Spoko, żaden problem.|cs:Neboj, to nevadí.
A2|[Det er fint nok] med mig.|That's fine by me.|Por mí está bien.|Ça me va.|Passt für mich.|Por mim tá de boa.|Per me va bene.|Prima wat mij betreft.|Det går bra för mig.|Det er greit for meg.|Det passer mig fint.|Pentru mine e ok.|Meni je u redu.|pl:Mi to pasuje.|cs:Mně to vyhovuje.
A2|[Tak for sidst]!|Thanks for last time!|¡Gracias por lo del otro día!|Merci pour la dernière fois !|Danke für neulich!|Valeu pela última vez!|Grazie per l'ultima volta!|Bedankt voor de vorige keer!|Tack för senast!|Takk for sist!|Tak for sidste gang!|Mersi pentru data trecută!|Hvala za prošli put!|pl:Dzięki za ostatnio!|cs:Díky za minule!
A2|[Hold da op], hvor er her flot!|Wow, it's so beautiful here!|¡Madre mía, qué bonito es esto!|Waouh, c'est trop beau ici !|Wow, ist das schön hier!|Nossa, que lindo aqui!|Wow, che bello qui!|Wauw, wat is het hier mooi!|Oj, vad fint det är här!|Jøss, så fint det er her!|Wow, hvor er her smukt!|Uau, ce frumos e aici!|Joj, kako je ovdje lijepo!|pl:Wow, ale tu pięknie!|cs:Páni, tady je ale krásně!
A2|[Hold da op]! Det havde jeg ikke regnet med.|Wow! I didn't expect that.|¡Anda! No me lo esperaba.|Ben dis donc ! Je m'y attendais pas.|Na so was! Damit hab ich nicht gerechnet.|Caramba! Não esperava por essa.|Accidenti! Non me l'aspettavo.|Nou zeg! Dat had ik niet verwacht.|Oj! Det hade jag inte väntat mig.|Jøss! Det hadde jeg ikke ventet.|Wow! Det havde jeg ikke forventet.|Ia te uită! Nu mă așteptam.|Ma daj! To nisam očekivao.|pl:Wow! Nie spodziewałem się tego.|cs:Páni! To jsem nečekal.
A2|[Sådan]! Du klarede det!|Yes! You did it!|¡Eso es! ¡Lo lograste!|Voilà ! Tu l'as fait !|So ist's recht! Du hast es geschafft!|Isso aí! Você conseguiu!|Evvai! Ce l'hai fatta!|Zo! Het is je gelukt!|Så ja! Du klarade det!|Sånn! Du klarte det!|Godt! Du klarede det!|Așa! Ai reușit!|Tako je! Uspio si!|pl:Tak! Udało ci się!|cs:Jo! Dokázal jsi to!
A2|[Sådan der]! Så er vi færdige.|There we go! We're done.|¡Listo! Ya terminamos.|Et voilà ! On a fini.|So, das war's! Fertig.|Pronto! Terminamos.|Ecco fatto! Abbiamo finito.|Zo! Klaar is Kees.|Sådär! Nu är vi klara.|Sånn! Da er vi ferdige.|Nu er det gjort! Vi er færdige.|Gata! Am terminat.|Evo! Gotovi smo.|pl:No i proszę! Skończone.|cs:A je to! Máme hotovo.
A2|[Tag den med ro], vi har tid nok.|Take it easy, we have plenty of time.|Tómatelo con calma, tenemos tiempo.|Tranquille, on a le temps.|Mach mal langsam, wir haben Zeit.|Vai com calma, temos tempo.|Con calma, abbiamo tempo.|Rustig aan, we hebben tijd zat.|Ta det lugnt, vi har gott om tid.|Ta det med ro, vi har god tid.|Tag det roligt, vi har god tid.|Ia-o ușor, avem timp destul.|Polako, imamo dovoljno vremena.|pl:Wyluzuj, mamy mnóstwo czasu.|cs:V klidu, máme dost času.
A2|Jeg skal lige [tjekke] min telefon.|I just need to check my phone.|Tengo que mirar el móvil.|Faut que je check mon téléphone.|Ich muss kurz aufs Handy schauen.|Vou dar uma olhada no celular.|Devo solo dare un'occhiata al telefono.|Ik moet even op mijn telefoon kijken.|Jag ska bara kolla mobilen.|Jeg må bare sjekke mobilen.|Jeg skal lige se på min telefon.|Trebuie doar să-mi verific telefonul.|Moram samo provjeriti mobitel.|pl:Muszę tylko zerknąć na telefon.|cs:Musím se mrknout na mobil.
A2|[Tjek] lige den her video!|Check out this video!|¡Mira este vídeo!|Regarde cette vidéo !|Guck dir mal das Video an!|Olha só esse vídeo!|Guarda questo video!|Check deze video even!|Kolla in den här videon!|Sjekk ut denne videoen!|Se lige denne video!|Uită-te la clipul ăsta!|Pogledaj ovaj video!|pl:Zobacz ten filmik!|cs:Mrkni na tohle video!
A2|Skal vi have en [bajer]?|Shall we grab a beer?|¿Nos tomamos una cerveza?|On se prend une bière ?|Trinken wir ein Bierchen?|Bora tomar uma cerveja?|Ci facciamo una birra?|Zullen we een biertje doen?|Ska vi ta en bira?|Skal vi ta en pils?|Skal vi have en øl?|Bem o bere?|Idemo na pivo?|pl:Skoczymy na piwo?|cs:Dáme si pivko?
A2|Han er en sød [fyr].|He's a nice guy.|Es un chico majo.|C'est un mec sympa.|Er ist ein netter Typ.|Ele é um cara legal.|È un tipo simpatico.|Hij is een leuke gast.|Han är en schysst kille.|Han er en grei fyr.|Han er en sød mand.|E un tip de treabă.|On je fin dečko.|pl:To spoko gość.|cs:Je to fajn kluk.
A2|Kom nu, [tøser]!|Come on, girls!|¡Vamos, chicas!|Allez, les filles !|Los, Mädels!|Vamos, meninas!|Forza, ragazze!|Kom op, meiden!|Kom igen, tjejer!|Kom igjen, jenter!|Kom nu, piger!|Haideți, fetelor!|Ajmo, cure!|pl:Dawajcie, dziewczyny!|cs:No tak, holky!
A2|Det er [nederen] at du ikke kan komme.|It sucks that you can't come.|Qué rollo que no puedas venir.|C'est nul que tu puisses pas venir.|Blöd, dass du nicht kommen kannst.|Que chato que você não pode vir.|Che peccato che non puoi venire.|Balen dat je niet kunt komen.|Vad tråkigt att du inte kan komma.|Så kjipt at du ikke kan komme.|Det er ærgerligt, at du ikke kan komme.|Nasol că nu poți veni.|Baš bezveze što ne možeš doći.|pl:Szkoda, że nie możesz przyjść.|cs:Je to na nic, že nemůžeš přijít.
A2|[Øv], det regner igen.|Ugh, it's raining again.|Jo, otra vez llueve.|Bof, il pleut encore.|Menno, es regnet schon wieder.|Aff, tá chovendo de novo.|Uffa, piove di nuovo.|Bah, het regent weer.|Usch, det regnar igen.|Æsj, det regner igjen.|Øv, det regner igen.|Of, iar plouă.|Uf, opet pada kiša.|pl:Ech, znowu pada.|cs:Fuj, zase prší.
A2|[Øv bøv]!|Oh bummer!|¡Qué pena!|Zut alors !|Menno!|Que pena!|Che peccato!|Balen!|Tusan också!|Så kjipt!|Hvor ærgerligt!|Ce păcat!|Baš šteta!|pl:Ojej, szkoda!|cs:Ach jo, smůla!
A2|Maden er [lækker].|The food is delicious.|La comida está riquísima.|La bouffe est délicieuse.|Das Essen ist lecker.|A comida tá uma delícia.|Il cibo è buonissimo.|Het eten is heerlijk.|Maten är jättegod.|Maten er kjempegod.|Maden smager dejligt.|Mâncarea e delicioasă.|Hrana je fina.|pl:Jedzenie jest pyszne.|cs:To jídlo je výborný.
A2|Der var [fed stemning] til festen.|There was a great vibe at the party.|Había muy buen ambiente en la fiesta.|Il y avait une super ambiance à la soirée.|Auf der Party war mega Stimmung.|A festa tava com uma vibe ótima.|C'era un'atmosfera fantastica alla festa.|Er was een toffe sfeer op het feest.|Det var grym stämning på festen.|Det var fet stemning på festen.|Der var god stemning til festen.|A fost o atmosferă super la petrecere.|Na tulumu je bila super atmosfera.|pl:Na imprezie był super klimat.|cs:Ty šaty jsou nádherný.
A2|[Hvad sker der]?|What's going on?|¿Qué pasa?|Qu'est-ce qui se passe ?|Was ist los?|O que tá rolando?|Che succede?|Wat is er aan de hand?|Vad händer?|Hva skjer?|Hvad foregår der?|Ce se întâmplă?|Što se događa?|pl:Co się dzieje?|cs:Na párty byla skvělá atmosféra.
A2|[Hvad sker der] i aften?|What's happening tonight?|¿Qué hay esta noche?|Qu'est-ce qu'on fait ce soir ?|Was geht heute Abend?|Qual é a boa hoje?|Che si fa stasera?|Wat gaan we vanavond doen?|Vad händer ikväll?|Hva skjer i kveld?|Hvad skal der ske i aften?|Ce facem diseară?|Što ima večeras?|pl:Co się dzieje dziś wieczorem?|cs:Co se děje?
A2|[Det kører]!|It's going great!|¡Va genial!|Ça roule !|Läuft!|Tá indo bem!|Va alla grande!|Het gaat lekker!|Det rullar på!|Det går bra!|Det går godt!|Merge brici!|Ide odlično!|pl:Idzie świetnie!|cs:Co se děje dneska večer?
A2|Hvordan går det? [Det kører].|How's it going? It's going fine.|¿Qué tal? Bien, tirando.|Ça va ? Ça roule.|Wie geht's? Läuft.|Como vai? Tá tranquilo.|Come va? Tutto a posto.|Hoe gaat het? Gaat lekker.|Hur är läget? Det rullar på.|Hvordan går det? Det går fint.|Hvordan går det? Det går fint.|Ce faci? Merge.|Kako ide? Ide nekako.|pl:Jak leci? Dobrze.|cs:Jede to!
A2|[Seriøst]?|Seriously?|¿En serio?|Sérieux ?|Echt jetzt?|Sério?|Sul serio?|Serieus?|Seriöst?|Seriøst?|Mener du det?|Serios?|Ozbiljno?|pl:Serio?|cs:Jak to jde? Dobrý, jede to.
A2|[Seriøst], det er det bedste jeg har smagt.|Seriously, that's the best thing I've tasted.|En serio, es lo mejor que he probado.|Sérieux, c'est le meilleur truc que j'ai goûté.|Ernsthaft, das Beste, was ich je gegessen hab.|Sério, é a melhor coisa que eu já provei.|Sul serio, è la cosa più buona che abbia mai assaggiato.|Echt, dit is het lekkerste wat ik ooit heb geproefd.|Seriöst, det är det godaste jag har smakat.|Seriøst, det er det beste jeg har smakt.|Ærligt talt, det er det bedste, jeg har smagt.|Serios, e cel mai bun lucru pe care l-am gustat.|Ozbiljno, to je najbolje što sam probao.|pl:Serio, to najlepsze, co jadłem.|cs:Vážně?
A2|[Pis]! Jeg glemte mine nøgler.|Damn! I forgot my keys.|¡Mierda! Me olvidé las llaves.|Merde ! J'ai oublié mes clés.|Mist! Ich hab meine Schlüssel vergessen.|Droga! Esqueci as chaves.|Cavolo! Ho dimenticato le chiavi.|Shit! Ik ben mijn sleutels vergeten.|Fan! Jag glömde nycklarna.|Faen! Jeg glemte nøklene.|Øv! Jeg glemte mine nøgler.|Naiba! Mi-am uitat cheile.|Kvragu! Zaboravio sam ključeve.|pl:Kurczę! Zapomniałem kluczy.|cs:Vážně, to je to nejlepší, co jsem kdy jedl.
A2|[Okay], fair nok.|Okay, fair enough.|Vale, me parece justo.|OK, ça se tient.|Okay, fair enough.|Tá, justo.|Ok, giusto.|Oké, prima.|Okej, rimligt.|Ok, greit nok.|Okay, det er rimeligt.|Bine, corect.|Ok, fer.|pl:Okej, niech będzie.|cs:Sakra! Zapomněl jsem klíče.
A2|[Fair nok], så gør vi det.|Fair enough, let's do it then.|Vale, pues lo hacemos.|D'accord, on fait comme ça.|Fair enough, dann machen wir das.|Beleza, então vamos fazer isso.|Va bene, allora facciamolo.|Prima, dan doen we dat.|Okej, då gör vi så.|Greit nok, da gjør vi det.|Rimeligt, så gør vi det.|Bine, atunci așa facem.|Dobro, onda ćemo tako.|pl:No dobra, to lecimy z tym.|cs:Dobře, beru.
A2|[Undskyld mig], hvad sagde du?|Sorry, what did you say?|Perdona, ¿qué dijiste?|Pardon, t'as dit quoi ?|Sorry, was hast du gesagt?|Desculpa, o que você disse?|Scusa, cosa hai detto?|Sorry, wat zei je?|Förlåt, vad sa du?|Unnskyld, hva sa du?|Undskyld, hvad sagde du?|Scuze, ce-ai zis?|Oprosti, što si rekao?|pl:Sorry, co mówiłeś?|cs:Beru, tak to uděláme.
A2|Tusind [tak], du er [sød]!|Thanks a lot, you're sweet!|¡Mil gracias, eres un sol!|Merci mille fois, t'es adorable !|Tausend Dank, du bist süß!|Muito obrigado, você é um amor!|Grazie mille, sei un tesoro!|Heel erg bedankt, je bent een schat!|Tusen tack, du är gullig!|Tusen takk, du er søt!|Mange tak, du er rar!|Mersi mult, ești un scump!|Puno hvala, baš si drag!|pl:Wielkie dzięki, jesteś kochany!|cs:Promiň, co jsi říkal?
A2|Den kjole er [lækker].|That dress is gorgeous.|Ese vestido es precioso.|Cette robe est trop belle.|Das Kleid ist schick.|Esse vestido é lindo.|Quel vestito è stupendo.|Die jurk is prachtig.|Den klänningen är jättefin.|Den kjolen er nydelig.|Den kjole er meget flot.|Rochia aia e superbă.|Ta haljina je predivna.|pl:Ta sukienka jest przepiękna.|cs:Moc díky, jsi zlatej!
A2|[Ja tak]! Det vil jeg gerne.|Yes please! I'd love that.|¡Sí, porfa! Me encantaría.|Oui, volontiers ! Avec plaisir.|Ja, gerne! Das mach ich gern.|Quero sim! Adoraria.|Sì, grazie! Molto volentieri.|Ja graag! Dat lijkt me leuk.|Ja tack! Det vill jag gärna.|Ja takk! Det vil jeg gjerne.|Ja tak! Det vil jeg meget gerne.|Da, mersi! Mi-ar plăcea mult.|Može, hvala! Rado.|pl:Tak, poproszę! Bardzo chętnie.|cs:Ty šaty jsou nádherný.
A2|[Nej tak], jeg er mæt.|No thanks, I'm full.|No, gracias, estoy lleno.|Non merci, j'ai plus faim.|Nein danke, ich bin satt.|Não, obrigado, tô cheio.|No grazie, sono pieno.|Nee dank je, ik zit vol.|Nej tack, jag är mätt.|Nei takk, jeg er mett.|Nej tak, jeg har fået nok.|Nu, mersi, sunt sătul.|Ne hvala, sit sam.|pl:Nie, dzięki, jestem najedzony.|cs:Jo, díky! To si dám rád.
A2|Det er [kæmpe] stort!|It's massive!|¡Es enorme!|C'est énorme !|Das ist riesig!|É enorme!|È enorme!|Het is gigantisch!|Den är jättestor!|Den er kjempestor!|Det er meget stort!|E uriaș!|Ogromno je!|pl:To jest ogromne!|cs:Ne, díky, jsem plnej.
A2|Vi havde en [kæmpe] fest.|We had a massive party.|Tuvimos una fiesta enorme.|On a fait une énorme fête.|Wir hatten eine Riesenparty.|A gente fez uma festa enorme.|Abbiamo fatto una festa enorme.|We hadden een mega feest.|Vi hade en jättefest.|Vi hadde en kjempefest.|Vi holdt en meget stor fest.|Am dat o petrecere uriașă.|Imali smo ogroman tulum.|pl:Mieliśmy mega imprezę.|cs:Je to obrovský!
A2|[Skål]!|Cheers!|¡Salud!|Santé !|Prost!|Saúde!|Salute!|Proost!|Skål!|Skål!|Skål!|Noroc!|Živjeli!|pl:Na zdrowie!|cs:Měli jsme obří párty.
A2|[Godt gået]!|Well done!|¡Bien hecho!|Bien joué !|Gut gemacht!|Mandou bem!|Bravo!|Goed gedaan!|Bra jobbat!|Godt jobba!|Flot klaret!|Bravo!|Bravo!|pl:Dobra robota!|cs:Na zdraví!
B1|[Hold kæft], hvor er det godt!|Wow, that's so good!|¡Madre mía, qué bueno está!|Putain, c'est trop bon !|Alter, ist das gut!|Caramba, que bom!|Cavolo, che buono!|Jezus, wat is dat lekker!|Fy fan, vad gott det är!|Faen, så godt det er!|Wow, hvor er det godt!|Doamne, ce bun e!|Majko mila, kako je dobro!|pl:Wow, ale to dobre!|cs:Dobrá práce!
B1|Hun er [sgu] sød.|She's really sweet, honestly.|La verdad es que es muy maja.|Elle est vraiment trop mignonne.|Sie ist echt süß.|Ela é muito fofa, viu.|Lei è davvero carina, eh.|Ze is echt lief, hoor.|Hon är faktiskt jättegullig.|Hun er jammen søt.|Hun er virkelig sød.|E chiar drăguță, zău.|Stvarno je slatka.|pl:Ona jest naprawdę słodka, serio.|cs:Ty jo, to je ale dobrý!
B1|Det ved jeg [sgu] ikke.|I really don't know.|Pues no lo sé, la verdad.|J'en sais rien, franchement.|Keine Ahnung, ehrlich.|Sei lá, sinceramente.|Boh, non lo so proprio.|Geen idee, echt niet.|Det vet jag faktiskt inte.|Det vet jeg jammen ikke.|Det ved jeg virkelig ikke.|Habar n-am, sincer.|Pojma nemam, stvarno.|pl:Naprawdę nie wiem.|cs:Je fakt milá, vážně.
B1|Det var [sgu da] for dårligt.|That's really not okay.|Eso está fatal, hombre.|C'est vraiment pas cool.|Das ist echt nicht in Ordnung.|Isso não tá certo, pô.|Questo non va proprio bene.|Dat is echt niet oké.|Det var ju riktigt dåligt.|Det var jammen dårlig gjort.|Det var virkelig ikke i orden.|Chiar nu e în regulă.|To stvarno nije u redu.|pl:To naprawdę nie jest w porządku.|cs:Fakt nevím.
B1|Han er [lissom] mega irriterende.|He's like super annoying.|Es como súper pesado.|Il est genre trop relou.|Er ist so mega nervig.|Ele é tipo muito chato.|È tipo super fastidioso.|Hij is echt zo irritant.|Han är typ jättejobbig.|Han er liksom kjempeirriterende.|Han er meget irriterende.|E tipul super enervant.|On je nekako mega naporan.|pl:On jest jakiś mega wkurzający.|cs:Tak to je fakt blbý.
B1|Jeg var [lissom] bare, hvad?|I was like, what?|Yo estaba como, ¿qué?|J'étais genre, quoi ?|Ich so, hä?|Eu fiquei tipo, quê?|Io ero tipo, cosa?|Ik had zoiets van, huh?|Jag var typ, va?|Jeg var liksom bare, hæ?|Jeg tænkte bare, hvad?|Eu eram gen, ce?|Ja sam bio kao, molim?|pl:A ja na to: co?|cs:Je jako hrozně otravnej.
B1|Det er [fint nok] for mig.|That's okay by me.|Por mí vale.|Ça me va très bien.|Das ist für mich okay.|Pra mim tá ótimo.|Per me va bene.|Voor mij is het prima.|Det funkar för mig.|Det er greit for meg.|Det er i orden for mig.|Pentru mine e în regulă.|Meni je to ok.|pl:Mi to pasuje.|cs:Byl jsem jako: cože?
B1|Vi ses [senere]! Eller [ses]!|See you later! Or see ya!|¡Hasta luego! ¡O nos vemos!|À plus tard ! Ou à plus !|Bis später! Oder bis dann!|Até mais! Ou falou!|A dopo! O ci vediamo!|Tot later! Of doei!|Vi ses sen! Eller vi ses!|Snakkes senere! Eller snakkes!|Vi ses senere! Eller farvel!|Pe mai târziu! Sau pa!|Vidimo se kasnije! Ili bok!|pl:Na razie! Albo nara!|cs:Mně to je fajn.
