1|[Hallo], wie geht's?|Hi, how's it going?
A2|[Mist]!|Darn!|¡Vaya!|Zut !|Schade! / Ärgerlich!|Droga!|Accidenti!|Verdorie!|Fasen!|Søren!|Pokkers!|Fir-ar!|Kvragu!|pl:Kurczę!|cs:Sakra!
A2|[So ein Mist]!|What a pain!|¡Qué rollo!|Quelle galère !|Wie ärgerlich!|Que saco!|Che palle!|Wat balen!|Vad trist!|For en dritt!|Sikke noget møg!|Ce nasol!|Koja gnjavaža!|pl:Ale lipa!|cs:To je otrava!
A2|[Quatsch]!|Nonsense!|¡Tonterías!|N'importe quoi !|Unsinn!|Bobagem!|Sciocchezze!|Onzin!|Struntprat!|Tull!|Sludder!|Prostii!|Glupost!|pl:Bzdury!|cs:Blbost!
A2|[Laber nicht]!|Stop talking nonsense!|¡No digas tonterías!|Arrête de dire n'importe quoi !|Rede keinen Unsinn!|Para de falar besteira!|Non dire stupidaggini!|Klets niet!|Snacka inte skit!|Ikke snakk tull!|Lad være med at snakke vrøvl!|Nu mai vorbi prostii!|Ne lupetaj!|pl:Nie gadaj bzdur!|cs:Nekecej!
A2|[Ciao]!|Bye!|¡Chao!|Ciao !|Tschüss!|Tchau!|Ciao!|Doei!|Hej då!|Ha det!|Hej hej!|Pa!|Bok!|pl:Nara!|cs:Čau!
A2|[Tschau], bis dann!|Bye, see you!|¡Chao, hasta luego!|Salut, à plus !|Tschüss, bis später!|Tchau, até mais!|Ciao, a dopo!|Doei, tot straks!|Hej då, vi ses!|Ha det, sees!|Hej, vi ses!|Pa, pe mai târziu!|Bok, vidimo se!|pl:Pa, do zobaczenia!|cs:Čau, zatím!
A2|[Servus]!|Hi! / Bye! (southern Germany, Austria)|¡Hola! / ¡Adiós! (sur de Alemania, Austria)|Salut ! (sud de l'Allemagne, Autriche)|Hallo! / Tschüss! (Süddeutschland, Österreich)|Oi! / Tchau! (sul da Alemanha, Áustria)|Ciao! / Arrivederci! (sud della Germania, Austria)|Hoi! / Doei! (Zuid-Duitsland, Oostenrijk)|Hej! / Hej då! (södra Tyskland, Österrike)|Hei! / Ha det! (Sør-Tyskland, Østerrike)|Hej! / Farvel! (Sydtyskland, Østrig)|Salut! / Pa! (sudul Germaniei, Austria)|Bok! / Zbogom! (južna Njemačka, Austrija)|pl:Cześć! / Na razie! (południe Niemiec, Austria)|cs:Ahoj! / Čau! (jižní Německo, Rakousko)
A2|[Moin]!|Hi! (northern Germany)|¡Hola! (norte de Alemania)|Salut ! (nord de l'Allemagne)|Hallo! (Norddeutschland)|Oi! (norte da Alemanha)|Ciao! (nord della Germania)|Hoi! (Noord-Duitsland)|Hej! (norra Tyskland)|Hei! (Nord-Tyskland)|Hej! (Nordtyskland)|Salut! (nordul Germaniei)|Bok! (sjeverna Njemačka)|pl:Cześć! (północ Niemiec)|cs:Ahoj! (severní Německo)
A2|[Grüß Gott]!|Hello! (Bavaria, Austria)|¡Hola! (Baviera, Austria)|Bonjour ! (Bavière, Autriche)|Guten Tag! (Bayern, Österreich)|Olá! (Baviera, Áustria)|Buongiorno! (Baviera, Austria)|Goedendag! (Beieren, Oostenrijk)|Goddag! (Bayern, Österrike)|God dag! (Bayern, Østerrike)|Goddag! (Bayern, Østrig)|Bună ziua! (Bavaria, Austria)|Dobar dan! (Bavarska, Austrija)|pl:Dzień dobry! (Bawaria, Austria)|cs:Dobrý den! (Bavorsko, Rakousko)
B1|[Digga], komm mal her!|Bro, come here!|¡Tío, ven aquí!|Frérot, viens là !|Kumpel, komm her!|Mano, vem cá!|Fratello, vieni qui!|Bro, kom eens hier!|Brorsan, kom hit!|Bro, kom hit!|Bro, kom her!|Frate, vino încoace!|Brate, dođi ovamo!|pl:Ziom, chodź no tu!|cs:Brácho, pojď sem!
B1|[Ich bin] total [im Eimer].|I'm totally wrecked.|Estoy hecho polvo.|Je suis complètement crevé.|Ich bin völlig erschöpft.|Tô acabado.|Sono distrutto.|Ik ben helemaal kapot.|Jag är helt slut.|Jeg er helt ferdig.|Jeg er helt smadret.|Sunt praf.|Totalno sam slomljen.|pl:Jestem totalnie wykończony.|cs:Jsem úplně vyřízenej.
B1|[Ich bin fertig mit der Welt].|I'm done with everything.|Estoy harto de todo.|J'en peux plus de tout.|Ich bin völlig erschöpft und frustriert.|Tô de saco cheio de tudo.|Non ne posso più di niente.|Ik ben klaar met alles.|Jag orkar inte med någonting.|Jeg er ferdig med alt.|Jeg er færdig med alt.|M-am săturat de tot.|Dosta mi je svega.|pl:Mam dość wszystkiego.|cs:Mám všeho dost.
B1|[Das ist der Hammer]!|That's amazing!|¡Es la bomba!|C'est de la balle !|Das ist großartig!|É demais!|È pazzesco!|Dat is geweldig!|Det är grymt!|Det er rått!|Det er vildt fedt!|E beton!|To je vrh!|pl:To jest czad!|cs:To je bomba!
B1|[Das ist echt ätzend].|That really sucks.|Eso es un asco.|C'est vraiment nul.|Das ist wirklich unangenehm.|Isso é um saco.|Che schifo.|Dat is echt balen.|Det suger verkligen.|Det suger skikkelig.|Det er virkelig træls.|E nasol rău.|To je stvarno bez veze.|pl:To naprawdę do bani.|cs:To fakt stojí za prd.
B1|[Das ist voll peinlich].|That's so embarrassing.|Qué vergüenza.|C'est trop la honte.|Das ist sehr peinlich.|Que vergonha.|Che figuraccia.|Dat is zo gênant.|Så pinsamt.|Så flaut.|Det er så pinligt.|Ce jenant.|Baš sramotno.|pl:To totalnie żenujące.|cs:To je fakt trapný.
B1|[Das ist mir zu blöd].|I can't be bothered with that.|Paso de eso.|J'ai pas envie de me prendre la tête avec ça.|Das ist mir zu dumm, darauf habe ich keine Lust.|Não vou perder meu tempo com isso.|Non ho voglia di perderci tempo.|Daar heb ik geen zin in.|Det orkar jag inte med.|Det gidder jeg ikke.|Det gider jeg ikke.|Nu-mi bat capul cu asta.|Neću se time zamarati.|pl:Szkoda mi na to czasu.|cs:Na to nemám nervy.
B1|[Das ist Kacke].|That's crap.|Es una mierda.|C'est de la merde.|Das ist sehr schlecht.|Isso é uma porcaria.|Fa schifo.|Dat is waardeloos.|Det är skit.|Det er dritt.|Det er lort.|E o porcărie.|To je sranje.|pl:To jest gówniane.|cs:To je na hovno.
B1|[Das ist scheißegal].|I don't give a damn.|Me importa un pepino.|Je m'en fous complètement.|Das ist mir völlig egal.|Tô nem aí.|Non me ne frega niente.|Het boeit me geen reet.|Jag skiter i det.|Jeg driter i det.|Jeg er fuldstændig ligeglad.|Nu-mi pasă deloc.|Baš me briga.|pl:Mam to w dupie.|cs:Je mi to u prdele.
B1|[Das ist nicht so geil].|That's not so great.|No es tan genial.|C'est pas terrible.|Das ist nicht so gut.|Não é lá essas coisas.|Non è un granché.|Dat is niet zo geweldig.|Det är inte så bra.|Det er ikke så bra.|Det er ikke så fedt.|Nu e grozav.|Nije baš nešto.|pl:To nie jest za fajne.|cs:To není nic moc.
B1|[Die Party war der Knaller].|The party was a blast.|La fiesta fue un bombazo.|La soirée était de la bombe.|Die Party war großartig.|A festa foi incrível.|La festa è stata una bomba.|Het feest was te gek.|Festen var grym.|Festen var rå.|Festen var vildt fed.|Petrecerea a fost bombă.|Tulum je bio bomba.|pl:Impreza była odlotowa.|cs:Ta párty byla pecka.
B1|[Das Konzert war mega].|The concert was amazing.|El concierto fue increíble.|Le concert était énorme.|Das Konzert war super.|O show foi demais.|Il concerto è stato pazzesco.|Het concert was geweldig.|Konserten var grym.|Konserten var helt rå.|Koncerten var vildt god.|Concertul a fost super.|Koncert je bio super.|pl:Koncert był mega.|cs:Ten koncert byl bomba.
B1|[Ich hab keine Kohle].|I don't have any cash.|No tengo pasta.|J'ai pas de thunes.|Ich habe kein Geld.|Tô sem grana.|Sono al verde.|Ik ben blut.|Jag är pank.|Jeg er blakk.|Jeg er flad.|N-am un ban.|Nemam love.|pl:Nie mam kasy.|cs:Nemám prachy.
B1|[Kannst du] mir ['nen Zehner] leihen?|Can you lend me a tenner?|¿Me prestas diez pavos?|Tu peux me prêter dix balles ?|Kannst du mir zehn Euro leihen?|Me empresta dez pratas?|Mi presti dieci euro?|Kun je me een tientje lenen?|Kan du låna mig en tia?|Kan du låne meg en tier?|Kan du låne mig en tier?|Îmi împrumuți o hârtie de zece?|Možeš mi posuditi deset eura?|pl:Pożyczysz mi dychę?|cs:Půjčíš mi desítku?
B1|[Ich hau ab].|I'm out of here.|Me largo.|Je me casse.|Ich gehe jetzt weg.|Tô vazando.|Me ne vado.|Ik ben weg.|Jag drar.|Jeg stikker.|Jeg smutter.|Am plecat.|Ja zbrišem.|pl:Spadam.|cs:Mizím.
B1|[Hau ab]!|Get lost!|¡Lárgate!|Casse-toi !|Geh weg!|Some daqui!|Sparisci!|Rot op!|Stick!|Stikk!|Smut!|Cară-te!|Gubi se!|pl:Spadaj!|cs:Vypadni!
B1|[Verpiss dich]!|Piss off! (vulgar)|¡Vete a la mierda! (vulgar)|Dégage, putain ! (vulgaire)|Verschwinde! (sehr unhöflich)|Vai se ferrar! (vulgar)|Vaffanculo! (volgare)|Donder op! (vulgair)|Dra åt helvete! (vulgärt)|Dra til helvete! (vulgært)|Skrid! (vulgært)|Du-te dracu'! (vulgar)|Odjebi! (vulgarno)|pl:Odpierdol się! (wulg.)|cs:Táhni do prdele! (vulgární)
B1|[Lass mal stecken].|Forget it.|Déjalo.|Laisse tomber.|Vergiss es.|Deixa pra lá.|Lascia perdere.|Laat maar.|Glöm det.|Glem det.|Glem det.|Las-o baltă.|Zaboravi.|pl:Daj spokój.|cs:Na to zapomeň.
B1|[Lass gut sein].|Let it go.|Déjalo estar.|Laisse couler.|Lass es gut sein, hör auf damit.|Deixa quieto.|Lascia stare.|Laat het rusten.|Låt det vara.|La det ligge.|Lad det ligge.|Lasă, nu mai contează.|Pusti to.|pl:Odpuść sobie.|cs:Nech to být.
B1|[Mach dich locker]!|Loosen up!|¡Relájate!|Détends-toi !|Entspann dich!|Relaxa!|Rilassati!|Doe eens relaxed!|Slappna av!|Senk skuldrene!|Tag den med ro!|Ia-o mai ușor!|Opusti se!|pl:Wyluzuj się!|cs:Uvolni se!
B1|[Reg dich ab]!|Calm down!|¡Cálmate!|Calme-toi !|Beruhige dich!|Se acalma!|Calmati!|Rustig!|Lugna ner dig!|Rolig nå!|Slap nu af!|Calmează-te!|Smiri se!|pl:Uspokój się!|cs:Uklidni se!
B1|[Reg dich nicht auf]!|Don't get worked up!|¡No te pongas así!|T'énerve pas !|Rege dich nicht auf!|Não esquenta!|Non agitarti!|Maak je niet druk!|Ta det inte så hårt!|Ikke bli så sint!|Hids dig nu ikke op!|Nu te enerva!|Ne uzrujavaj se!|pl:Nie nakręcaj się!|cs:Nerozčiluj se!
B1|[Spinnst du]?|Are you crazy?|¿Estás loco?|T'es malade ?|Bist du verrückt?|Tá maluco?|Sei matto?|Ben je gek?|Är du galen?|Er du gal?|Er du skør?|Ești nebun?|Jesi li lud?|pl:Odbiło ci?|cs:Zbláznil ses?
B1|[Du spinnst] doch!|You're nuts!|¡Estás chalado!|T'es complètement fou !|Du bist verrückt!|Você pirou!|Sei fuori di testa!|Je bent niet goed wijs!|Du är ju knäpp!|Du er jo helt sprø!|Du er jo skør!|Ești dus cu pluta!|Ti si skroz lud!|pl:Ty chyba zwariowałeś!|cs:Ty jsi cvok!
B1|[Bist du bescheuert]?|Are you stupid?|¿Eres tonto?|T'es con ou quoi ?|Bist du dumm?|Você é idiota?|Sei scemo?|Ben je achterlijk?|Är du dum i huvudet?|Er du dum?|Er du dum?|Ești tâmpit?|Jesi li glup?|pl:Głupi jesteś?|cs:Jsi blbej?
B1|Der Typ ist [komisch].|That guy is weird.|Ese tipo es raro.|Ce mec est bizarre.|Der Mann ist seltsam.|Esse cara é esquisito.|Quel tipo è strano.|Die gast is raar.|Den där killen är konstig.|Den fyren er rar.|Den fyr er mærkelig.|Tipul ăla e ciudat.|Taj tip je čudan.|pl:Ten gość jest dziwny.|cs:Ten chlápek je divnej.
B1|[Die Tussi] nervt.|That chick is annoying.|Esa tía es una pesada.|Cette nana est chiante.|Diese Frau ist nervig.|Essa mina é chata.|Quella tipa è irritante.|Die trut is irritant.|Den där tjejen är jobbig.|Hun dama er irriterende.|Den tøs er irriterende.|Tipa aia e enervantă.|Ta cura je naporna.|pl:Ta laska wkurza.|cs:Ta holka je otravná.
B1|[Mein Kumpel] kommt auch.|My buddy is coming too.|Mi colega también viene.|Mon pote vient aussi.|Mein Freund kommt auch.|Meu parceiro também vem.|Viene anche il mio amico.|Mijn maat komt ook.|Min polare kommer också.|Kompisen min kommer også.|Min kammerat kommer også.|Vine și amicul meu.|Dolazi i moj frend.|pl:Mój kumpel też przyjdzie.|cs:Můj kámoš jde taky.
B1|[Meine Clique] trifft sich heute.|My crew is meeting up today.|Mi grupo se reúne hoy.|Ma bande se retrouve aujourd'hui.|Meine Freundesgruppe trifft sich heute.|A minha galera vai se encontrar hoje.|La mia compagnia si vede oggi.|Mijn vriendengroep komt vandaag samen.|Mitt gäng ses idag.|Gjengen min møtes i dag.|Min klike mødes i dag.|Gașca mea se vede azi.|Moja ekipa se danas nalazi.|pl:Moja ekipa spotyka się dziś.|cs:Moje parta se dneska schází.
B1|[Ich hab Schiss].|I'm scared.|Tengo miedo.|J'ai la trouille.|Ich habe Angst.|Tô com medo.|Ho una fifa blu.|Ik ben bang.|Jag är skraj.|Jeg er livredd.|Jeg er bange.|Mi-e frică.|Bojim se.|pl:Boję się.|cs:Mám strach.
B1|[Das ist oberpeinlich].|That's super embarrassing.|Qué vergüenza tan grande.|C'est la honte totale.|Das ist extrem peinlich.|Que vergonha enorme.|Che figuraccia enorme.|Dat is super gênant.|Det är superpinsamt.|Det er superflaut.|Det er megapinligt.|E super jenant.|To je super sramotno.|pl:To mega żenujące.|cs:To je hrozně trapný.
B1|[Ich hab Kohldampf].|I'm starving.|Me muero de hambre.|J'ai la dalle.|Ich habe großen Hunger.|Tô morrendo de fome.|Ho una fame da lupi.|Ik rammel van de honger.|Jag är skithungrig.|Jeg er skrubbsulten.|Jeg er skrupsulten.|Mor de foame.|Umirem od gladi.|pl:Umieram z głodu.|cs:Umírám hlady.
B1|[Wir gehen was futtern].|We're going to grab some food.|Vamos a comer algo.|On va se faire une bouffe.|Wir gehen etwas essen.|A gente vai comer alguma coisa.|Andiamo a mangiare qualcosa.|We gaan wat bikken.|Vi drar och käkar.|Vi går og tar oss noe å spise.|Vi går ud og får noget at spise.|Mergem să halim ceva.|Idemo nešto klopati.|pl:Idziemy coś wszamać.|cs:Jdeme něco sníst.
B1|[Lass uns einen trinken gehen].|Let's go for a drink.|Vamos a tomar algo.|Allons boire un verre.|Lass uns etwas trinken gehen.|Bora tomar alguma coisa.|Andiamo a bere qualcosa.|Laten we wat gaan drinken.|Vi går och tar en öl.|La oss ta en øl.|Lad os tage en øl.|Hai să bem ceva.|Ajmo na piće.|pl:Chodźmy na drinka.|cs:Pojďme na drink.
B1|[Ich bin blau].|I'm drunk.|Estoy borracho.|Je suis bourré.|Ich bin betrunken.|Tô bêbado.|Sono ubriaco.|Ik ben dronken.|Jag är full.|Jeg er full.|Jeg er fuld.|Sunt beat.|Pijan sam.|pl:Jestem pijany.|cs:Jsem opilej.
B1|[Ich bin voll wie 'ne Haubitze].|I'm hammered.|Voy como una cuba.|Je suis complètement torché.|Ich bin sehr betrunken.|Tô completamente chapado.|Sono ubriaco fradicio.|Ik ben straalbezopen.|Jag är aspackad.|Jeg er dritings.|Jeg er pissefuld.|Sunt beat criță.|Pijan sam ko letva.|pl:Jestem nawalony w trzy dupy.|cs:Jsem na mol.
B1|[Die Party geht ab]!|The party is going wild!|¡La fiesta está a tope!|La soirée est de folie !|Die Party ist sehr lebhaft!|A festa tá bombando!|La festa è una bomba!|Het feest gaat los!|Festen är vild!|Festen er helt vill!|Festen er vild!|Petrecerea e nebună!|Tulum je lud!|pl:Impreza się rozkręca!|cs:Párty je v plným proudu!
B1|[Wir haben] die ganze Nacht [durchgefeiert].|We partied all night.|Estuvimos de fiesta toda la noche.|On a fait la fête toute la nuit.|Wir haben die ganze Nacht gefeiert.|A gente curtiu a noite toda.|Abbiamo fatto festa tutta la notte.|We hebben de hele nacht doorgefeest.|Vi festade hela natten.|Vi festet hele natta.|Vi festede hele natten.|Am petrecut toată noaptea.|Tulumarili smo cijelu noć.|pl:Imprezowaliśmy całą noc.|cs:Pařili jsme celou noc.
B1|[Ich bin total verkatert].|I'm totally hungover.|Tengo una resaca tremenda.|J'ai une gueule de bois monstre.|Ich habe einen starken Kater.|Tô com uma ressaca daquelas.|Ho un doposbornia tremendo.|Ik heb een enorme kater.|Jag är så bakis.|Jeg er helt fyllesyk.|Jeg har tømmermænd.|Sunt mahmur rău.|Imam strašan mamurluk.|pl:Mam totalnego kaca.|cs:Mám šílenou kocovinu.
B1|Der Film war [voll langweilig].|The movie was so boring.|La peli fue un rollo.|Le film était trop chiant.|Der Film war sehr langweilig.|O filme foi muito chato.|Il film era una noia mortale.|De film was zo saai.|Filmen var så tråkig.|Filmen var så kjedelig.|Filmen var så kedelig.|Filmul a fost super plictisitor.|Film je bio tako dosadan.|pl:Film był strasznie nudny.|cs:Ten film byl hrozná nuda.
B1|[Ich hab voll verpennt].|I totally overslept.|Me quedé totalmente dormido.|J'ai complètement zappé le réveil.|Ich habe total verschlafen.|Perdi completamente a hora.|Non ho sentito la sveglia.|Ik heb me totaal verslapen.|Jag försov mig totalt.|Jeg forsov meg totalt.|Jeg sov helt over mig.|Am dormit peste ora.|Totalno sam se uspavao.|pl:Totalnie zaspałem.|cs:Úplně jsem zaspal.
B1|[Ich penn] jetzt.|I'm going to crash now.|Me voy a sobar.|Je vais pioncer.|Ich gehe jetzt schlafen.|Vou capotar agora.|Vado a dormire.|Ik ga pitten.|Jag ska sova nu.|Jeg skal sove nå.|Jeg går i seng nu.|Mă duc la somn.|Idem spavati.|pl:Idę spać.|cs:Jdu padnout do postele.
B1|[Ich bin hundemüde].|I'm dog-tired.|Estoy muerto de sueño.|Je suis crevé.|Ich bin sehr müde.|Tô morto de cansaço.|Sono stanco morto.|Ik ben hondsmoe.|Jag är dödstrött.|Jeg er dødstrøtt.|Jeg er dødtræt.|Sunt mort de oboseală.|Mrtav sam umoran.|pl:Jestem padnięty.|cs:Jsem utahanej jak pes.
B1|[Mach keinen Stress]!|Don't stress!|¡No te agobies!|Stresse pas !|Mach dir keinen Stress!|Não se estressa!|Non stressarti!|Maak je niet druk!|Stressa inte!|Ikke stress!|Stress nu ikke!|Nu te stresa!|Ne stresiraj!|pl:Nie stresuj!|cs:Nestresuj!
B1|[Kein Stress].|No stress.|Sin agobios.|Pas de stress.|Kein Stress.|Sem estresse.|Tranquillo.|Geen stress.|Ingen stress.|Ingen stress.|Ingen stress.|Fără stres.|Bez stresa.|pl:Bez stresu.|cs:Žádnej stres.
B1|[Alles easy].|All good.|Todo bien.|Tout roule.|Alles in Ordnung.|Tudo tranquilo.|Tutto tranquillo.|Alles chill.|Allt lugnt.|Alt chill.|Alt er fint.|Totul e ok.|Sve je chill.|pl:Wszystko spoko.|cs:Všechno v pohodě.
B1|[Alles gut], Bro.|All good, bro.|Todo bien, hermano.|Tout va bien, frère.|Alles in Ordnung, Kumpel.|Tudo certo, mano.|Tutto a posto, fra'.|Alles goed, bro.|Allt bra, bror.|Alt bra, bro.|Alt godt, bro.|Totul bine, frate.|Sve pet, brate.|pl:Wszystko gra, ziom.|cs:V pohodě, brácho.
B1|[Hab ich voll vergessen].|I totally forgot.|Se me olvidó por completo.|J'ai complètement zappé.|Das habe ich völlig vergessen.|Esqueci totalmente.|Me ne sono completamente dimenticato.|Helemaal vergeten.|Jag glömde helt bort det.|Jeg glemte det helt.|Jeg glemte det totalt.|Am uitat complet.|Skroz sam zaboravio.|pl:Totalnie zapomniałem.|cs:Úplně jsem zapomněl.
B1|[Das checke ich nicht].|I don't get it.|No lo pillo.|Je capte pas.|Das verstehe ich nicht.|Não tô sacando.|Non ci arrivo.|Ik snap het niet.|Jag fattar inte.|Jeg skjønner det ikke.|Jeg fatter det ikke.|Nu pricep.|Ne kužim.|pl:Nie kumam tego.|cs:Nechápu to.
B1|[Checkst du's]?|Do you get it?|¿Lo pillas?|Tu captes ?|Verstehst du es?|Sacou?|Hai capito?|Snap je het?|Fattar du?|Skjønner du?|Fatter du det?|Pricepi?|Kužiš?|pl:Kumasz?|cs:Chápeš to?
B1|[Hast du's gecheckt]?|Did you figure it out?|¿Lo has pillado?|T'as capté ?|Hast du es verstanden?|Você sacou?|Ci sei arrivato?|Heb je het door?|Har du fattat?|Har du skjønt det?|Har du fattet det?|Ai priceput?|Jesi li pokužio?|pl:Ogarnąłeś to?|cs:Pochopils to?
B1|[Ich check] das mal.|I'll check it out.|Le echo un vistazo.|Je vais jeter un œil.|Ich schaue mir das mal an.|Vou dar uma olhada.|Do un'occhiata.|Ik check het even.|Jag kollar på det.|Jeg sjekker det.|Jeg tjekker det lige.|Mă uit eu.|Provjerit ću to.|pl:Ogarnę to.|cs:Mrknu na to.
B1|[Ich bin raus].|I'm out.|Yo me bajo.|Je suis out.|Ich mache nicht mehr mit.|Tô fora.|Io mi chiamo fuori.|Ik doe niet mee.|Jag är ute.|Jeg er ute.|Jeg er ude.|Eu mă retrag.|Ja sam van toga.|pl:Odpadam.|cs:Já jsem mimo.
B1|[Geht klar].|Sure thing.|Claro que sí.|Ça marche.|In Ordnung, mache ich.|Pode deixar.|Va bene.|Komt goed.|Absolut.|Den er grei.|Klart.|Sigur.|Može.|pl:Jasne.|cs:Jasná věc.
B1|[Na logo]!|Of course!|¡Pues claro!|Bah évidemment !|Natürlich!|Claro!|Ovvio!|Tuurlijk!|Självklart!|Selvfølgelig!|Selvfølgelig!|Normal!|Naravno!|pl:No pewnie!|cs:No jasně!
B1|[Logisch]!|Obviously!|¡Obvio!|Évidemment !|Selbstverständlich!|Óbvio!|Ovviamente!|Logisch!|Givetvis!|Klart!|Logisk!|Evident!|Logično!|pl:Oczywiście!|cs:To dá rozum!
B1|[Kein Ding].|No biggie.|No pasa nada.|Pas de souci.|Kein Problem.|Não é nada.|Nessun problema.|Geen punt.|Ingen fara.|Null problem.|Ingen big deal.|Nicio grijă.|Nema frke.|pl:Nie ma sprawy.|cs:To nic.
B1|[Nicht dein Ernst]!|You can't be serious!|¡No lo dices en serio!|Tu rigoles !|Das meinst du nicht ernst!|Não acredito!|Non dirai sul serio!|Dat meen je niet!|Det menar du inte!|Det mener du ikke!|Det mener du ikke!|Nu vorbești serios!|Ne misliš valjda ozbiljno!|pl:Chyba żartujesz!|cs:To nemyslíš vážně!
B1|[Voll der Fail].|Total fail.|Un fracaso total.|Échec total.|Ein totaler Misserfolg.|Um fiasco total.|Un fallimento totale.|Totale fail.|Totalt misslyckande.|Totalt fail.|Totalt fail.|Eșec total.|Totalni fail.|pl:Totalna porażka.|cs:Totální fail.
B1|[Ich lach mich tot]!|I'm dying of laughter!|¡Me muero de risa!|Je suis mort de rire !|Ich muss sehr lachen!|Tô morrendo de rir!|Muoio dal ridere!|Ik lig dubbel!|Jag dör av skratt!|Jeg dør av latter!|Jeg dør af grin!|Mor de râs!|Umirem od smijeha!|pl:Umieram ze śmiechu!|cs:Umírám smíchy!
B1|[Ich schmeiß mich weg]!|I'm cracking up!|¡Me parto de risa!|Je me marre trop !|Ich lache mich kaputt!|Tô rachando de rir!|Mi sto sbellicando!|Ik lig in een deuk!|Jag viker mig av skratt!|Jeg ler meg i hjel!|Jeg flækker af grin!|Mă prăpădesc de râs!|Crkavam od smijeha!|pl:Nie mogę ze śmiechu!|cs:Válím se smíchy!
B1|[Der ist voll nett].|He's really nice.|Es muy majo.|Il est super sympa.|Er ist sehr nett.|Ele é muito gente boa.|È simpaticissimo.|Hij is echt aardig.|Han är jättetrevlig.|Han er skikkelig grei.|Han er virkelig sød.|E tare de treabă.|Baš je fin.|pl:On jest bardzo miły.|cs:Je fakt fajn.
B1|[Die ist voll süß].|She's so cute.|Es muy mona.|Elle est trop mignonne.|Sie ist sehr süß.|Ela é muito fofa.|È carinissima.|Zij is zo schattig.|Hon är så söt.|Hun er så søt.|Hun er så sød.|E tare drăguță.|Tako je slatka.|pl:Ona jest taka słodka.|cs:Je tak roztomilá.
B1|[Ich find den heiß].|I think he's hot.|Me parece que está buenísimo.|Je le trouve trop canon.|Ich finde ihn attraktiv.|Acho ele gato.|Secondo me è un figo.|Ik vind hem heet.|Jag tycker han är het.|Jeg synes han er digg.|Jeg synes, han er lækker.|Mi se pare sexy.|Mislim da je zgodan.|pl:Uważam, że jest gorący.|cs:Přijde mi sexy.
B1|[Er ist ein Angeber].|He's a show-off.|Es un fanfarrón.|C'est un frimeur.|Er ist ein Prahler.|Ele é um exibido.|È uno sbruffone.|Hij is een opschepper.|Han är en skrytmåns.|Han er en blærete type.|Han er en blærerøv.|E un fanfaron.|On je hvalisavac.|pl:On jest szpanerem.|cs:Je to frajírek.
B1|[Sie ist zickig].|She's being bitchy.|Está insoportable.|Elle fait sa pimbêche.|Sie ist launisch und unfreundlich.|Ela tá chata e grossa.|Fa la stronza.|Ze doet bitchy.|Hon är tjurig.|Hun er sur og vrang.|Hun er strid.|Face pe nervoasa.|Ona je mušičava.|pl:Ona jest wredna.|cs:Dělá ze sebe mrchu.
B1|Der Lehrer ist [voll streng].|The teacher is super strict.|El profe es superestricto.|Le prof est hyper sévère.|Der Lehrer ist sehr streng.|O professor é muito rígido.|Il prof è severissimo.|De leraar is super streng.|Läraren är superstrikt.|Læreren er superstreng.|Læreren er superstreng.|Profu' e super sever.|Profesor je super strog.|pl:Nauczyciel jest mega surowy.|cs:Ten učitel je hrozně přísnej.
B2|[Ich hab voll den Film geschoben].|I totally freaked out.|Me dio un ataque total.|J'ai complètement pété un câble.|Ich bin total ausgeflippt.|Eu surtei total.|Sono andato completamente nel panico.|Ik ben totaal door het lint gegaan.|Jag fick total panik.|Jeg fikk helt panikk.|Jeg gik helt i panik.|Am luat-o complet razna.|Totalno sam poludio.|pl:Totalnie mi odwaliło.|cs:Úplně jsem vyšiloval.
B2|[Ich hab einen Filmriss].|I blacked out. (from drinking)|Se me borró todo. (por beber)|J'ai eu un trou noir. (à cause de l'alcool)|Ich kann mich an nichts erinnern. (vom Alkohol)|Tive um apagão. (por causa da bebida)|Ho un buco nero. (per l'alcol)|Ik heb een black-out. (van de drank)|Jag har en blackout. (av fyllan)|Jeg har blackout. (etter fylla)|Jeg har et blackout. (af druk)|Nu mai țin minte nimic. (de la băutură)|Imam rupu u sjećanju. (od pića)|pl:Urwał mi się film.|cs:Mám okno. (z pití)
B2|[Er ist total durch den Wind].|He's all over the place.|Está totalmente despistado.|Il est complètement à l'ouest.|Er ist völlig verwirrt.|Ele tá todo perdido.|È tutto confuso.|Hij is helemaal de weg kwijt.|Han är helt förvirrad.|Han er helt ute av seg.|Han er helt ude af den.|E complet aiurit.|Totalno je smušen.|pl:On jest kompletnie rozkojarzony.|cs:Je úplně mimo.
B2|[Sie ist nicht ganz dicht].|She's not all there.|Le falta un tornillo.|Elle est un peu timbrée.|Sie ist nicht ganz normal.|Ela não bate bem.|Non ci sta tutta con la testa.|Ze is niet helemaal goed snik.|Hon är inte riktigt klok.|Hun er ikke helt god.|Hun er ikke helt rigtig i hovedet.|Nu e în toate mințile.|Nije sasvim normalna.|pl:Ona ma nie po kolei w głowie.|cs:Nemá všech pět pohromadě.
B2|[Der hat 'nen Knall].|He's off his rocker.|Está como una cabra.|Il est complètement cinglé.|Er ist verrückt.|Ele é pirado.|È fuori di testa.|Hij is gestoord.|Han är knäpp.|Han er sprø.|Han er skør.|E sărit de pe fix.|On je šenuo.|pl:Jemu odbiło.|cs:Úplně mu hráblo.
