1|[Salut], ce mai faci?|Hi, how's it going?
B1|Am [dansat până dimineața].|We danced till morning.|Bailamos hasta el amanecer.|On a dansé jusqu'au matin.|Wir haben bis zum Morgen getanzt.|A gente dançou até de manhã.|Abbiamo ballato fino al mattino.|We hebben tot de ochtend gedanst.|Vi dansade till morgonen.|Vi danset til morgenen.|Vi dansede til morgenen.|Am dansat până dimineața.|Plesali smo do jutra.|pl:Tańczyliśmy do rana.|cs:Tancovali jsme do rána.
B1|[Mergem în club] sâmbătă?|Are we going clubbing on Saturday?|¿Vamos de discoteca el sábado?|On va en boîte samedi ?|Gehen wir am Samstag in den Club?|Vamos pra balada no sábado?|Andiamo in discoteca sabato?|Gaan we zaterdag stappen?|Ska vi gå på klubb på lördag?|Skal vi på byen på lørdag?|Skal vi i byen på lørdag?|Mergem în club sâmbătă?|Idemo u klub u subotu?|pl:Idziemy w sobotę do klubu?|cs:Jdeme v sobotu do klubu?
B1|Mi-a dat [țeapă] la întâlnire.|She stood me up.|Me dio plantón.|Elle m'a posé un lapin.|Sie hat mich versetzt.|Ela me deu um bolo.|Mi ha dato buca.|Ze heeft me laten zitten.|Hon dök aldrig upp.|Hun lot meg sitte og vente.|Hun brændte mig af.|Nu a venit la întâlnire.|Ispalila me.|pl:Wystawiła mnie do wiatru na randce.|cs:Vykašlala se na mě a nepřišla.
B1|L-a [părăsit] pentru altul.|She dumped him for someone else.|Lo dejó por otro.|Elle l'a largué pour un autre.|Sie hat ihn für einen anderen verlassen.|Ela largou ele por outro.|L'ha mollato per un altro.|Ze heeft hem gedumpt voor een ander.|Hon dumpade honom för en annan.|Hun dumpet ham for en annen.|Hun droppede ham for en anden.|L-a părăsit pentru altcineva.|Ostavila ga je zbog drugog.|pl:Rzuciła go dla innego.|cs:Odkopla ho kvůli jinýmu.
B1|Mi-a dat [cu flit].|She dumped me.|Me dio calabazas.|Elle m'a largué.|Sie hat mich abserviert.|Ela me deu um pé na bunda.|Mi ha scaricato.|Ze heeft me gedumpt.|Hon dumpade mig.|Hun dumpet meg.|Hun dumpede mig.|M-a părăsit.|Nogirala me.|pl:Rzuciła mnie.|cs:Dala mi kopačky.
B1|Mi-a [dat papucii] după doi ani.|She dumped me after two years.|Me dejó después de dos años.|Elle m'a plaqué après deux ans.|Sie hat mich nach zwei Jahren sitzen lassen.|Ela terminou comigo depois de dois anos.|Mi ha mollato dopo due anni.|Ze heeft me na twee jaar gedumpt.|Hon dumpade mig efter två år.|Hun dumpet meg etter to år.|Hun dumpede mig efter to år.|M-a părăsit după doi ani.|Nogirala me nakon dvije godine.|pl:Rzuciła mnie po dwóch latach.|cs:Po dvou letech mi dala kopačky.
B1|E [îndrăgostit lulea].|He's head over heels in love.|Está enamorado hasta las trancas.|Il est fou amoureux.|Er ist bis über beide Ohren verliebt.|Ele tá perdidamente apaixonado.|È innamorato cotto.|Hij is smoorverliefd.|Han är upp över öronen förälskad.|Han er stormforelsket.|Han er pladderforelsket.|E foarte îndrăgostit.|Zaljubljen je do ušiju.|pl:Jest zakochany po uszy.|cs:Je zamilovanej až po uši.
B1|Și-a [pierdut capul] după ea.|He's lost his head over her.|Ha perdido la cabeza por ella.|Il a perdu la tête pour elle.|Er hat den Kopf verloren wegen ihr.|Ele perdeu a cabeça por ela.|Ha perso la testa per lei.|Hij is helemaal gek op haar.|Han har tappat huvudet för henne.|Han har mistet hodet for henne.|Han er helt væk i hende.|S-a îndrăgostit nebunește de ea.|Izgubio je glavu zbog nje.|pl:Stracił dla niej głowę.|cs:Kvůli ní úplně ztratil hlavu.
B1|[Îmi place de ea] rău.|I really like her.|Me gusta un montón.|Elle me plaît grave.|Ich steh total auf sie.|Tô muito a fim dela.|Mi piace un sacco.|Ik vind haar echt leuk.|Jag gillar henne jättemycket.|Jeg liker henne skikkelig godt.|Jeg kan virkelig godt lide hende.|Îmi place foarte mult de ea.|Baš mi se sviđa.|pl:Bardzo mi się podoba.|cs:Fakt se mi líbí.
B1|Ea e [genul meu].|She's my type.|Es mi tipo.|C'est mon genre.|Sie ist mein Typ.|Ela é meu tipo.|È il mio tipo.|Ze is mijn type.|Hon är min typ.|Hun er typen min.|Hun er min type.|E genul meu.|Ona je moj tip.|pl:Ona jest w moim typie.|cs:Je přesně můj typ.
B1|[Nu e genul meu] de muzică.|It's not my kind of music.|No es mi tipo de música.|C'est pas mon style de musique.|Das ist nicht meine Art Musik.|Não é meu tipo de música.|Non è il mio genere di musica.|Dat is niet mijn soort muziek.|Det är inte min typ av musik.|Det er ikke min type musikk.|Det er ikke min slags musik.|Nu e genul meu de muzică.|To nije moja vrsta glazbe.|pl:To nie mój typ muzyki.|cs:Tohle není můj styl hudby.
B1|Ce [bunăciune] a trecut pe lângă noi!|What a looker just walked past us!|¡Qué bombón acaba de pasar!|Quelle bombe vient de passer !|Was für eine Schönheit ist da gerade vorbeigelaufen!|Que gata passou do nosso lado!|Che schianto è appena passato!|Wat een stuk liep daar net langs!|Vilken snygging som gick förbi!|For en kjekkas som gikk forbi!|Sikke en lækker en, der lige gik forbi!|Ce persoană atrăgătoare a trecut pe lângă noi!|Kakva je komadina prošla!|pl:Ale laska przeszła obok nas!|cs:Ty jo, to kolem nás prošla kočka!
B1|E [frumoasă foc].|She's stunning.|Es guapísima.|Elle est canon.|Sie ist bildhübsch.|Ela é linda demais.|È bellissima.|Ze is beeldschoon.|Hon är jättesnygg.|Hun er helt nydelig.|Hun er pragtfuld.|E foarte frumoasă.|Predivna je.|pl:Jest piękna jak z obrazka.|cs:Je úplně nádherná.
B1|[Arăți beton] în rochia asta!|You look amazing in that dress!|¡Estás espectacular con ese vestido!|T'es canon dans cette robe !|Du siehst mega aus in dem Kleid!|Você tá um arraso nesse vestido!|Stai benissimo con questo vestito!|Je ziet er geweldig uit in die jurk!|Du ser grym ut i den klänningen!|Du ser rå ut i den kjolen!|Du ser fantastisk ud i den kjole!|Arăți superb în rochia aceasta!|Izgledaš fantastično u toj haljini!|pl:Wyglądasz obłędnie w tej sukience!|cs:V těch šatech vypadáš úžasně!
B1|E [la modă] acum.|It's trendy right now.|Está de moda ahora.|C'est à la mode en ce moment.|Das ist gerade in.|Tá na moda agora.|Adesso va di moda.|Het is nu hip.|Det är trendigt just nu.|Det er i skuddet nå.|Det er moderne lige nu.|Acum e la modă.|To je sad u modi.|pl:To teraz modne.|cs:Teď je to v módě.
B1|Ți-a stat [bine] frizura nouă.|Your new haircut looks good on you.|Te queda bien el corte nuevo.|Ta nouvelle coupe te va bien.|Der neue Haarschnitt steht dir.|O corte novo ficou bom em você.|Il nuovo taglio ti sta bene.|Je nieuwe kapsel staat je goed.|Din nya frisyr passar dig.|Den nye frisyren kler deg.|Din nye frisure klæder dig.|Îți vine bine noua coafură.|Nova frizura ti dobro stoji.|pl:Dobrze ci w nowej fryzurze.|cs:Novej účes ti sluší.
B1|Arată [ca naiba] azi.|He looks like crap today.|Tiene un aspecto horrible hoy.|Il a une tête de déterré aujourd'hui.|Er sieht heute furchtbar aus.|Ele tá com uma cara horrível hoje.|Oggi ha un aspetto orribile.|Hij ziet er vandaag niet uit.|Han ser skit ut idag.|Han ser forferdelig ut i dag.|Han ser elendig ud i dag.|Arată foarte rău astăzi.|Danas izgleda grozno.|pl:Wygląda dziś jak siedem nieszczęść.|cs:Dneska vypadá příšerně.
B1|Mi-e [lene] să mă ridic.|I'm too lazy to get up.|Me da pereza levantarme.|J'ai la flemme de me lever.|Ich hab keinen Bock aufzustehen.|Tô com preguiça de levantar.|Non ho voglia di alzarmi.|Ik ben te lui om op te staan.|Jag är för lat för att gå upp.|Jeg er for lat til å stå opp.|Jeg er for doven til at stå op.|Nu am chef să mă ridic.|Mrzi me ustati.|pl:Nie chce mi się wstać.|cs:Jsem moc línej vstát.
B1|E un [leneș] fără pereche.|He's the laziest person ever.|Es un vago como pocos.|C'est un flemmard de première.|Er ist ein Faulpelz sondergleichen.|Ele é preguiçoso demais.|È il più pigro del mondo.|Hij is ongelooflijk lui.|Han är världens latmask.|Han er verdens lateste.|Han er verdens dovneste.|E cel mai leneș om.|Lijen je kao nitko.|pl:To największy leń na świecie.|cs:Je to největší lenoch na světě.
B1|Azi [stau degeaba] toată ziua.|Today I'm just lazing around all day.|Hoy no hago nada en todo el día.|Aujourd'hui, je glande toute la journée.|Heute gammel ich den ganzen Tag rum.|Hoje vou ficar de boa o dia todo.|Oggi non faccio niente tutto il giorno.|Vandaag lanterfant ik de hele dag.|Idag latar jag mig hela dagen.|I dag slapper jeg bare av hele dagen.|I dag slapper jeg bare af hele dagen.|Azi nu fac nimic toată ziua.|Danas cijeli dan ljenčarim.|pl:Dziś cały dzień się obijam.|cs:Dneska se celej den jen válím.
B1|[Pierde vremea] pe telefon.|He's wasting time on his phone.|Pierde el tiempo con el móvil.|Il perd son temps sur son téléphone.|Er vertrödelt seine Zeit am Handy.|Ele fica perdendo tempo no celular.|Perde tempo col telefono.|Hij verspilt zijn tijd op zijn telefoon.|Han slösar tid på mobilen.|Han kaster bort tiden på mobilen.|Han spilder tiden på sin telefon.|Își pierde timpul pe telefon.|Gubi vrijeme na mobitelu.|pl:Marnuje czas na telefonie.|cs:Zabíjí čas na mobilu.
B1|[Lucrez la negru] de un an.|I've been working off the books for a year.|Llevo un año trabajando en negro.|Je bosse au black depuis un an.|Ich arbeite seit einem Jahr schwarz.|Trabalho sem carteira há um ano.|Lavoro in nero da un anno.|Ik werk al een jaar zwart.|Jag har jobbat svart i ett år.|Jeg har jobbet svart i et år.|Jeg har arbejdet sort i et år.|Lucrez fără contract de un an.|Već godinu dana radim na crno.|pl:Od roku pracuję na czarno.|cs:Rok už dělám načerno.
B1|Am un [job] nou!|I've got a new job!|¡Tengo curro nuevo!|J'ai un nouveau taf !|Ich hab einen neuen Job!|Arrumei um trampo novo!|Ho un lavoro nuovo!|Ik heb een nieuwe baan!|Jag har fått nytt jobb!|Jeg har fått ny jobb!|Jeg har fået nyt job!|Am un loc de muncă nou!|Imam novi posao!|pl:Mam nową robotę!|cs:Mám novou práci!
B1|[Șefu'] e în concediu.|The boss is on vacation.|El jefe está de vacaciones.|Le chef est en congé.|Der Chef ist im Urlaub.|O chefe tá de férias.|Il capo è in ferie.|De baas is op vakantie.|Chefen är på semester.|Sjefen er på ferie.|Chefen er på ferie.|Șeful e în concediu.|Šef je na godišnjem.|pl:Szef jest na urlopie.|cs:Šéf je na dovolený.
B1|Mi-a [tras o săpuneală] șeful.|The boss chewed me out.|El jefe me echó la bronca.|Le chef m'a passé un savon.|Der Chef hat mir eine Standpauke gehalten.|O chefe me deu uma bronca.|Il capo mi ha fatto una lavata di capo.|De baas heeft me flink op mijn kop gegeven.|Chefen skällde ut mig.|Sjefen ga meg en skikkelig overhaling.|Chefen skældte mig ud.|Șeful m-a certat.|Šef mi je očitao bukvicu.|pl:Szef mnie zjechał.|cs:Šéf mi pěkně vynadal.
B1|L-au [dat afară] de la muncă.|He got fired.|Lo han echado del curro.|Il s'est fait virer.|Er ist gefeuert worden.|Ele foi mandado embora.|L'hanno licenziato.|Hij is ontslagen.|Han fick sparken.|Han fikk sparken.|Han blev fyret.|A fost concediat.|Dobio je otkaz.|pl:Wywalili go z roboty.|cs:Vyhodili ho.
B1|Muncesc [ca un sclav].|I work like a dog.|Trabajo como un burro.|Je bosse comme un malade.|Ich schufte wie ein Sklave.|Trabalho feito um escravo.|Lavoro come un mulo.|Ik werk me kapot.|Jag sliter som ett djur.|Jeg jobber som en hest.|Jeg knokler som en hest.|Muncesc foarte mult.|Radim ko konj.|pl:Haruję jak wół.|cs:Dřu jak kůň.
B1|[Mă rupe] munca asta.|This job is killing me.|Este curro me está matando.|Ce boulot me tue.|Die Arbeit macht mich fertig.|Esse trabalho tá acabando comigo.|Questo lavoro mi sta distruggendo.|Dit werk maakt me kapot.|Det här jobbet tar knäcken på mig.|Denne jobben tar knekken på meg.|Det her job slider mig op.|Munca asta mă epuizează.|Ovaj posao me ubija.|pl:Ta robota mnie wykańcza.|cs:Tahle práce mě zabíjí.
B1|Nu [mă omor] după fotbal.|I'm not crazy about football.|No me vuelve loco el fútbol.|Je suis pas fan de foot.|Ich bin nicht so scharf auf Fußball.|Não sou louco por futebol.|Il calcio non mi fa impazzire.|Ik ben niet zo gek op voetbal.|Jag är inte så förtjust i fotboll.|Jeg er ikke så gira på fotball.|Jeg er ikke vild med fodbold.|Nu-mi place foarte mult fotbalul.|Nisam lud za nogometom.|pl:Nie przepadam za piłką nożną.|cs:Z fotbalu nejsem zrovna nadšenej.
B1|[Mă dau în vânt] după înghețată.|I'm crazy about ice cream.|Me vuelve loco el helado.|Je raffole de la glace.|Ich bin ganz verrückt nach Eis.|Sou louco por sorvete.|Vado matto per il gelato.|Ik ben gek op ijs.|Jag älskar glass.|Jeg er helt gal etter is.|Jeg er vild med is.|Îmi place la nebunie înghețata.|Lud sam za sladoledom.|pl:Szaleję za lodami.|cs:Zmrzlinu úplně žeru.
B1|E [nebun după] jocuri video.|He's crazy about video games.|Está loco por los videojuegos.|Il est fou de jeux vidéo.|Er ist verrückt nach Videospielen.|Ele é doido por videogame.|Va pazzo per i videogiochi.|Hij is gek op videogames.|Han är galen i tv-spel.|Han er helt hekta på dataspill.|Han er helt vild med computerspil.|Îi plac enorm jocurile video.|Lud je za video igrama.|pl:Ma bzika na punkcie gier.|cs:Je úplně posedlej videohrami.
B1|Ce [chestie] e asta?|What's this thing?|¿Qué cosa es esta?|C'est quoi, ce truc ?|Was ist das für ein Ding?|Que treco é esse?|Che cos'è questa roba?|Wat is dit voor ding?|Vad är det här för grej?|Hva er denne greia?|Hvad er det her for en ting?|Ce obiect e acesta?|Kakva je ovo stvar?|pl:Co to za ustrojstwo?|cs:Co je tohle za věc?
B1|Dă-mi [chestia] aia de pe masă.|Hand me that thing on the table.|Pásame esa cosa de la mesa.|Passe-moi le truc sur la table.|Gib mir mal das Ding da auf dem Tisch.|Me passa aquele negócio da mesa.|Passami quella roba sul tavolo.|Geef me dat ding op tafel even.|Ge mig den där grejen på bordet.|Gi meg den greia på bordet.|Giv mig lige den ting på bordet.|Dă-mi obiectul acela de pe masă.|Dodaj mi onu stvar sa stola.|pl:Podaj mi to coś ze stołu.|cs:Podej mi tu věc na stole.
B1|Nu mai [tot vorbi] prostii!|Stop talking nonsense!|¡Deja de decir tonterías!|Arrête de dire des bêtises !|Hör auf, Quatsch zu reden!|Para de falar besteira!|Smettila di dire stupidaggini!|Hou op met die onzin!|Sluta snacka skit!|Slutt å prate tull!|Hold op med at snakke vrøvl!|Nu mai spune prostii!|Prestani pričati gluposti!|pl:Przestań gadać bzdury!|cs:Přestaň plácat nesmysly!
B1|Ce [prostii] zici!|What rubbish you're saying!|¡Qué tonterías dices!|Tu dis n'importe quoi !|Was für einen Unsinn du redest!|Que besteira você tá falando!|Che sciocchezze dici!|Wat een onzin zeg je!|Vilket trams du säger!|For noe tull du sier!|Sikke noget vrøvl du siger!|Ce prostii spui!|Kakve gluposti pričaš!|pl:Ale bzdury gadasz!|cs:To jsou ale kecy!
B1|[Aiurea]! Nu-i adevărat.|Nonsense! That's not true.|¡Tonterías! No es verdad.|N'importe quoi ! C'est pas vrai.|Quatsch! Das stimmt nicht.|Bobagem! Não é verdade.|Macché! Non è vero.|Onzin! Dat is niet waar.|Snack! Det är inte sant.|Tull! Det er ikke sant.|Pjat! Det er ikke rigtigt.|Prostii! Nu e adevărat.|Glupost! To nije istina.|pl:Bzdura! To nieprawda.|cs:Blbost! To není pravda.
B2|Nu te [băga] unde nu-ți fierbe oala.|Don't stick your nose where it doesn't belong.|No te metas donde no te llaman.|Te mêle pas de ce qui te regarde pas.|Misch dich nicht in Dinge ein, die dich nichts angehen.|Não se mete onde não é chamado.|Non ficcare il naso dove non ti riguarda.|Bemoei je niet met dingen die je niet aangaan.|Lägg dig inte i sånt som inte angår dig.|Ikke stikk nesen i ting som ikke angår deg.|Stik ikke næsen i ting, der ikke vedkommer dig.|Nu te amesteca unde nu te privește.|Ne guraj nos gdje mu nije mjesto.|pl:Nie wtykaj nosa w nie swoje sprawy.|cs:Nestrkej nos, kam nemáš.
B2|Nu-ți [băga nasul] în treburile mele!|Keep your nose out of my business!|¡No metas las narices en mis asuntos!|Mets pas ton nez dans mes affaires !|Steck deine Nase nicht in meine Angelegenheiten!|Não mete o bedelho nos meus assuntos!|Non ficcare il naso nei miei affari!|Bemoei je niet met mijn zaken!|Lägg dig inte i mina saker!|Hold nesen unna mine saker!|Hold næsen ude af mine sager!|Nu te amesteca în treburile mele!|Ne petljaj se u moje stvari!|pl:Nie wtykaj nosa w moje sprawy!|cs:Nestrkej nos do mých věcí!
B2|[Vezi-ți de treaba ta]!|Mind your own business!|¡Ocúpate de tus asuntos!|Occupe-toi de tes oignons !|Kümmer dich um deinen eigenen Kram!|Cuida da sua vida!|Fatti gli affari tuoi!|Bemoei je met je eigen zaken!|Sköt ditt eget!|Pass dine egne saker!|Pas dig selv!|Ocupă-te de treburile tale!|Gledaj svoja posla!|pl:Pilnuj swojego nosa!|cs:Starej se o sebe!
B2|[Nu-mi fierbe oala] de asta.|That's none of my concern.|Eso no es asunto mío.|Ça me regarde pas.|Das geht mich nichts an.|Isso não é da minha conta.|Non sono affari miei.|Dat is niet mijn probleem.|Det angår inte mig.|Det angår ikke meg.|Det rager ikke mig.|Asta nu mă privește.|To nije moja briga.|pl:To nie moja sprawa.|cs:To není moje starost.
B2|Mi-a [tras clapa] iar.|He stood me up again.|Me ha vuelto a dejar plantado.|Il m'a encore posé un lapin.|Er hat mich schon wieder versetzt.|Ele me deu bolo de novo.|Mi ha dato buca di nuovo.|Hij heeft me weer laten zitten.|Han svek mig igen.|Han sviktet meg igjen.|Han brændte mig af igen.|M-a dezamăgit iar, nu a venit.|Opet me ispalio.|pl:Znowu mnie wystawił.|cs:Zase se na mě vykašlal.
B2|Nu-mi [trage clapa] de data asta!|Don't let me down this time!|¡No me falles esta vez!|Me plante pas cette fois !|Lass mich diesmal nicht hängen!|Não me deixa na mão dessa vez!|Non deludermi questa volta!|Laat me deze keer niet zitten!|Svik mig inte den här gången!|Ikke svikt meg denne gangen!|Svigt mig ikke denne gang!|Nu mă dezamăgi de data aceasta!|Nemoj me ovaj put iznevjeriti!|pl:Tym razem mnie nie zawiedź!|cs:Tentokrát mě nezklam!
B2|Nu te mai [da rotunda]!|Stop acting so smug!|¡Deja de hacerte el importante!|Arrête de faire le malin !|Hör auf, dich so wichtig zu machen!|Para de bancar o importante!|Smettila di fare il sostenuto!|Doe niet zo verwaand!|Sluta vara så självgod!|Slutt å være så selvgod!|Stop med at være så selvglad!|Nu mai fi atât de încrezut!|Prestani se praviti pametan!|pl:Przestań się tak puszyć!|cs:Přestaň být tak nafoukanej!
B2|Se [crede buricul pământului].|He thinks he's the center of the universe.|Se cree el ombligo del mundo.|Il se prend pour le nombril du monde.|Er hält sich für den Nabel der Welt.|Ele se acha o centro do universo.|Si crede l'ombelico del mondo.|Hij denkt dat de wereld om hem draait.|Han tror att världen kretsar kring honom.|Han tror verden dreier seg om ham.|Han tror, verden drejer sig om ham.|Se crede cel mai important om.|Misli da se svijet vrti oko njega.|pl:Myśli, że jest pępkiem świata.|cs:Myslí si, že je pupek světa.
B2|E [cu nasul pe sus] de când a luat bursa.|She's been stuck up since she got the scholarship.|Va de sobrada desde que le dieron la beca.|Elle se la pète depuis qu'elle a eu la bourse.|Sie ist hochnäsig, seit sie das Stipendium hat.|Ela ficou metida desde que ganhou a bolsa.|Se la tira da quando ha preso la borsa di studio.|Ze is arrogant sinds ze die beurs kreeg.|Hon har blivit mallig sen hon fick stipendiet.|Hun har blitt høy på pæra etter at hun fikk stipendet.|Hun har været storsnudet, siden hun fik legatet.|E arogantă de când a primit bursa.|Digla je nos otkad je dobila stipendiju.|pl:Zadziera nosa, odkąd dostała stypendium.|cs:Od tý doby, co dostala stipendium, je nafoukaná.
B2|E un [fițos] care poartă doar branduri.|He's a snob who only wears brands.|Es un pijo que solo lleva marcas.|C'est un frimeur qui porte que des marques.|Er ist ein Angeber, der nur Marken trägt.|Ele é um metido que só usa marca.|È uno snob che si veste solo di marca.|Hij is een snob die alleen merkkleding draagt.|Han är en snobb som bara bär märkeskläder.|Han er en snobb som bare går i merkeklær.|Han er en snob, der kun går i mærkevarer.|E un snob care poartă doar haine de firmă.|Snob je koji nosi samo marke.|pl:To snob, nosi tylko markowe ciuchy.|cs:Je to snob, nosí jen značky.
B2|Nu-mi face [fițe]!|Don't be so fussy with me!|¡No me vengas con tonterías!|Fais pas ta princesse !|Stell dich nicht so an!|Não vem com frescura!|Non fare tante storie con me!|Doe niet zo moeilijk tegen me!|Gör dig inte till!|Ikke vær så kravstor!|Lad være med at være så besværlig!|Nu fi atât de pretențios cu mine!|Ne izvodi mi te fore!|pl:Nie grymaś mi tu!|cs:Nebuď na mě tak háklivej!
B2|Are [fițe] cu mâncarea.|He's picky about food.|Es muy tiquismiquis con la comida.|Il fait des chichis avec la bouffe.|Er ist beim Essen total zickig.|Ele é cheio de frescura com comida.|È schizzinoso col cibo.|Hij is kieskeurig met eten.|Han är kräsen med maten.|Han er kresen på mat.|Han er kræsen med mad.|E pretențios la mâncare.|Izbirljiv je s hranom.|pl:Wybrzydza przy jedzeniu.|cs:V jídle je vybíravej.
B2|Localul ăsta e prea [fițos] pentru mine.|This place is too posh for me.|Este sitio es demasiado pijo para mí.|Ce resto est trop chic pour moi.|Der Laden ist mir zu schickimicki.|Esse lugar é chique demais pra mim.|Questo locale è troppo chic per me.|Deze tent is te chic voor mij.|Det här stället är för fint för mig.|Dette stedet er for fint for meg.|Det her sted er for fint til mig.|Localul acesta e prea elegant pentru mine.|Ovo mjesto je preotmjeno za mene.|pl:Ten lokal jest dla mnie za wypasiony.|cs:Tohle místo je na mě moc nóbl.
B2|E un [cocalar] cu lanț de aur și BMW.|He's a flashy chav with a gold chain and a BMW.|Es un cani con cadena de oro y BMW.|C'est un beauf bling-bling avec une chaîne en or et une BMW.|Er ist ein Proll mit Goldkette und BMW.|Ele é um playboy brega com corrente de ouro e BMW.|È un tamarro con la catena d'oro e la BMW.|Hij is een patser met een gouden ketting en een BMW.|Han är en wannabe med guldkedja och BMW.|Han er en harry type med gullkjede og BMW.|Han er en blærerøv med guldkæde og BMW.|E un tip vulgar, cu lanț de aur și BMW.|On je sponzoruša-tip, sa zlatnim lancem i BMW-om.|pl:To dresiarz ze złotym łańcuchem i BMW.|cs:Je to zbohatlík se zlatým řetězem a bavorákem.
B2|Ce muzică de [cocalari] ascultă!|What trashy music he listens to!|¡Qué música de canis escucha!|Il écoute de la musique de beauf !|Was für Prollmusik der hört!|Que música brega ele escuta!|Che musica da tamarri ascolta!|Wat een foute muziek luistert hij!|Vilken sunkig musik han lyssnar på!|For en harry musikk han hører på!|Sikke noget billig musik han hører!|Ce muzică de prost gust ascultă!|Kakvu seljačku glazbu sluša!|pl:Ale wieśniacką muzykę słucha!|cs:Jakou vidláckou hudbu to poslouchá!
B2|A venit cu o [pițipoancă] la petrecere.|He came to the party with a bimbo.|Vino a la fiesta con una choni.|Il est venu à la soirée avec une bimbo.|Er kam mit einer Tussi zur Party.|Ele veio pra festa com uma patricinha fútil.|È venuto alla festa con una oca.|Hij kwam met een dom blondje naar het feest.|Han kom till festen med en bimbo.|Han kom på festen med ei bimbo.|Han kom til festen med en bimbo.|A venit la petrecere cu o fată superficială.|Došao je na tulum s nekom sponzorušom.|pl:Przyszedł na imprezę z jakąś lalunią.|cs:Přišel na párty s nějakou blondýnkou.
B2|E un [fraier], a crezut tot.|He's a sucker, he believed everything.|Es un pardillo, se lo creyó todo.|C'est un pigeon, il a tout cru.|Er ist ein Trottel, hat alles geglaubt.|Ele é um otário, acreditou em tudo.|È un pollo, ci ha creduto a tutto.|Hij is een sukkel, hij geloofde alles.|Han är lättlurad, han trodde på allt.|Han er naiv, han trodde på alt.|Han er godtroende, han troede på det hele.|E naiv, a crezut tot.|Naivac je, sve je povjerovao.|pl:To frajer, we wszystko uwierzył.|cs:Je to naivka, všemu uvěřil.
B2|Nu fi [fraier], nu-i da banii!|Don't be a sucker, don't give him the money!|¡No seas pardillo, no le des el dinero!|Sois pas con, lui donne pas l'argent !|Sei kein Trottel, gib ihm das Geld nicht!|Não seja otário, não dá o dinheiro pra ele!|Non fare il pollo, non dargli i soldi!|Doe niet zo dom, geef hem het geld niet!|Var inte dum, ge honom inte pengarna!|Ikke vær dum, ikke gi ham pengene!|Vær ikke dum, giv ham ikke pengene!|Nu fi naiv, nu-i da banii!|Ne budi naivac, ne daj mu novac!|pl:Nie bądź frajerem, nie dawaj mu kasy!|cs:Nebuď naivní, nedávej mu ty prachy!
B2|M-a [fraierit] cu povestea lui.|He fooled me with his story.|Me engañó con su cuento.|Il m'a eu avec son histoire.|Er hat mich mit seiner Geschichte reingelegt.|Ele me enrolou com aquela história.|Mi ha fregato con la sua storia.|Hij heeft me erin geluisd met zijn verhaal.|Han lurade mig med sin historia.|Han lurte meg med historien sin.|Han narrede mig med sin historie.|M-a păcălit cu povestea lui.|Nasamario me svojom pričom.|pl:Wkręcił mnie tą swoją historyjką.|cs:Obalamutil mě tou svojí historkou.
B2|Nu te lăsa [dus de nas].|Don't let yourself be fooled.|No te dejes engañar.|Te laisse pas mener en bateau.|Lass dich nicht an der Nase herumführen.|Não se deixa enganar.|Non farti prendere in giro.|Laat je niet in de maling nemen.|Låt dig inte luras.|Ikke la deg lure.|Lad dig ikke narre.|Nu te lăsa păcălit.|Ne daj se zavarati.|pl:Nie daj się wodzić za nos.|cs:Nenech se napálit.
B2|M-a [dus cu vorba] o lună.|He strung me along for a month.|Me estuvo dando largas un mes.|Il m'a baladé pendant un mois.|Er hat mich einen Monat lang hingehalten.|Ele me enrolou por um mês.|Mi ha preso in giro per un mese.|Hij heeft me een maand aan het lijntje gehouden.|Han höll mig på halster i en månad.|Han holdt meg for narr i en måned.|Han holdt mig hen i en måned.|M-a amânat cu promisiuni o lună.|Mjesec dana me vukao za nos.|pl:Zwodził mnie przez miesiąc.|cs:Měsíc mě vodil za nos.
B2|Nu mă [duce cu preșul]!|Don't try to con me!|¡No me tomes el pelo!|Me prends pas pour un pigeon !|Verarsch mich nicht!|Não tenta me enrolar!|Non cercare di fregarmi!|Probeer me niet te belazeren!|Försök inte lura mig!|Ikke prøv å lure meg!|Prøv ikke at snyde mig!|Nu încerca să mă înșeli!|Ne pokušavaj me prevariti!|pl:Nie rób mnie w balona!|cs:Nesnaž se mě natáhnout!
B2|[Îmi iei pielea de pe mine] cu prețurile astea!|You're ripping me off with these prices!|¡Me estás desplumando con estos precios!|Tu m'écorches avec ces prix !|Du ziehst mir mit den Preisen das Fell über die Ohren!|Você tá me roubando com esses preços!|Mi stai spennando con questi prezzi!|Dit is afzetterij met die prijzen!|Det här är ju rena ockret!|Dette er ren flåing med de prisene!|Det er jo det rene røveri med de priser!|Prețurile astea sunt exagerate!|Ovo je pljačka s tim cijenama!|pl:Zdzierasz ze mnie skórę tymi cenami!|cs:S těmahle cenama mě okrádáš!
B2|Costă [o căruță de bani].|It costs a fortune.|Cuesta un dineral.|Ça coûte une blinde.|Das kostet ein Vermögen.|Custa uma nota.|Costa un occhio della testa.|Het kost een fortuin.|Det kostar skjortan.|Det koster skjorta.|Det koster det hvide ud af øjnene.|Costă foarte mulți bani.|Košta cijelo bogatstvo.|pl:Kosztuje kupę kasy.|cs:Stojí to majlant.
