1|[Oi], tudo bem?|Hi, how's it going?
B1|Tô [pregado] depois da academia.|I'm wiped out after the gym.|Estoy reventado después del gimnasio.|Je suis crevé après la salle.|Ich bin nach dem Gym fix und fertig.|Estou exausto depois da academia.
B1|Vou [tirar um cochilo] rapidinho.|I'm gonna take a quick nap.|Voy a echarme una siesta rapidita.|Je vais faire une petite sieste.|Ich mach kurz ein Nickerchen.|Vou dormir um pouquinho.
B1|Bora pro [boteco] da esquina?|Wanna hit the bar on the corner?|¿Vamos al bareto de la esquina?|On va au troquet du coin ?|Gehen wir in die Kneipe an der Ecke?|Vamos ao bar da esquina?
B1|Cadê o [busão]? Tá atrasado de novo.|Where's the bus? It's late again.|¿Dónde está el bus? Otra vez tarde.|Il est où le bus ? Encore en retard.|Wo bleibt der Bus? Schon wieder zu spät.|Onde está o ônibus? Está atrasado de novo.
B1|Vamos [bater perna] no centro?|Wanna walk around downtown?|¿Vamos a patear el centro?|On va se balader en ville ?|Wollen wir in der Stadt rumlaufen?|Vamos caminhar pelo centro?
B1|[Tô vazando], galera, tchau!|I'm outta here, guys, bye!|Me piro, peña, ¡chao!|Je me tire, les gars, salut !|Ich hau ab, Leute, tschüss!|Estou indo embora, pessoal, tchau!
B1|Ele [meteu o pé] sem pagar a conta.|He bailed without paying the bill.|Se largó sin pagar la cuenta.|Il s'est barré sans payer l'addition.|Er ist abgehauen, ohne die Rechnung zu zahlen.|Ele foi embora sem pagar a conta.
B1|Quando a polícia chegou, eles [deram no pé].|When the police showed up, they took off.|Cuando llegó la policía, salieron por patas.|Quand la police est arrivée, ils ont détalé.|Als die Polizei kam, sind sie abgehauen.|Quando a polícia chegou, eles fugiram.
B1|O vídeo dela [bombou] na internet.|Her video blew up online.|Su vídeo petó en internet.|Sa vidéo a cartonné sur internet.|Ihr Video ist im Netz durch die Decke gegangen.|O vídeo dela fez muito sucesso na internet.
B1|Me manda um [zap] quando chegar.|Send me a WhatsApp when you get there.|Mándame un wasap cuando llegues.|Envoie-moi un WhatsApp quand t'arrives.|Schick mir 'ne WhatsApp, wenn du da bist.|Me mande uma mensagem no WhatsApp quando chegar.
B1|Ela vive [stalkeando] o ex.|She's always stalking her ex online.|Siempre está stalkeando a su ex.|Elle passe son temps à stalker son ex.|Sie stalkt ständig ihren Ex.|Ela vive vigiando as redes sociais do ex.
B1|Tira um [print] e me manda.|Take a screenshot and send it to me.|Haz una captura y mándamela.|Fais une capture et envoie-la-moi.|Mach 'nen Screenshot und schick ihn mir.|Faça uma captura de tela e me mande.
B1|Ela [lacrou] na apresentação.|She totally slayed the presentation.|Lo petó en la presentación.|Elle a tout déchiré à la présentation.|Sie hat bei der Präsentation abgeräumt.|Ela foi brilhante na apresentação.
B1|Ele [mitou] no jogo ontem.|He was a legend in the game yesterday.|Ayer estuvo épico en el partido.|Il a été légendaire au match hier.|Er war gestern im Spiel legendär.|Ele jogou de forma incrível ontem.
B1|A série nova [flopou].|The new series flopped.|La serie nueva fue un fracaso.|La nouvelle série a fait un flop.|Die neue Serie ist gefloppt.|A série nova fracassou.
B1|Eu [shippo] muito esses dois.|I totally ship those two.|Shippeo muchísimo a esos dos.|Je shippe trop ces deux-là.|Ich shippe die beiden total.|Eu torço muito para esses dois ficarem juntos.
B1|O cantor foi [cancelado] na internet.|The singer got canceled online.|Cancelaron al cantante en internet.|Le chanteur s'est fait cancel sur internet.|Der Sänger wurde im Netz gecancelt.|O cantor foi boicotado na internet.
B1|Peguei [ranço] dele depois disso.|I can't stand him after that.|Le cogí manía después de eso.|Je peux plus le voir en peinture depuis.|Seitdem kann ich ihn nicht mehr ausstehen.|Passei a sentir antipatia por ele depois disso.
B1|[Tô passada] com essa notícia!|I'm shook by this news!|¡Estoy flipando con esta noticia!|Je suis choquée par cette nouvelle !|Ich bin total baff von der Nachricht!|Estou chocada com essa notícia!
B1|Que [babado]! Me conta tudo.|What juicy gossip! Tell me everything.|¡Qué salseo! Cuéntamelo todo.|Quel potin ! Raconte-moi tout.|Was für ein Klatsch! Erzähl mir alles.|Que fofoca! Me conte tudo.
B1|Ele [se acha] o máximo.|He thinks he's all that.|Se cree lo más.|Il se prend pour le roi du monde.|Er hält sich für den Größten.|Ele se considera o melhor de todos.
B1|Ela é muito [metida].|She's so stuck-up.|Es muy creída.|Elle est trop prétentieuse.|Sie ist total eingebildet.|Ela é muito arrogante.
B1|Esse cara é um [boy lixo], esquece ele.|That guy is total trash, forget him.|Ese tío es un tóxico, olvídate de él.|Ce mec est un vrai loser, oublie-le.|Der Typ ist ein totaler Idiot, vergiss ihn.|Esse rapaz é um mau parceiro, esqueça-o.
B1|[Mandou bem] na apresentação!|You nailed the presentation!|¡Lo hiciste genial en la presentación!|T'as assuré à la présentation !|Du hast die Präsentation gerockt!|Você foi muito bem na apresentação!
B1|[Mandou mal], hein? Esqueceu o bolo.|That was lame, you forgot the cake.|La cagaste, ¿eh? Te olvidaste la tarta.|Pas cool, t'as oublié le gâteau.|Schwach, du hast den Kuchen vergessen.|Você errou, esqueceu o bolo.
B1|O time [detonou] ontem, cinco a zero.|The team crushed it yesterday, five-nil.|El equipo arrasó ayer, cinco a cero.|L'équipe a tout défoncé hier, cinq à zéro.|Das Team hat gestern alles weggefegt, fünf zu null.|O time jogou muito bem ontem, cinco a zero.
B1|Ela [arrasou] no show!|She killed it at the concert!|¡Lo petó en el concierto!|Elle a tout cassé au concert !|Sie hat beim Konzert abgerissen!|Ela foi excelente no show!
B1|Ele [tirou de letra] a entrevista.|He aced the interview.|Bordó la entrevista.|Il a géré l'entretien les doigts dans le nez.|Er hat das Vorstellungsgespräch mit links gemeistert.|Ele foi muito bem na entrevista, sem dificuldade.
B1|Aquele exercício foi [mamão com açúcar].|That exercise was a piece of cake.|Ese ejercicio fue pan comido.|Cet exercice, c'était fastoche.|Die Aufgabe war ein Klacks.|Aquele exercício foi muito fácil.
B1|Tô [ferrado], esqueci o trabalho em casa.|I'm screwed, I left my assignment at home.|Estoy jodido, me dejé el trabajo en casa.|Je suis foutu, j'ai oublié mon devoir.|Ich bin geliefert, ich hab die Hausarbeit vergessen.|Estou em apuros, esqueci o trabalho em casa.
B1|[Ferrou]! Perdi a carteira.|Crap! I lost my wallet.|¡Mierda! Perdí la cartera.|Merde ! J'ai perdu mon portefeuille.|Mist! Ich hab meinen Geldbeutel verloren.|Que problema! Perdi a carteira.
B1|Ele não estudou e [se deu mal] na prova.|He didn't study and bombed the test.|No estudió y le fue fatal en el examen.|Il a pas révisé et il s'est ramassé.|Er hat nicht gelernt und ist bei der Prüfung auf die Nase gefallen.|Ele não estudou e foi mal na prova.
B1|[Já era], o trem já foi embora.|Too late, the train's already gone.|Ya fue, el tren ya se fue.|C'est mort, le train est parti.|Zu spät, der Zug ist schon weg.|Não tem mais jeito, o trem já partiu.
B1|Que [zica]! Choveu justo no dia da praia.|What bad luck! It rained right on beach day.|¡Qué mala suerte! Llovió justo el día de playa.|La poisse ! Il a plu pile le jour de la plage.|So ein Pech! Ausgerechnet am Strandtag hat's geregnet.|Que azar! Choveu justamente no dia da praia.
B1|Ele é [pé-frio], sempre que vem o time perde.|He's a jinx, every time he comes the team loses.|Es gafe, cada vez que viene pierde el equipo.|Il porte la poisse, chaque fois qu'il vient l'équipe perd.|Er bringt Pech, immer wenn er kommt, verliert das Team.|Ele dá azar, sempre que vem o time perde.
B1|Ontem [rolou] um churrasco lá em casa.|There was a barbecue at my place yesterday.|Ayer hubo barbacoa en mi casa.|Hier y a eu un barbecue chez moi.|Gestern gab's bei mir 'ne Grillparty.|Ontem houve um churrasco na minha casa.
B1|Hoje [não rola], tenho que trabalhar.|Today's a no-go, I have to work.|Hoy no puedo, tengo que trabajar.|Aujourd'hui ça le fait pas, je bosse.|Heute geht's nicht, ich muss arbeiten.|Hoje não é possível, tenho que trabalhar.
B1|[Nada a ver]! Eu nunca disse isso.|No way! I never said that.|¡Qué va! Yo nunca dije eso.|N'importe quoi ! J'ai jamais dit ça.|Quatsch! Das hab ich nie gesagt.|Isso não faz sentido! Eu nunca disse isso.
B1|Ele é super simpático... [só que não].|He's super nice... not.|Es supermajo... ya, claro que no.|Il est super sympa... ou pas.|Er ist total nett... nicht.|Ele é muito simpático... na verdade, não é.
B1|[Tá de brincadeira]? Isso custa cem reais?|Are you kidding me? This costs a hundred reais?|¿Me estás tomando el pelo? ¿Esto cuesta cien reales?|Tu te fous de moi ? Ça coûte cent reais ?|Willst du mich verarschen? Das kostet hundert Reais?|Você está brincando? Isso custa cem reais?
B1|Você [tá zoando], né?|You're messing with me, right?|Me estás vacilando, ¿no?|Tu te moques de moi, hein ?|Du verarschst mich, oder?|Você está brincando comigo, não é?
B1|[Na moral], me ajuda com isso?|Seriously, can you help me with this?|En serio, ¿me echas una mano con esto?|Sérieux, tu m'aides avec ça ?|Mal ehrlich, hilfst du mir dabei?|Por favor, você me ajuda com isso?
B1|[Na real], eu nem queria ir.|Honestly, I didn't even want to go.|La verdad, ni quería ir.|En vrai, j'avais même pas envie d'y aller.|Ehrlich gesagt wollte ich gar nicht hin.|Na verdade, eu nem queria ir.
B1|[Papo reto]: você errou feio.|Straight up: you messed up big time.|Te lo digo claro: la cagaste.|Franchement : t'as grave merdé.|Klartext: Du hast richtig Mist gebaut.|Falando francamente: você errou muito.
B1|Ela [chorou de rir] com a piada.|She cried laughing at the joke.|Lloró de la risa con el chiste.|Elle a pleuré de rire avec la blague.|Sie hat Tränen gelacht über den Witz.|Ela riu até chorar com a piada.
B1|[Aí sim]! Agora a festa começou.|Now we're talking! Now the party has started.|¡Ahora sí! Ya empezó la fiesta.|Là, on parle ! La fête a commencé.|Jetzt aber! Jetzt geht die Party los.|Agora sim! A festa começou.
B1|[Cai fora]! Ninguém te chamou aqui.|Get lost! Nobody invited you.|¡Largo! Nadie te ha invitado.|Dégage ! Personne t'a invité.|Verzieh dich! Dich hat keiner eingeladen.|Vá embora! Ninguém te convidou.
B1|[Vaza] daqui, moleque!|Beat it, kid!|¡Lárgate de aquí, chaval!|Casse-toi d'ici, gamin !|Hau ab, Kleiner!|Saia daqui, menino!
B1|[Se manca], cara, ninguém quer ouvir isso.|Take a hint, dude, nobody wants to hear that.|Date cuenta, tío, nadie quiere oír eso.|Capte un peu, mec, personne veut entendre ça.|Merk's doch, Alter, das will keiner hören.|Perceba, ninguém quer ouvir isso.
B1|[Sai fora]! Não vou fazer isso de jeito nenhum.|No way! I'm not doing that.|¡Ni de coña! No pienso hacer eso.|Hors de question ! Je fais pas ça.|Vergiss es! Das mach ich auf keinen Fall.|De jeito nenhum! Não vou fazer isso.
B1|Tô [bolado] com o que ela disse.|I'm upset about what she said.|Estoy mosqueado por lo que dijo.|Je suis vénère à cause de ce qu'elle a dit.|Ich bin sauer wegen dem, was sie gesagt hat.|Estou chateado com o que ela disse.
B1|Ela ficou [pistola] com a demora.|She got super mad about the delay.|Se cabreó muchísimo por el retraso.|Elle était furax à cause du retard.|Sie war stinksauer wegen der Verspätung.|Ela ficou muito irritada com a demora.
B1|Ele bebeu demais e [perdeu a linha] na festa.|He drank too much and lost it at the party.|Bebió demasiado y se le fue la olla en la fiesta.|Il a trop bu et il a dérapé à la soirée.|Er hat zu viel getrunken und sich auf der Party danebenbenommen.|Ele bebeu demais e se descontrolou na festa.
B1|Não [esquenta a cabeça] com isso.|Don't stress about it.|No te comas la cabeza con eso.|Te prends pas la tête avec ça.|Mach dir darüber keinen Kopf.|Não se preocupe com isso.
B1|Tô [boiando] nessa aula.|I'm totally lost in this class.|No me estoy enterando de nada en esta clase.|Je capte rien à ce cours.|Ich blick in diesem Kurs gar nichts.|Não estou entendendo nada nessa aula.
B1|Ele vive [no mundo da lua].|He's always got his head in the clouds.|Siempre está en las nubes.|Il est toujours dans la lune.|Er ist ständig mit den Gedanken woanders.|Ele vive distraído.
B1|Tô [na bad] hoje, nem quero sair.|I'm feeling down today, I don't even want to go out.|Hoy estoy de bajón, ni quiero salir.|Je suis pas bien aujourd'hui, j'ai pas envie de sortir.|Ich bin heute schlecht drauf, will gar nicht raus.|Estou triste hoje, nem quero sair.
B1|Ela tá [na fossa] desde que terminou o namoro.|She's been in a slump since the breakup.|Está hundida desde que cortó con su novio.|Elle déprime depuis sa rupture.|Seit der Trennung ist sie total down.|Ela está deprimida desde que terminou o namoro.
B1|Essa música é muito [baixo astral].|This song is such a downer.|Esta canción es muy deprimente.|Cette chanson plombe l'ambiance.|Das Lied zieht einen total runter.|Essa música é muito triste.
B1|Ela é super [alto astral].|She's always upbeat.|Siempre tiene muy buena onda.|Elle a toujours la pêche.|Sie ist immer gut gelaunt.|Ela está sempre de bom humor.
B1|Esse bar tem uma [vibe] muito boa.|This bar has a really good vibe.|Este bar tiene muy buen rollo.|Ce bar a une super ambiance.|Die Bar hat 'ne echt gute Atmosphäre.|Esse bar tem um ambiente muito bom.
B1|Relaxa, a gente [dá um jeito].|Relax, we'll figure something out.|Tranqui, ya nos apañamos.|T'inquiète, on va se débrouiller.|Keine Sorge, wir kriegen das schon hin.|Calma, nós encontramos uma solução.
B1|Fiz uma [gambiarra] pra consertar a TV.|I rigged up a makeshift fix for the TV.|Hice un apaño para arreglar la tele.|J'ai bricolé un truc pour réparer la télé.|Ich hab die Glotze notdürftig zusammengebastelt.|Fiz um conserto improvisado na TV.
B1|Essa caneta velha [quebra o galho].|This old pen will do the trick.|Este boli viejo sirve para salir del paso.|Ce vieux stylo fera l'affaire.|Der alte Stift tut's zur Not.|Essa caneta velha resolve por enquanto.
B1|Me dá uma [mãozinha] aqui?|Can you give me a hand here?|¿Me echas una mano aquí?|Tu me files un coup de main ?|Hilfst du mir mal kurz?|Você me ajuda aqui?
B1|Tô [na correria] essa semana, depois a gente se fala.|I'm swamped this week, let's talk later.|Voy a tope esta semana, luego hablamos.|Je suis débordé cette semaine, on se parle après.|Ich bin diese Woche voll im Stress, wir reden später.|Estou muito ocupado esta semana, depois conversamos.
B1|[Virei a noite] estudando pra prova.|I pulled an all-nighter studying for the test.|Pasé la noche en vela estudiando para el examen.|J'ai passé une nuit blanche à réviser.|Ich hab die Nacht durchgelernt.|Passei a noite acordado estudando para a prova.
B1|Ela tá [a mil] hoje, não para quieta.|She's running at full speed today, she can't sit still.|Hoy va a mil, no para quieta.|Elle est à fond aujourd'hui, elle tient pas en place.|Sie ist heute voll auf Speed, sitzt keine Sekunde still.|Ela está muito agitada hoje, não para quieta.
B1|Tô [sem gás] pra sair hoje.|I've got no energy to go out today.|No tengo pilas para salir hoy.|J'ai plus de jus pour sortir ce soir.|Ich hab heute keine Energie zum Ausgehen.|Estou sem energia para sair hoje.
B1|[Se joga] na pista!|Hit the dance floor!|¡Dale a la pista!|Lâche-toi sur la piste !|Ab auf die Tanzfläche!|Vá dançar sem medo!
B1|Vou [curtir] muito as férias.|I'm gonna really enjoy my vacation.|Voy a disfrutar a tope de las vacaciones.|Je vais profiter à fond des vacances.|Ich werd den Urlaub voll genießen.|Vou aproveitar muito as férias.
B1|Hoje é dia de [curtição]!|Today is all about having fun!|¡Hoy toca pasarlo bien!|Aujourd'hui, c'est jour de fête !|Heute wird Party gemacht!|Hoje é dia de diversão!
B1|[Pega leve], é só um jogo.|Take it easy, it's just a game.|Tómatelo con calma, es solo un juego.|Doucement, c'est qu'un jeu.|Mach mal halblang, ist nur ein Spiel.|Calma, é só um jogo.
B1|Ele [pegou pesado] com aquela piada.|He went too far with that joke.|Se pasó con ese chiste.|Il y est allé fort avec cette blague.|Mit dem Witz hat er's übertrieben.|Ele exagerou com aquela piada.
B1|O professor [pegou pesado] na prova.|The teacher made the test brutal.|El profe se pasó con el examen.|Le prof a pas fait de cadeau à l'exam.|Der Lehrer hat die Prüfung richtig schwer gemacht.|O professor fez uma prova muito difícil.
B1|Chegar atrasado no primeiro dia [pegou mal].|Showing up late on the first day looked bad.|Llegar tarde el primer día quedó fatal.|Arriver en retard le premier jour, ça l'a pas fait.|Am ersten Tag zu spät kommen kam schlecht an.|Chegar atrasado no primeiro dia causou má impressão.
B1|Ele [queimou o filme] na entrevista.|He ruined his image in the interview.|Quedó fatal en la entrevista.|Il s'est grillé à l'entretien.|Er hat sich beim Vorstellungsgespräch blamiert.|Ele prejudicou sua imagem na entrevista.
B1|[Pisei na bola] com você, desculpa.|I dropped the ball with you, sorry.|Metí la pata contigo, perdona.|J'ai merdé avec toi, désolé.|Ich hab's bei dir verbockt, sorry.|Errei com você, desculpe.
B1|Foi mal, dei uma [mancada] ontem.|My bad, I screwed up yesterday.|Perdona, ayer la cagué.|Désolé, j'ai fait une boulette hier.|Sorry, ich hab gestern Mist gebaut.|Desculpe, cometi um erro ontem.
B1|[Foi mal]! Não vi você aí.|My bad! I didn't see you there.|¡Perdona! No te vi.|Oups, pardon ! Je t'avais pas vu.|Sorry! Hab dich nicht gesehen.|Desculpe! Não vi você aí.
B1|Ele sempre [fura] com a gente.|He always bails on us.|Siempre nos deja tirados.|Il nous lâche toujours au dernier moment.|Er sagt uns immer in letzter Minute ab.|Ele sempre desmarca com a gente.
B1|Não chama ele, ele é muito [furão].|Don't invite him, he always flakes.|No lo invites, siempre se raja.|L'invite pas, il se désiste tout le temps.|Lad ihn nicht ein, der sagt immer ab.|Não o convide, ele sempre desmarca.
B1|Entrei numa [furada] com esse curso.|I got myself into a mess with this course.|Me metí en un lío con este curso.|Je me suis fait avoir avec ce cours.|Mit dem Kurs hab ich mir was eingebrockt.|Esse curso foi uma má escolha.
B1|Essa viagem foi uma [roubada].|That trip was a total rip-off.|Ese viaje fue una estafa.|Ce voyage, c'était une arnaque.|Die Reise war der totale Reinfall.|Essa viagem foi uma péssima experiência.
B1|Ele é [dedo-duro], contou tudo pro professor.|He's a snitch, he told the teacher everything.|Es un chivato, se lo contó todo al profe.|C'est une balance, il a tout dit au prof.|Er ist eine Petze, er hat dem Lehrer alles erzählt.|Ele é delator, contou tudo ao professor.
B1|Ele é o maior [puxa-saco] do chefe.|He's the boss's biggest suck-up.|Es el mayor pelota del jefe.|C'est le plus grand lèche-bottes du patron.|Er ist der größte Schleimer beim Chef.|Ele é o maior bajulador do chefe.
B1|Ela [deu piti] porque o café tava frio.|She threw a fit because the coffee was cold.|Montó un numerito porque el café estaba frío.|Elle a piqué une crise parce que le café était froid.|Sie hat 'nen Anfall gekriegt, weil der Kaffee kalt war.|Ela fez escândalo porque o café estava frio.
B1|Meu irmão [deu um chilique] no mercado.|My brother had a meltdown at the supermarket.|Mi hermano tuvo una rabieta en el súper.|Mon frère a fait un caprice au supermarché.|Mein Bruder hat im Supermarkt einen Wutanfall gekriegt.|Meu irmão teve um ataque de nervos no mercado.
B1|[Desembucha]! O que aconteceu?|Spit it out! What happened?|¡Suéltalo ya! ¿Qué pasó?|Accouche ! Qu'est-ce qui s'est passé ?|Raus damit! Was ist passiert?|Fale logo! O que aconteceu?
B1|Vamos [trocar uma ideia] depois da aula?|Wanna chat after class?|¿Charlamos un rato después de clase?|On se capte après le cours pour discuter ?|Quatschen wir nach dem Unterricht?|Vamos conversar depois da aula?
B1|A gente ficou [batendo papo] até tarde.|We stayed up chatting till late.|Nos quedamos de cháchara hasta tarde.|On a papoté jusqu'à tard.|Wir haben bis spät gequatscht.|Nós ficamos conversando até tarde.
B1|Isso é [papo furado], não acredita.|That's just hot air, don't believe it.|Eso es un cuento, no te lo creas.|C'est du blabla, crois pas ça.|Das ist nur Gerede, glaub das nicht.|Isso é conversa sem fundamento, não acredite.
B1|Para de [enrolar] e fala logo.|Stop beating around the bush and just say it.|Deja de marear la perdiz y dilo ya.|Arrête de tourner autour du pot et dis-le.|Hör auf rumzueiern und sag's endlich.|Pare de fazer rodeios e fale logo.
B1|Me [dá um toque] quando estiver pronto.|Give me a shout when you're ready.|Dame un toque cuando estés listo.|Fais-moi signe quand t'es prêt.|Sag mir Bescheid, wenn du fertig bist.|Me avise quando estiver pronto.
B1|[Que se dane]! Vou comprar mesmo assim.|Screw it! I'm buying it anyway.|¡Qué más da! Me lo compro igual.|Tant pis ! Je l'achète quand même.|Scheiß drauf! Ich kauf's trotzdem.|Não importa! Vou comprar mesmo assim.
B1|[Cada um na sua], beleza?|Everyone does their own thing, okay?|Cada uno a lo suyo, ¿vale?|Chacun ses affaires, d'accord ?|Jeder macht sein Ding, okay?|Cada um cuida da sua vida, certo?
B1|Ele tá totalmente [por fora] do assunto.|He's totally out of the loop.|No se entera de nada del tema.|Il est complètement à côté de la plaque.|Er hat keine Ahnung, worum's geht.|Ele não sabe nada sobre o assunto.
B1|Meu sobrinho [manja] muito de computador.|My nephew really knows his stuff about computers.|Mi sobrino controla mucho de ordenadores.|Mon neveu s'y connaît grave en informatique.|Mein Neffe kennt sich echt gut mit Computern aus.|Meu sobrinho entende muito de computador.
B1|Não [saquei] a piada.|I didn't get the joke.|No pillé el chiste.|J'ai pas capté la blague.|Ich hab den Witz nicht gecheckt.|Não entendi a piada.
B1|É só apertar aqui, [sacou]?|You just press here, got it?|Solo tienes que pulsar aquí, ¿lo pillas?|T'appuies juste là, tu captes ?|Du drückst einfach hier, kapiert?|É só apertar aqui, entendeu?
B1|A [ficha caiu] só no dia seguinte.|It only sank in the next day.|No me cayó la ficha hasta el día siguiente.|J'ai tilté seulement le lendemain.|Der Groschen ist erst am nächsten Tag gefallen.|Só entendi no dia seguinte.
B1|Ela é muito [CDF], só tira dez.|She's such a nerd, she only gets straight A's.|Es una empollona, solo saca dieces.|C'est une intello, elle a que des vingt.|Sie ist so eine Streberin, sie schreibt nur Einsen.|Ela é muito estudiosa, só tira nota máxima.
B1|Ele [colou] na prova e foi pego.|He cheated on the test and got caught.|Copió en el examen y lo pillaron.|Il a triché à l'exam et il s'est fait choper.|Er hat bei der Prüfung abgeschrieben und wurde erwischt.|Ele copiou na prova e foi descoberto.
B1|Esse cara é um [mané], caiu no golpe de novo.|That guy is such a sucker, he fell for the scam again.|Ese tío es un pardillo, volvió a caer en la estafa.|Ce mec est un pigeon, il s'est encore fait arnaquer.|Der Typ ist so ein Trottel, ist wieder auf den Betrug reingefallen.|Esse homem é bobo, caiu no golpe de novo.
B1|Não seja [trouxa], ele tá te enganando.|Don't be a fool, he's playing you.|No seas tonto, te está engañando.|Sois pas naïf, il te mène en bateau.|Sei nicht so naiv, er verarscht dich.|Não seja ingênuo, ele está te enganando.
B1|Que [tosco] esse filme!|This movie is so lame!|¡Qué cutre esta peli!|Ce film est trop naze !|Der Film ist so billig gemacht!|Esse filme é muito malfeito!
B1|O show foi meio [meia-boca].|The concert was kind of mediocre.|El concierto fue más bien mediocre.|Le concert était un peu bof.|Das Konzert war eher so mittelmäßig.|O show foi mediano.
B1|A internet tá [zoada] hoje.|The internet is acting up today.|Internet va fatal hoy.|Internet déconne aujourd'hui.|Das Internet spinnt heute.|A internet está com problemas hoje.
B2|Meu vizinho é [chato de galocha].|My neighbor is a total pain in the neck.|Mi vecino es un pesado de narices.|Mon voisin est chiant comme la pluie.|Mein Nachbar ist eine absolute Nervensäge.|Meu vizinho é extremamente chato.
B2|Ela [rodou a baiana] quando viu a conta.|She raised hell when she saw the bill.|Montó un pollo cuando vio la cuenta.|Elle a fait un scandale en voyant l'addition.|Sie hat einen Riesenaufstand gemacht, als sie die Rechnung sah.|Ela fez um escândalo quando viu a conta.
B2|Ele [deu com a língua nos dentes] e contou a surpresa.|He spilled the beans and told her about the surprise.|Se le fue la lengua y contó la sorpresa.|Il a vendu la mèche et a raconté la surprise.|Er hat sich verplappert und die Überraschung verraten.|Ele revelou o segredo e contou a surpresa.
B2|Hoje não dá, tenho que [fazer um corre].|Can't today, I've got to hustle.|Hoy no puedo, tengo que buscarme la vida.|Aujourd'hui je peux pas, j'ai un plan boulot à gérer.|Heute nicht, ich muss noch Kohle ranschaffen.|Hoje não posso, tenho que resolver umas coisas para ganhar dinheiro.
B2|Esse emprego com salário alto demais é [cilada].|That job with a sky-high salary is a trap.|Ese trabajo con un sueldo tan alto es una trampa.|Ce boulot trop bien payé, c'est un piège.|Der Job mit dem viel zu hohen Gehalt ist eine Falle.|Esse emprego com salário alto demais é uma armadilha.
B2|[Mermão], você não vai acreditar no que aconteceu!|Bro, you won't believe what happened!|¡Tío, no te vas a creer lo que pasó!|Frérot, tu vas pas croire ce qui s'est passé !|Bruder, du glaubst nicht, was passiert ist!|Amigo, você não vai acreditar no que aconteceu!
B2|[Sinistro]! Olha o tamanho dessa onda!|Insane! Look at the size of that wave!|¡Brutal! ¡Mira el tamaño de esa ola!|Dingue ! Regarde la taille de cette vague !|Krass! Guck dir die Welle an!|Impressionante! Veja o tamanho dessa onda!
B2|Essa história dele é [caô].|That story of his is a load of bull.|Esa historia suya es un cuento chino.|Son histoire, c'est du pipeau.|Seine Geschichte ist erstunken und erlogen.|Essa história dele é mentira.
B2|[Sem caô], eu vi com meus próprios olhos.|No lie, I saw it with my own eyes.|Sin mentir, lo vi con mis propios ojos.|Sans mentir, je l'ai vu de mes propres yeux.|Ohne Scheiß, ich hab's mit eigenen Augen gesehen.|Sem mentira, eu vi com meus próprios olhos.
B2|Não acredita nele, ele é muito [caozeiro].|Don't believe him, he's full of it.|No le creas, es un cuentista.|Le crois pas, c'est un mytho.|Glaub ihm nicht, der ist ein Schwätzer.|Não acredite nele, ele mente muito.
B2|E aí, [qual é a boa] de hoje?|So, what's the plan for today?|¿Qué, cuál es el plan hoy?|Alors, c'est quoi le plan ce soir ?|Na, was geht heute?|E então, qual é o programa de hoje?
B2|[Qual é a fita], mano? Por que essa cara?|What's the deal, bro? Why that face?|¿Qué pasa, tío? ¿Por qué esa cara?|C'est quoi le délire, frère ? Pourquoi cette tête ?|Was ist los, Alter? Warum das Gesicht?|O que está acontecendo? Por que essa cara?
B2|[Qual foi], mermão? Tá bravo comigo?|What's up, bro? You mad at me?|¿Qué pasa, tío? ¿Estás enfadado conmigo?|Qu'est-ce qu'il y a, frère ? T'es fâché contre moi ?|Was ist, Bruder? Bist du sauer auf mich?|O que houve? Você está bravo comigo?
B2|Deixa que eu levo o som, [pode pá].|Leave it to me, I'll bring the speakers, no worries.|Tranqui, yo llevo el altavoz, cuenta con ello.|Laisse, j'apporte l'enceinte, t'inquiète.|Lass mal, ich bring die Box mit, geht klar.|Pode deixar, eu levo o som.
B2|Entrar lá sem convite é [mó fita].|Getting in there without an invite is a whole thing.|Entrar ahí sin invitación es un lío.|Rentrer là-bas sans invitation, c'est toute une histoire.|Da ohne Einladung reinzukommen ist echt kompliziert.|Entrar lá sem convite é muito complicado.
B2|Moro na [quebrada] desde pequeno.|I've lived in the hood since I was a kid.|Vivo en el barrio desde pequeño.|J'habite au quartier depuis que je suis petit.|Ich wohne seit meiner Kindheit im Viertel.|Moro neste bairro da periferia desde pequeno.
B2|Aqui na [quebrada] todo mundo se conhece.|Around here in the hood, everybody knows everybody.|Aquí en el barrio todos nos conocemos.|Ici au quartier, tout le monde se connaît.|Hier im Viertel kennt jeder jeden.|Aqui no bairro todos se conhecem.
B2|Aquela subida de bicicleta é [cabulosa].|That bike climb is brutal.|Esa subida en bici es durísima.|Cette montée à vélo, c'est chaud.|Der Anstieg mit dem Rad ist heftig.|Aquela subida de bicicleta é muito difícil.
B2|O Zé é [truta], pode confiar.|Zé is my homie, you can trust him.|Zé es de los míos, puedes fiarte.|Zé, c'est un frère, tu peux lui faire confiance.|Zé ist ein echter Kumpel, dem kannst du trauen.|O Zé é meu amigo, pode confiar.
B2|Chega aí, [parceiro], senta com a gente!|Come on over, partner, sit with us!|¡Ven, colega, siéntate con nosotros!|Viens, mon pote, assieds-toi avec nous !|Komm her, Kumpel, setz dich zu uns!|Venha, amigo, sente-se conosco!
