1|[Hoi], hoe gaat het?|Hi, how's it going?
A2|Ik ben [kapot], ik ga slapen.|I'm wrecked, I'm going to bed.|Estoy reventado, me voy a dormir.|Je suis crevé, je vais dormir.|Ich bin fix und fertig, ich geh schlafen.|Tô morto, vou dormir.
A2|Wat een [leuke] jas!|What a nice jacket!|¡Qué chaqueta más mona!|Trop jolie, ta veste !|Was für eine schöne Jacke!|Que jaqueta legal!
A2|[Kom op], we gaan!|Come on, let's go!|¡Venga, vámonos!|Allez, on y va !|Komm schon, los geht's!|Vamos, bora!
A2|[Lachen]! Dat moeten we vaker doen.|That was a laugh! We should do that more often.|¡Qué risa! Tenemos que hacerlo más.|Trop marrant ! Faut refaire ça.|Lustig! Das sollten wir öfter machen.|Que divertido! Temos que fazer isso mais vezes.
A2|[Alles goed]?|All good? How are you?|¿Todo bien?|Ça va ?|Alles gut?|Tudo certo?
A2|Hé, [hoe is 't]?|Hey, how's it going?|Oye, ¿qué tal?|Hé, ça va ?|Hey, wie läuft's?|E aí, como vai?
A2|Ik kom zo, [momentje]!|I'm coming, just a moment!|¡Ya voy, un momentito!|J'arrive, une seconde !|Ich komm gleich, Moment!|Já vou, um momentinho!
A2|[Oeps], sorry!|Oops, sorry!|¡Uy, perdón!|Oups, pardon !|Hoppla, sorry!|Opa, desculpa!
A2|Het is [mega] druk op school.|It's super busy at school.|Hay muchísimo lío en el insti.|C'est méga chargé à l'école.|In der Schule ist mega viel los.|Tá uma correria enorme na escola.
A2|[Gewoon] doen!|Just do it!|¡Hazlo y ya!|Vas-y, fais-le !|Mach's einfach!|Faz e pronto!
A2|[Boeie]!|Who cares!|¡Me da igual!|On s'en fiche !|Mir doch egal!|Tô nem aí!
A2|Zullen we om zeven afspreken? [Is goed].|Shall we meet at seven? Sounds good.|¿Quedamos a las siete? Vale.|On se voit à sept heures ? Ça marche.|Treffen wir uns um sieben? Okay, passt.|Vamos nos encontrar às sete? Fechado.
A2|Ik app je [straks].|I'll text you later.|Te escribo luego.|Je t'envoie un message tout à l'heure.|Ich schreib dir nachher.|Te mando mensagem mais tarde.
A2|Stuur me even een [appje].|Just send me a text.|Mándame un wasap.|Envoie-moi un petit message.|Schick mir kurz 'ne Nachricht.|Me manda um zap.
A2|Hoe gaat het? [Gaat wel].|How are you? Not too bad.|¿Qué tal? Tirando.|Ça va ? Bof, ça va.|Wie geht's? Geht so.|Como vai? Mais ou menos.
A2|[Zeker weten]!|Definitely!|¡Seguro!|Carrément !|Auf jeden Fall!|Com certeza!
A2|[Tja], zo is het leven.|Well, that's life.|En fin, así es la vida.|Bah, c'est la vie.|Tja, so ist das Leben.|Pois é, a vida é assim.
A2|[Kassa]! Ik heb de loterij gewonnen!|Ka-ching! I won the lottery!|¡Bingo! ¡Me ha tocado la lotería!|Jackpot ! J'ai gagné au loto !|Zack! Ich hab im Lotto gewonnen!|Bingo! Ganhei na loteria!
B1|Ik heb echt [geen flauw idee] waar hij woont.|I have absolutely no clue where he lives.|No tengo ni la menor idea de dónde vive.|J'ai pas la moindre idée d'où il habite.|Ich hab echt keinen blassen Schimmer, wo er wohnt.|Não faço a menor ideia de onde ele mora.
B1|[Weet ik veel]! Vraag het haar maar.|How should I know! Ask her.|¡Yo qué sé! Pregúntale a ella.|J'en sais rien, moi ! Demande-lui.|Was weiß ich! Frag sie doch.|Sei lá! Pergunta pra ela.
B1|[Kweenie], misschien morgen.|Dunno, maybe tomorrow.|Ni idea, quizás mañana.|Chais pas, peut-être demain.|Weiß nich, vielleicht morgen.|Sei lá, talvez amanhã.
B1|Wat een [gedoe] met die verhuizing.|What a hassle this move is.|Qué lío con la mudanza.|Quelle galère, ce déménagement.|Was für ein Theater mit dem Umzug.|Que perrengue essa mudança.
B1|Hou op met [zeuren]!|Stop whining!|¡Deja de quejarte!|Arrête de râler !|Hör auf zu meckern!|Para de reclamar!
B1|Mijn broertje is zo'n [zeurpiet].|My little brother is such a whiner.|Mi hermanito es un quejica.|Mon petit frère est un vrai râleur.|Mein kleiner Bruder ist so ein Nörgler.|Meu irmãozinho é muito chorão.
B1|We lagen [in een deuk] om zijn grap.|We were in stitches over his joke.|Nos partíamos de risa con su chiste.|On était pliés de rire à cause de sa blague.|Wir haben uns über seinen Witz kaputtgelacht.|A gente morreu de rir com a piada dele.
B1|Ik lag [dubbel] van het lachen.|I was doubled over laughing.|Me moría de risa.|J'étais mort de rire.|Ich hab mich vor Lachen gekrümmt.|Eu me dobrei de rir.
B1|Die video, [ik ga kapot]!|That video, I'm dying!|¡Ese vídeo, me muero!|Cette vidéo, je suis mort !|Das Video, ich lach mich tot!|Esse vídeo, tô morrendo!
B1|Ik kreeg [de slappe lach] in de klas.|I got the giggles in class.|Me entró la risa floja en clase.|J'ai eu un fou rire en classe.|Ich hab im Unterricht einen Lachanfall gekriegt.|Tive um ataque de riso na aula.
B1|Die gast is echt [knettergek].|That guy is totally nuts.|Ese tío está como una cabra.|Ce mec est complètement taré.|Der Typ ist total bescheuert.|Esse cara é completamente doido.
B1|Wie is die [gozer] daar?|Who's that guy over there?|¿Quién es ese tío de ahí?|C'est qui ce mec là-bas ?|Wer ist der Typ da drüben?|Quem é aquele cara ali?
B1|Het is een aardige [gast].|He's a nice guy.|Es un tío majo.|C'est un mec sympa.|Er ist ein netter Kerl.|Ele é um cara legal.
B1|Hé [meiden], zin in een drankje?|Hey girls, fancy a drink?|Chicas, ¿os apetece algo?|Hé les filles, ça vous dit un verre ?|Hey Mädels, Lust auf 'nen Drink?|E aí, meninas, bora tomar algo?
B1|Hij is mijn beste [maat].|He's my best mate.|Es mi mejor colega.|C'est mon meilleur pote.|Er ist mein bester Kumpel.|Ele é meu melhor parceiro.
B1|Wat een [topper] ben je!|You're a legend!|¡Eres un crack!|T'es au top !|Du bist ein Schatz!|Você é demais!
B1|[Lekker bezig]! Ga zo door.|Nice work! Keep it up.|¡Muy bien! Sigue así.|Bien joué ! Continue comme ça.|Gut so! Mach weiter so.|Mandou bem! Continua assim.
B1|Ik ben zo [brak] na gisteravond.|I'm so hungover after last night.|Estoy fatal después de lo de anoche.|Je suis en vrac après hier soir.|Ich bin so verkatert nach gestern Abend.|Tô acabado depois de ontem à noite.
B1|Hij heeft een flinke [kater].|He's got a nasty hangover.|Tiene una resaca tremenda.|Il a une sacrée gueule de bois.|Er hat einen ordentlichen Kater.|Ele tá com uma ressaca daquelas.
B1|Ik ben [bekaf] na die wandeling.|I'm beat after that walk.|Estoy molido después del paseo.|Je suis claqué après cette balade.|Ich bin total platt nach der Wanderung.|Tô exausto depois dessa caminhada.
B1|Zullen we een [bakkie] doen?|Shall we grab a coffee?|¿Nos tomamos un café?|On se prend un petit café ?|Sollen wir 'nen Kaffee trinken?|Bora tomar um cafezinho?
B1|Na het werk nog een [pilsje]?|A quick beer after work?|¿Una cervecita después del curro?|Une petite bière après le boulot ?|Nach der Arbeit noch ein Bierchen?|Uma cervejinha depois do trampo?
B1|Vrijdag is er een [borrel] op kantoor.|There are drinks at the office on Friday.|El viernes hay unas copas en la oficina.|Vendredi, il y a un apéro au bureau.|Am Freitag gibt's einen Umtrunk im Büro.|Sexta tem um happy hour no escritório.
B1|Kom je ook naar de [vrijmibo]?|Are you coming to Friday afternoon drinks too?|¿Vienes también a las cañas del viernes?|Tu viens aussi à l'apéro du vendredi ?|Kommst du auch zum Feierabendbier am Freitag?|Você vai no happy hour de sexta também?
B1|[Ik rammel] van de honger.|I'm starving.|Me muero de hambre.|Je crève de faim.|Ich hab einen Mordshunger.|Tô morrendo de fome.
B1|Laten we wat gaan [bikken].|Let's go grab some grub.|Vamos a jalar algo.|Allons bouffer un truc.|Lass uns was futtern gehen.|Vamos rangar alguma coisa.
B1|Doe mij maar een [patatje oorlog].|I'll have fries with peanut sauce, mayo and onions.|Para mí unas patatas con salsa de cacahuete, mayonesa y cebolla.|Pour moi, des frites avec sauce cacahuète, mayo et oignons.|Für mich Pommes mit Erdnusssoße, Mayo und Zwiebeln.|Pra mim uma batata frita com molho de amendoim, maionese e cebola.
B1|Een [patatje met], graag.|Fries with mayo, please.|Unas patatas con mayonesa, por favor.|Des frites mayo, s'il vous plaît.|Einmal Pommes mit Mayo, bitte.|Uma batata frita com maionese, por favor.
B1|[Lekker boeiend], wat hij ervan vindt.|Like I care what he thinks.|Me importa un pepino lo que piense.|Je m'en fiche complètement de ce qu'il pense.|Ist mir doch wurscht, was er davon hält.|Tô pouco me lixando pro que ele acha.
B1|Wat zij doet? [Het zal me worst wezen].|What she does? I couldn't care less.|¿Lo que hace ella? Me importa un bledo.|Ce qu'elle fait ? Je m'en fiche royalement.|Was sie macht? Das ist mir wurst.|O que ela faz? Tô nem aí.
B1|[Kan mij het schelen]!|What do I care!|¡A mí qué me importa!|Qu'est-ce que ça peut me faire !|Was kümmert's mich!|E eu com isso!
B1|Zij is echt [lekker bezig] op haar werk.|She's really killing it at work.|Lo está haciendo genial en el trabajo.|Elle assure vraiment au boulot.|Sie macht sich richtig gut bei der Arbeit.|Ela tá mandando muito bem no trabalho.
B1|[Goed bezig], jongen!|Good going, buddy!|¡Bien hecho, chaval!|Bien joué, mon grand !|Gut gemacht, Junge!|Boa, garoto!
B1|Het was een [fluitje van een cent].|It was a piece of cake.|Fue pan comido.|C'était du gâteau.|Das war ein Kinderspiel.|Foi moleza.
B1|Die toets was [een eitje].|That test was a breeze.|El examen fue pan comido.|Ce contrôle, c'était fastoche.|Der Test war ein Klacks.|A prova foi moleza.
B1|Dat is [appeltje-eitje].|That's easy peasy.|Eso está chupado.|C'est simple comme bonjour.|Das ist kinderleicht.|Isso é mamão com açúcar.
B1|Voor mij is dit [een makkie].|This is a walk in the park for me.|Para mí esto es facilísimo.|Pour moi, c'est du gâteau.|Für mich ist das ein Klacks.|Pra mim isso é moleza.
B1|[Geen punt], ik regel het wel.|No problem, I'll sort it.|No hay problema, yo me encargo.|Pas de souci, je gère.|Kein Ding, ich regel das.|Sem problema, eu resolvo.
B1|[Maak je niet druk], het komt goed.|Don't stress, it'll be fine.|No te agobies, todo saldrá bien.|T'inquiète, ça va aller.|Mach dir keinen Stress, das wird schon.|Relaxa, vai dar tudo certo.
B1|Ik stuur het vanavond op. [Komt goed]!|I'll send it tonight. Will do!|Lo envío esta noche. ¡Hecho!|Je l'envoie ce soir. Ça marche !|Ich schick's heute Abend. Geht klar!|Mando hoje à noite. Pode deixar!
B1|[Rustig aan], we hebben tijd zat.|Take it easy, we've got plenty of time.|Tranqui, tenemos tiempo de sobra.|Doucement, on a tout notre temps.|Immer mit der Ruhe, wir haben Zeit genug.|Calma, temos tempo de sobra.
B1|We hebben [tijd zat], relax.|We've got loads of time, relax.|Tenemos tiempo de sobra, relájate.|On a largement le temps, relax.|Wir haben massig Zeit, entspann dich.|A gente tem tempo de sobra, relaxa.
B1|[Effe dimmen], jij!|Tone it down a bit, you!|¡Baja un poco el tono, tú!|Calme-toi un peu, toi !|Mal halblang, du!|Pega leve aí, você!
B1|[Kappen] nou, het is niet grappig meer.|Cut it out, it's not funny anymore.|Para ya, que no tiene gracia.|Arrête, c'est plus drôle.|Hör auf, das ist nicht mehr lustig.|Para com isso, não tem mais graça.
B1|[Kap nou] met dat gedoe.|Knock it off with all that fuss.|Déjate ya de tonterías.|Arrête ton cinéma.|Lass das Theater jetzt.|Para com essa palhaçada.
B1|[Geen stress], ik kom eraan.|No stress, I'm on my way.|Tranqui, ya voy.|Pas de stress, j'arrive.|Kein Stress, ich bin unterwegs.|Sem estresse, tô chegando.
B1|Mijn baas is vandaag heel [chagrijnig].|My boss is really grumpy today.|Mi jefe está de muy mal humor hoy.|Mon chef est de super mauvaise humeur aujourd'hui.|Mein Chef ist heute total schlecht gelaunt.|Meu chefe tá muito mal-humorado hoje.
B1|Wat een [rotweer] vandaag.|What lousy weather today.|Qué tiempo más asqueroso hace hoy.|Quel temps pourri aujourd'hui.|So ein Mistwetter heute.|Que tempo horrível hoje.
B1|Het [regent pijpenstelen].|It's raining cats and dogs.|Está lloviendo a cántaros.|Il pleut des cordes.|Es regnet in Strömen.|Tá chovendo canivete.
B1|Het is vandaag [snikheet].|It's boiling hot today.|Hoy hace un calor sofocante.|Il fait une chaleur à crever aujourd'hui.|Heute ist es brütend heiß.|Hoje tá um calor de rachar.
B1|Wat een [hondenweer], ik blijf thuis.|What miserable weather, I'm staying in.|Hace un tiempo de perros, me quedo en casa.|Quel temps de chien, je reste chez moi.|So ein Hundewetter, ich bleib zu Hause.|Que tempo horrível, vou ficar em casa.
B1|Ik heb dat boek [in een mum van tijd] uitgelezen.|I finished that book in no time.|Me leí ese libro en un pispás.|J'ai lu ce livre en un rien de temps.|Ich hab das Buch im Nu durchgelesen.|Li aquele livro rapidinho.
B1|Even opwarmen en [klaar is Kees].|Just heat it up and Bob's your uncle.|Lo calientas un poco y listo.|On réchauffe et le tour est joué.|Kurz aufwärmen und fertig ist die Laube.|É só esquentar e pronto.
B1|Die jurk was [een koopje].|That dress was a bargain.|Ese vestido fue una ganga.|Cette robe, c'était une affaire.|Das Kleid war ein Schnäppchen.|Esse vestido foi uma pechincha.
B1|Tien euro? Dat is [een prikkie]!|Ten euros? That's dirt cheap!|¿Diez euros? ¡Eso está tirado!|Dix euros ? C'est donné !|Zehn Euro? Das ist spottbillig!|Dez euros? Tá de graça!
B1|Ik ben helemaal [blut] deze maand.|I'm totally broke this month.|Estoy sin blanca este mes.|Je suis complètement fauché ce mois-ci.|Ich bin diesen Monat total pleite.|Tô totalmente liso esse mês.
B1|Ik zit [krap bij kas].|I'm a bit short on cash.|Ando corto de dinero.|Je suis un peu juste niveau argent.|Ich bin knapp bei Kasse.|Tô meio apertado de grana.
B1|Ik heb [geen rooie cent] meer.|I don't have a penny left.|No me queda ni un duro.|J'ai plus un rond.|Ich hab keinen roten Heller mehr.|Não tenho mais um tostão.
B1|Hij [zwemt in het geld].|He's rolling in money.|Está forrado.|Il roule sur l'or.|Er schwimmt im Geld.|Ele tá nadando em dinheiro.
B1|Ik stuur je wel een [tikkie].|I'll send you a payment request.|Te mando una solicitud de pago.|Je t'envoie une demande de remboursement.|Ich schick dir eine Zahlungsanfrage.|Te mando um pedido de pagamento.
B1|Dat concert was echt [te gek]!|That concert was absolutely amazing!|¡Ese concierto fue una pasada!|Ce concert était trop génial !|Das Konzert war der Wahnsinn!|Esse show foi demais!
B1|Wat een [heftige] film.|What an intense movie.|Qué película más fuerte.|Quel film intense.|Was für ein heftiger Film.|Que filme pesado.
B1|Dat is echt [bizar]!|That's totally crazy!|¡Eso es de locos!|C'est complètement dingue !|Das ist echt krass!|Isso é muito bizarro!
B1|Die mop was echt [flauw].|That joke was really lame.|Ese chiste fue muy malo.|Cette blague était vraiment nulle.|Der Witz war echt flach.|Essa piada foi muito sem graça.
B1|Doe niet zo [flauw], deel het gewoon.|Don't be so childish, just share it.|No seas tan crío, compártelo.|Fais pas ton gamin, partage-le.|Sei nicht so kindisch, teil's einfach.|Deixa de ser chato, divide logo.
B1|[Doe niet zo moeilijk]!|Don't make such a fuss!|¡No te pongas tan difícil!|Fais pas tant d'histoires !|Stell dich nicht so an!|Não complica!
B1|[Stel je niet aan], het is maar een prikje.|Don't be such a baby, it's just a little jab.|No seas exagerado, es solo un pinchazo.|Fais pas ta chochotte, c'est qu'une piqûre.|Stell dich nicht so an, das ist nur ein Pieks.|Deixa de frescura, é só uma picadinha.
B1|Hij is zo'n [aansteller].|He's such a drama queen.|Es un exagerado.|C'est un vrai comédien.|Er ist so ein Schauspieler.|Ele é muito fiteiro.
B1|Niet zo [overdrijven]!|Don't exaggerate!|¡No exageres!|N'exagère pas !|Übertreib nicht so!|Não exagera!
B1|[Hou op]! Dat meen je niet!|Stop it! You're kidding!|¡Anda ya! ¡No lo dices en serio!|Arrête ! Tu rigoles !|Hör auf! Das ist nicht dein Ernst!|Para! Você tá brincando!
B1|[Meen je dat]? Heeft ze ja gezegd?|Are you serious? She said yes?|¿En serio? ¿Dijo que sí?|Sérieux ? Elle a dit oui ?|Echt jetzt? Sie hat ja gesagt?|Sério? Ela disse sim?
B1|[Hoezo]? Wat is er mis mee?|How come? What's wrong with it?|¿Por qué? ¿Qué tiene de malo?|Comment ça ? Qu'est-ce qui va pas ?|Wieso? Was ist daran falsch?|Como assim? O que tem de errado?
B1|Ga je mee? [Sowieso]!|Are you coming? Definitely!|¿Vienes? ¡Por supuesto!|Tu viens ? Carrément !|Kommst du mit? Sowieso!|Você vai? Com certeza!
B1|Ze komt [sowieso] te laat.|She'll be late anyway.|Llegará tarde seguro.|Elle va être en retard de toute façon.|Sie kommt sowieso zu spät.|Ela vai chegar atrasada de qualquer jeito.
B1|Ben je moe? [Echt wel]!|Are you tired? You bet!|¿Estás cansado? ¡Ya te digo!|T'es fatigué ? Grave !|Bist du müde? Und wie!|Tá cansado? Pode apostar!
B1|Ik had pizza, cola [enzo].|I had pizza, cola and stuff.|Tomé pizza, cola y tal.|J'ai pris une pizza, un coca et tout.|Ich hatte Pizza, Cola und so.|Comi pizza, refri e tal.
B1|Hij is [zeg maar] een beetje verlegen.|He's, like, a bit shy.|Es, o sea, un poco tímido.|Il est, genre, un peu timide.|Er ist, sagen wir mal, etwas schüchtern.|Ele é, tipo, meio tímido.
B1|Ze was gewoon boos, [weet je wel].|She was just angry, you know.|Estaba enfadada, ¿sabes?|Elle était juste énervée, tu vois.|Sie war einfach sauer, weißt du.|Ela tava brava, sabe.
B1|Hij komt om acht uur [of zo].|He's coming at eight or so.|Viene a las ocho o así.|Il vient vers huit heures, genre.|Er kommt um acht oder so.|Ele vem lá pelas oito.
B1|Ik heb het je al [tig] keer gezegd!|I've told you a million times!|¡Te lo he dicho mil veces!|Je te l'ai dit cent fois !|Ich hab's dir schon zigmal gesagt!|Já te falei mil vezes!
B1|Dat heeft [een smak geld] gekost.|That cost a fortune.|Eso costó una pasta.|Ça a coûté une fortune.|Das hat einen Haufen Geld gekostet.|Isso custou uma fortuna.
B1|Hij verdient [een bom duiten].|He earns a ton of money.|Gana una pasta gansa.|Il se fait un fric fou.|Er verdient einen Haufen Kohle.|Ele ganha uma grana preta.
B1|Die telefoon kost wel [honderd ballen].|That phone costs a hundred bucks.|Ese móvil cuesta cien pavos.|Ce téléphone coûte cent balles.|Das Handy kostet hundert Mäuse.|Esse celular custa cem pratas.
B1|Hij had vandaag geen zin en [ging lekker niksen].|He didn't feel like it today and just chilled doing nothing.|Hoy no tenía ganas y se quedó sin hacer nada.|Il avait pas envie aujourd'hui et il a glandé.|Er hatte heute keine Lust und hat einfach gefaulenzt.|Hoje ele tava sem vontade e ficou de boa sem fazer nada.
B1|Zondag ga ik [lekker niksen].|On Sunday I'm going to do absolutely nothing.|El domingo no pienso hacer nada.|Dimanche, je vais rien faire du tout.|Sonntag mach ich einfach mal nichts.|Domingo vou ficar de bobeira.
B1|We [hangen] een beetje bij mij thuis.|We're just hanging out at my place.|Estamos de relax en mi casa.|On traîne un peu chez moi.|Wir hängen ein bisschen bei mir ab.|A gente tá de bobeira lá em casa.
B1|Hij [hangt] de hele dag op de bank.|He lounges on the couch all day.|Se pasa el día tirado en el sofá.|Il est affalé sur le canapé toute la journée.|Er hängt den ganzen Tag auf dem Sofa rum.|Ele fica largado no sofá o dia todo.
B1|Ik ga zo [pitten].|I'm hitting the sack soon.|Me voy a sobar ya.|Je vais pioncer.|Ich hau mich gleich aufs Ohr.|Vou capotar já já.
B1|Wat een [sukkel] ben ik, ik ben mijn sleutels vergeten.|What an idiot I am, I forgot my keys.|Qué tonto soy, me he olvidado las llaves.|Quel boulet, j'ai oublié mes clés.|Ich Trottel, ich hab meine Schlüssel vergessen.|Que mané eu sou, esqueci as chaves.
B1|Doe niet zo [stom].|Don't be so stupid.|No seas tan tonto.|Fais pas l'idiot.|Sei nicht so doof.|Não seja besta.
B1|Wat [stom] dat je ziek bent.|What a shame you're sick.|Qué mala suerte que estés enfermo.|Trop nul que tu sois malade.|Blöd, dass du krank bist.|Que chato que você tá doente.
B1|Ach, wat [sneu] voor hem.|Aw, that's rough for him.|Ay, pobrecito.|Oh, le pauvre.|Ach, der Arme.|Ah, coitado dele.
B1|Zo'n klein hondje alleen buiten, [zielig]!|A little dog like that alone outside, poor thing!|¡Un perrito tan pequeño solo en la calle, pobrecito!|Un si petit chien tout seul dehors, le pauvre !|So ein kleiner Hund allein draußen, der Arme!|Um cachorrinho sozinho na rua, coitadinho!
B1|[Ach gut], ben je gevallen?|Aw, did you fall?|Ay, pobre, ¿te has caído?|Oh mon pauvre, t'es tombé ?|Ach Gottchen, bist du hingefallen?|Ai, tadinho, você caiu?
B1|Wat een [schatje] is die baby!|What a cutie that baby is!|¡Qué monada de bebé!|Il est trop chou, ce bébé !|Was für ein süßer Schatz, das Baby!|Que fofura esse bebê!
B1|Dag [lieverd], slaap lekker.|Night, sweetie, sleep well.|Buenas noches, cariño, que duermas bien.|Bonne nuit, mon chéri, dors bien.|Gute Nacht, Liebling, schlaf gut.|Boa noite, querido, dorme bem.
B1|Die puppy is echt [schattig].|That puppy is really cute.|Ese cachorro es monísimo.|Ce chiot est trop mignon.|Der Welpe ist echt süß.|Esse filhote é muito fofo.
B1|Mijn [ouwelui] komen dit weekend.|My folks are coming this weekend.|Mis viejos vienen este finde.|Mes vieux viennent ce week-end.|Meine Alten kommen dieses Wochenende.|Meus coroas vêm nesse fim de semana.
B1|Hé [ouwe], lang niet gezien!|Hey old buddy, long time no see!|¡Hombre, cuánto tiempo!|Hé mon vieux, ça fait longtemps !|Hey Alter, lange nicht gesehen!|E aí, velho, quanto tempo!
B1|Alle [koters] zijn op school.|All the kids are at school.|Todos los críos están en el cole.|Tous les gamins sont à l'école.|Alle Kinder sind in der Schule.|A molecada toda tá na escola.
B1|Wat een [bende] is het hier!|What a mess it is in here!|¡Qué desastre hay aquí!|Quel bazar ici !|Was für ein Saustall hier!|Que bagunça aqui!
B1|Ruim die [troep] eens op.|Clean up that mess.|Recoge ese desorden.|Range ce bordel.|Räum mal den Kram auf.|Arruma essa bagunça.
B1|Mijn kamer is één grote [zooi].|My room is one big mess.|Mi cuarto es un caos total.|Ma chambre, c'est un vrai foutoir.|Mein Zimmer ist ein einziges Chaos.|Meu quarto é uma zona.
B1|Ze [kletsen] al de hele avond.|They've been chatting all evening.|Llevan toda la noche de cháchara.|Ils papotent depuis toute la soirée.|Sie quatschen schon den ganzen Abend.|Eles tão batendo papo a noite toda.
B1|Zullen we morgen [bijkletsen]?|Shall we catch up tomorrow?|¿Nos ponemos al día mañana?|On se fait un petit rattrapage demain ?|Sollen wir morgen mal quatschen und uns updaten?|Vamos colocar o papo em dia amanhã?
B1|Niet [roddelen] over je collega's!|Don't gossip about your coworkers!|¡No cotillees sobre tus compañeros!|Arrête de cancaner sur tes collègues !|Lästere nicht über deine Kollegen!|Não fica fofocando dos colegas!
B1|Zij is een echte [kletskous].|She's a real chatterbox.|Es una cotorra.|C'est une vraie pipelette.|Sie ist eine echte Quasselstrippe.|Ela é uma tagarela.
B1|Zullen we [de stad in] vanavond?|Shall we head into town tonight?|¿Salimos por el centro esta noche?|On sort en ville ce soir ?|Gehen wir heute Abend in die Stadt?|Vamos pro centro hoje à noite?
B1|Zaterdag gaan we [stappen].|On Saturday we're going out.|El sábado salimos de fiesta.|Samedi, on sort faire la fête.|Samstag gehen wir feiern.|Sábado a gente vai pra balada.
B1|We gingen [helemaal los] op de dansvloer.|We totally let loose on the dance floor.|Lo dimos todo en la pista.|On s'est lâchés sur la piste de danse.|Wir sind auf der Tanzfläche total abgegangen.|A gente se soltou geral na pista.
B1|Het publiek ging [uit hun dak].|The crowd went wild.|El público se volvió loco.|Le public était en délire.|Das Publikum ist ausgerastet.|A plateia foi à loucura.
B1|Hij is echt een [feestbeest].|He's a real party animal.|Es un fiestero de cuidado.|C'est un vrai fêtard.|Er ist ein richtiges Partytier.|Ele é muito baladeiro.
B1|Hij had [een slok op].|He'd had a few drinks.|Llevaba unas copas de más.|Il avait un coup dans le nez.|Er hatte einen im Tee.|Ele tava meio alto.
B1|Ze was een beetje [aangeschoten].|She was a bit tipsy.|Estaba un poco achispada.|Elle était un peu pompette.|Sie war ein bisschen angeheitert.|Ela tava meio alegrinha.
B1|Ik heb [mazzel], er was nog één kaartje.|I got lucky, there was one ticket left.|Tuve suerte, quedaba una entrada.|Coup de bol, il restait un billet.|Ich hab Schwein gehabt, es gab noch ein Ticket.|Dei sorte, ainda tinha um ingresso.
B1|Wat een [mazzelaar] ben jij!|You lucky thing!|¡Qué suertudo eres!|Quel veinard !|Du Glückspilz!|Que sortudo você é!
B1|Je hebt het gehaald? Wat een [bofkont]!|You made it? Lucky you!|¿Lo conseguiste? ¡Qué potra!|T'as réussi ? Sacré veinard !|Du hast es geschafft? Glückspilz!|Você conseguiu? Que sortudo!
B1|[Pech gehad], het is uitverkocht.|Tough luck, it's sold out.|Mala suerte, está agotado.|Pas de bol, c'est complet.|Pech gehabt, es ist ausverkauft.|Azar, esgotou.
B1|[Eigen schuld, dikke bult].|Your own fault, you asked for it.|Tú te lo has buscado.|C'est bien fait pour toi.|Selber schuld.|Bem feito pra você.
B1|[Zie je nou]? Ik zei het toch.|See? I told you so.|¿Ves? Te lo dije.|Tu vois ? Je te l'avais dit.|Siehst du? Hab ich doch gesagt.|Viu? Eu te falei.
B1|Hij is [smoorverliefd] op haar.|He's head over heels in love with her.|Está coladísimo por ella.|Il est fou amoureux d'elle.|Er ist bis über beide Ohren in sie verliebt.|Ele tá perdidamente apaixonado por ela.
B1|Ze zijn [tot over hun oren verliefd].|They're head over heels in love.|Están perdidamente enamorados.|Ils sont amoureux fous.|Sie sind bis über beide Ohren verliebt.|Eles tão apaixonados até o último fio de cabelo.
B1|Ik heb [vlinders in mijn buik].|I've got butterflies in my stomach.|Tengo mariposas en el estómago.|J'ai des papillons dans le ventre.|Ich hab Schmetterlinge im Bauch.|Tô com frio na barriga.
B1|Hij stond de hele avond met haar te [sjansen].|He was flirting with her all evening.|Estuvo ligando con ella toda la noche.|Il l'a draguée toute la soirée.|Er hat den ganzen Abend mit ihr geflirtet.|Ele ficou dando em cima dela a noite toda.
B1|Ze heeft hem [de bons gegeven].|She dumped him.|Ella lo ha dejado.|Elle l'a largué.|Sie hat ihm den Laufpass gegeben.|Ela deu um fora nele.
B1|Hij heeft het [uitgemaakt] via een appje.|He broke up by text.|Cortó con ella por wasap.|Il a rompu par texto.|Er hat per Nachricht Schluss gemacht.|Ele terminou por mensagem.
B1|Ze heeft me gewoon [geghost].|She just ghosted me.|Me ha hecho ghosting.|Elle m'a ghosté.|Sie hat mich einfach geghostet.|Ela simplesmente sumiu.
B1|Hebben jullie [verkering]?|Are you two going out?|¿Estáis saliendo?|Vous sortez ensemble ?|Seid ihr zusammen?|Vocês tão namorando?
B1|Ze [appt] de hele dag met haar vriendinnen.|She texts her friends all day.|Se pasa el día wasapeando con sus amigas.|Elle texte ses copines toute la journée.|Sie schreibt den ganzen Tag mit ihren Freundinnen.|Ela fica no zap com as amigas o dia todo.
B1|Even [googelen] hoe dat moet.|Let me just google how to do that.|Voy a buscar en Google cómo se hace.|Je vais googler comment on fait.|Mal kurz googeln, wie das geht.|Vou dar um google pra ver como faz.
B1|[Snap je]? Het is niet zo moeilijk.|Get it? It's not that hard.|¿Lo pillas? No es tan difícil.|Tu piges ? C'est pas si dur.|Kapiert? Ist nicht so schwer.|Sacou? Não é tão difícil.
B1|Ik [snap] er niks van.|I don't get it at all.|No pillo nada.|J'y pige rien.|Ich check da gar nichts.|Não tô entendendo nada.
B1|Hij is echt een [lolbroek].|He's a real joker.|Es un cachondo.|C'est un vrai rigolo.|Er ist ein echter Spaßvogel.|Ele é muito palhaço.
