1|[Hola], ¿qué tal?|Hi, how's it going?
6374|[Todos remamos en la misma dirección] cuando hace falta.|We all pull together when it matters.
6375|Eso [ha dado buenos resultados].|That has proven itself.
6376|Eso [no ha funcionado bien].|That hasn't proven itself.
6377|Eso [está por ver].|That remains to be seen.
6378|[Sigue habiendo emoción].|It remains exciting.
6379|[Habrá que ver qué pasa].|We'll see.
6380|[Ya veremos qué nos depara el futuro].|We'll see what the future brings.
6381|[Dejaré que me sorprenda].|I'll wait and see.
6382|Lo mejor [está por llegar].|The best is yet to come.
6383|[Tengo muchas ganas de todo lo que está por venir].|I'm looking forward to everything still to come.
6384|Cada día [es una nueva oportunidad].|Every day is a new chance.
6385|[Solo se vive una vez], ¡así que adelante!|You only live once, so let's go!
6386|La vida [es demasiado corta para beber mal vino].|Life is too short for bad wine.
6387|Hay que [aprovechar cualquier excusa para celebrar].|You should celebrate whenever there's a reason to.
6388|Disfruta [de los pequeños momentos].|Enjoy the little moments.
6389|Las mejores cosas [suelen ser las que no se planean].|The best things are often unplanned.
6390|[He aprendido a confiar en la vida].|I've learned to trust life.
6391|[Ya verás como todo sale bien].|Everything will turn out fine.
6392|Al final [todo sale bien], y si no sale bien, es que todavía no es el final.|In the end everything will be fine, and if it's not fine, it's not the end yet.
6393|La vida [es bella], a pesar de todo.|Life is beautiful, despite everything.
6394|[Miro hacia delante con confianza].|I'm looking ahead with confidence.
6395|Vamos a [sacarle el mejor partido].|Let's make the best of it.
6396|[Está en nuestras manos].|It's in our own hands.
6397|Cada paso [cuenta].|Every step counts.
6398|Hasta el camino más largo [empieza con un primer paso].|Even the longest journey begins with the first step.
6399|[Estoy listo para el siguiente capítulo].|I'm ready for the next chapter.
6400|[Empieza un nuevo capítulo].|A new chapter begins.
6401|[Tengo curiosidad por ver adónde me lleva el camino].|I'm curious to see where the journey takes me.
6402|[He encontrado mi camino].|I've found my way.
6403|[Ya nos veremos], como se suele decir.|See you around, as they say.
6404|[Me lo he ganado a pulso].|I worked hard for that.
6405|Eso [no me ha caído del cielo].|That didn't just fall into my lap.
6406|[Nadie me ha regalado nada].|I didn't get anything for free.
6407|El éxito [es fruto del trabajo duro].|Success is the result of hard work.
6408|[He llegado al límite de mis fuerzas].|I reached my limits.
6409|[Yo mismo me quedé asombrado].|I surprised myself.
6410|[Me he sorprendido a mí mismo].|I surprised myself.
6411|[Me armé de valor].|I plucked up courage.
6412|[Todo ha encajado].|Everything fell into place.
6413|Las cosas [han dado un giro a mejor].|Things have taken a turn for the better.
6414|[Estoy en buena forma].|I'm in good shape.
6415|[No me falta de nada].|I lack nothing.
6416|[Tengo todos los motivos para estar contento].|I have every reason to be happy.
6417|[Estoy plenamente satisfecho con mi vida].|I'm completely satisfied with my life.
6418|[No podría ir mejor].|It couldn't be going better.
@slang
A2|[Tío], ¿qué pasa?|Dude, what's up?|Oye, ¿qué tal?|Mec, quoi de neuf ?|Alter, was geht?|Cara, e aí?
A2|¡Hola, [tía]! ¿Cómo estás?|Hey girl! How are you?|¡Hola, amiga! ¿Cómo estás?|Salut ma belle ! Comment ça va ?|Hey, Süße! Wie geht's?|Oi, amiga! Tudo bem?
A2|Esta canción [mola] mucho.|This song is really cool.|Esta canción me gusta mucho.|Cette chanson est trop cool.|Das Lied ist echt cool.|Essa música é muito legal.
A2|Tu camiseta es muy [guay].|Your T-shirt is really cool.|Tu camiseta es muy bonita.|Ton t-shirt est super cool.|Dein T-Shirt ist echt cool.|Sua camiseta é muito maneira.
A2|¡Qué [guay]! Nos vamos a la playa.|How cool! We're going to the beach.|¡Qué bien! Nos vamos a la playa.|Trop bien ! On va à la plage.|Wie cool! Wir fahren an den Strand.|Que legal! Vamos pra praia.
A2|Mañana tengo que [currar] todo el día.|Tomorrow I have to work all day.|Mañana tengo que trabajar todo el día.|Demain je dois bosser toute la journée.|Morgen muss ich den ganzen Tag schuften.|Amanhã tenho que trampar o dia todo.
A2|No tengo [pasta] para salir.|I don't have any cash to go out.|No tengo dinero para salir.|J'ai pas de fric pour sortir.|Ich hab keine Kohle zum Ausgehen.|Não tenho grana pra sair.
A2|¿[Quedamos] a las ocho?|Shall we meet at eight?|¿Nos vemos a las ocho?|On se retrouve à huit heures ?|Treffen wir uns um acht?|Vamos nos encontrar às oito?
A2|¡[Qué fuerte]! No me lo creo.|No way! I can't believe it.|¡Qué increíble! No me lo creo.|Trop fort ! J'y crois pas.|Krass! Ich glaub's nicht.|Que absurdo! Não acredito.
A2|[Vale], nos vemos luego.|OK, see you later.|De acuerdo, nos vemos luego.|OK, à plus tard.|Okay, bis später.|Beleza, até mais.
A2|¿Vienes al cine? — [Vale].|Coming to the movies? — Sure.|¿Vienes al cine? — De acuerdo.|Tu viens au ciné ? — OK.|Kommst du mit ins Kino? — Okay.|Vem pro cinema? — Beleza.
A2|Tengo un [curro] nuevo en una tienda.|I've got a new job in a shop.|Tengo un trabajo nuevo en una tienda.|J'ai un nouveau boulot dans un magasin.|Ich hab einen neuen Job in einem Laden.|Tenho um trampo novo numa loja.
A2|Estoy [flipando] con este paisaje.|I'm blown away by this view.|Estoy asombrado con este paisaje.|Je suis scotché par ce paysage.|Ich bin total geflasht von der Landschaft.|Tô pirando com essa paisagem.
A2|¡[Flipa]! Ha ganado mi equipo.|Unbelievable! My team won.|¡Increíble! Ha ganado mi equipo.|Incroyable ! Mon équipe a gagné.|Krass! Mein Team hat gewonnen.|Pirei! Meu time ganhou.
A2|Esta peli es un [rollo].|This movie is so boring.|Esta película es muy aburrida.|Ce film est super chiant.|Der Film ist voll öde.|Esse filme é um saco.
A2|¡Qué [rollo] tener examen el lunes!|What a drag having an exam on Monday!|¡Qué aburrido tener examen el lunes!|Quelle galère d'avoir un exam lundi !|Wie nervig, am Montag eine Prüfung zu haben!|Que saco ter prova na segunda!
A2|Estoy [molido] después del gimnasio.|I'm wiped out after the gym.|Estoy muy cansado después del gimnasio.|Je suis crevé après la salle.|Ich bin nach dem Gym total fertig.|Tô morto depois da academia.
A2|¡[Venga], vamos!|Come on, let's go!|¡Vamos, date prisa!|Allez, on y va !|Komm schon, los!|Vai, bora!
A2|[Venga], hasta mañana.|Alright, see you tomorrow.|Bueno, hasta mañana.|Allez, à demain.|Na gut, bis morgen.|Então tá, até amanhã.
A2|[¡Anda!] ¿Tú por aquí?|Oh wow! What are you doing here?|¡Vaya! ¿Tú por aquí?|Tiens ! Toi ici ?|Na so was! Du hier?|Olha só! Você por aqui?
A2|[¡Ostras!] Se me ha olvidado el móvil.|Oh shoot! I forgot my phone.|¡Vaya! Se me ha olvidado el móvil.|Mince ! J'ai oublié mon portable.|Mist! Ich hab mein Handy vergessen.|Putz! Esqueci o celular.
A2|[¡Hala!] Qué casa tan grande.|Whoa! What a huge house.|¡Vaya! Qué casa tan grande.|Waouh ! Quelle grande maison.|Wow! Was für ein großes Haus.|Nossa! Que casa grande.
A2|¡[Qué pasada] de concierto!|What an amazing concert!|¡Qué concierto tan increíble!|Ce concert était de la folie !|Was für ein geiles Konzert!|Que show incrível!
A2|Tu móvil nuevo es [una pasada].|Your new phone is awesome.|Tu móvil nuevo es increíble.|Ton nouveau portable est génial.|Dein neues Handy ist der Hammer.|Seu celular novo é demais.
A2|Me [flipa] el chocolate.|I'm crazy about chocolate.|Me encanta el chocolate.|J'adore trop le chocolat.|Ich steh total auf Schokolade.|Sou louco por chocolate.
A2|Hay [mogollón] de gente en la calle.|There are loads of people in the street.|Hay mucha gente en la calle.|Il y a un monde fou dans la rue.|Da sind voll viele Leute auf der Straße.|Tem um monte de gente na rua.
A2|Me gusta [mogollón] tu pelo.|I love your hair so much.|Me gusta mucho tu pelo.|J'aime trop tes cheveux.|Ich find deine Haare mega.|Curti demais seu cabelo.
A2|Este bar es muy [cutre].|This bar is really shabby.|Este bar es de mala calidad.|Ce bar est vraiment miteux.|Die Bar ist echt schäbig.|Esse bar é muito tosco.
A2|¡Qué [chulo] tu abrigo!|Your coat is so nice!|¡Qué bonito tu abrigo!|Il est trop beau ton manteau !|Dein Mantel ist voll schick!|Que massa seu casaco!
A2|El examen estaba [chungo].|The exam was tough.|El examen estaba difícil.|L'exam était chaud.|Die Prüfung war echt heftig.|A prova estava punk.
A2|Tengo [cero] ganas de estudiar.|I have zero desire to study.|No tengo ganas de estudiar.|J'ai zéro envie de réviser.|Ich hab null Bock zu lernen.|Tô com zero vontade de estudar.
A2|[¿Qué tal?] ¿Todo bien?|How's it going? All good?|¿Cómo estás? ¿Todo bien?|Ça va ? Tout roule ?|Wie läuft's? Alles gut?|E aí? Tudo certo?
A2|¿[Qué hay]? ¿Cómo va todo?|Hey there! How's everything going?|Hola, ¿cómo va todo?|Salut ! Ça roule ?|Na? Wie läuft's?|E aí? Como vão as coisas?
A2|Eres un [crack] jugando al fútbol.|You're a legend at football.|Eres muy bueno jugando al fútbol.|T'es un crack au foot.|Du bist ein Ass im Fußball.|Você é fera no futebol.
A2|Gracias por ayudarme, eres [un crack].|Thanks for helping me, you're the best.|Gracias por ayudarme, eres genial.|Merci de m'aider, t'es au top.|Danke für die Hilfe, du bist der Beste.|Valeu pela ajuda, você é demais.
A2|¡[Qué morro] tienes!|You've got some nerve!|¡Qué descarado eres!|T'as vraiment du culot !|Du bist ja dreist!|Que cara de pau!
A2|Estoy [hecho polvo].|I'm totally exhausted.|Estoy muy cansado.|Je suis complètement crevé.|Ich bin total kaputt.|Tô um caco.
A2|Mi hermano es un [pesado].|My brother is so annoying.|Mi hermano es muy molesto.|Mon frère est trop relou.|Mein Bruder ist voll nervig.|Meu irmão é um chato.
A2|¡No seas [pesado]!|Stop being such a pain!|¡No seas molesto!|Arrête d'être lourd !|Nerv nicht so!|Para de ser chato!
A2|¿Te vienes de [cañas]?|Coming for a few beers?|¿Vienes a tomar unas cervezas?|Tu viens boire des bières ?|Kommst du mit auf ein paar Bier?|Bora tomar uma cerveja?
A2|Vamos a [tomar algo] después de clase.|Let's grab a drink after class.|Vamos a beber algo después de clase.|On va boire un verre après les cours.|Lass uns nach dem Unterricht was trinken gehen.|Vamos tomar alguma coisa depois da aula.
A2|Esta noche salimos de [fiesta].|Tonight we're going out partying.|Esta noche salimos a divertirnos.|Ce soir on sort faire la fête.|Heute Abend gehen wir feiern.|Hoje à noite vamos pra balada.
A2|Me voy a [sobar] un rato.|I'm going to crash for a bit.|Me voy a dormir un rato.|Je vais pioncer un peu.|Ich hau mich kurz aufs Ohr.|Vou tirar um cochilo.
A2|Mi [peque] tiene tres años.|My little one is three.|Mi hijo pequeño tiene tres años.|Mon petit a trois ans.|Mein Kleiner ist drei.|Meu pequeno tem três anos.
A2|¡Qué [cuqui] tu perro!|Your dog is so cute!|¡Qué mono tu perro!|Il est trop mignon ton chien !|Dein Hund ist so süß!|Que fofo seu cachorro!
A2|Ese bebé es muy [mono].|That baby is really cute.|Ese bebé es muy bonito.|Ce bébé est trop mignon.|Das Baby ist echt süß.|Esse bebê é muito fofo.
A2|[Porfa], ayúdame con esto.|Please, help me with this.|Por favor, ayúdame con esto.|Stp, aide-moi avec ça.|Bitte, hilf mir mal.|Por favor, me ajuda com isso.
A2|Voy al [finde] a casa de mis abuelos.|I'm going to my grandparents' this weekend.|El fin de semana voy a casa de mis abuelos.|Ce week-end je vais chez mes grands-parents.|Am Wochenende fahr ich zu meinen Großeltern.|No fim de semana vou pra casa dos meus avós.
A2|¿Qué haces este [finde]?|What are you doing this weekend?|¿Qué haces este fin de semana?|Tu fais quoi ce week-end ?|Was machst du am Wochenende?|O que você vai fazer no fim de semana?
A2|¿Vamos al [cole] juntos?|Shall we walk to school together?|¿Vamos al colegio juntos?|On va à l'école ensemble ?|Gehen wir zusammen zur Schule?|Vamos juntos pra escola?
A2|Tengo clase en la [uni] a las nueve.|I have class at uni at nine.|Tengo clase en la universidad a las nueve.|J'ai cours à la fac à neuf heures.|Ich hab um neun Uni.|Tenho aula na facul às nove.
A2|Nos vemos en el [insti].|See you at school.|Nos vemos en el instituto.|On se voit au lycée.|Wir sehen uns in der Schule.|A gente se vê no colégio.
A2|Pásame tu número por el [guasap].|Send me your number on WhatsApp.|Envíame tu número por WhatsApp.|Envoie-moi ton numéro sur WhatsApp.|Schick mir deine Nummer über WhatsApp.|Me manda seu número no zap.
A2|Te mando un [wasap] luego.|I'll text you later.|Te envío un mensaje de WhatsApp luego.|Je t'envoie un message plus tard.|Ich schreib dir später.|Te mando um zap depois.
A2|¿Me [wasapeas] cuando llegues?|Will you text me when you get there?|¿Me escribes por WhatsApp cuando llegues?|Tu m'écris quand t'arrives ?|Schreibst du mir, wenn du ankommst?|Me dá um toque no zap quando chegar?
A2|[Buen rollo] en esta clase, ¿eh?|Good vibes in this class, huh?|Hay buen ambiente en esta clase, ¿eh?|Bonne ambiance dans ce cours, hein ?|Gute Stimmung in dieser Klasse, was?|Clima bom nessa turma, né?
A2|Tus amigos me dan [buen rollo].|Your friends give off good vibes.|Tus amigos me caen bien.|Tes potes dégagent une bonne vibe.|Deine Freunde haben eine gute Ausstrahlung.|Seus amigos passam uma vibe boa.
A2|¡[Madre mía], qué calor!|Oh my God, it's so hot!|¡Dios mío, qué calor!|Oh là là, quelle chaleur !|Oh Mann, ist das heiß!|Meu Deus, que calor!
A2|[Madre mía], llego tarde otra vez.|Oh man, I'm late again.|Dios mío, llego tarde otra vez.|Oh là là, je suis encore en retard.|Oh Gott, ich bin schon wieder zu spät.|Nossa, tô atrasado de novo.
A2|¡Estoy [a tope]! Vamos a bailar.|I'm totally pumped! Let's dance.|¡Estoy con mucha energía! Vamos a bailar.|Je suis à fond ! On danse.|Ich bin voll drauf! Lass uns tanzen.|Tô a mil! Bora dançar.
A2|La discoteca estaba [a tope].|The club was packed.|La discoteca estaba llena.|La boîte était blindée.|Der Club war rappelvoll.|A balada tava lotada.
A2|Eso es [un chollo].|That's a steal.|Eso es una ganga.|C'est une super affaire.|Das ist ein Schnäppchen.|Isso é uma pechincha.
A2|¡Qué [chollo] de vuelo!|What a bargain of a flight!|¡Qué vuelo tan barato!|Quelle affaire, ce vol !|Was für ein Schnäppchenflug!|Que passagem baratinha!
A2|Estoy [muerto de hambre].|I'm starving.|Tengo mucha hambre.|Je crève de faim.|Ich sterbe vor Hunger.|Tô morrendo de fome.
A2|¡Qué [asco]! No me gusta nada.|Gross! I don't like it at all.|¡Qué desagradable! No me gusta nada.|Beurk ! J'aime pas du tout.|Igitt! Das mag ich gar nicht.|Que nojo! Não gosto nada.
A2|Me [mola] tu estilo.|I like your style.|Me gusta tu estilo.|J'aime bien ton style.|Ich find deinen Style cool.|Curto seu estilo.
A2|Mi [viejo] no me deja salir.|My old man won't let me go out.|Mi padre no me deja salir.|Mon vieux veut pas que je sorte.|Mein Alter lässt mich nicht raus.|Meu velho não me deixa sair.
A2|Hoy he visto a tu [churri].|I saw your sweetheart today.|Hoy he visto a tu pareja.|J'ai vu ton chéri aujourd'hui.|Heute hab ich deinen Schatz gesehen.|Hoje vi seu mozão.
A2|¿Quieres un [cafelito]?|Fancy a little coffee?|¿Quieres un café?|Tu veux un petit café ?|Willst du ein Käffchen?|Quer um cafezinho?
A2|Me he comprado unas [zapas] nuevas.|I bought some new trainers.|Me he comprado unas zapatillas nuevas.|Je me suis acheté des nouvelles baskets.|Ich hab mir neue Sneaker gekauft.|Comprei um tênis novo.
A2|Vamos a ver una [peli] esta noche.|Let's watch a movie tonight.|Vamos a ver una película esta noche.|On regarde un film ce soir.|Lass uns heute Abend einen Film schauen.|Vamos ver um filme hoje à noite.
A2|Mi [compi] de piso es muy majo.|My flatmate is really nice.|Mi compañero de piso es muy simpático.|Mon coloc est super sympa.|Mein Mitbewohner ist echt nett.|Meu colega de apê é muito gente boa.
A2|Tu novia es muy [maja].|Your girlfriend is really nice.|Tu novia es muy simpática.|Ta copine est trop sympa.|Deine Freundin ist echt nett.|Sua namorada é muito gente fina.
B1|Estoy [hasta el moño] de mi jefe.|I'm sick and tired of my boss.|Estoy harto de mi jefe.|J'en ai ras le bol de mon chef.|Ich hab die Nase voll von meinem Chef.|Tô de saco cheio do meu chefe.
B1|Mi madre está [hasta el moño] de limpiar.|My mom is fed up with cleaning.|Mi madre está harta de limpiar.|Ma mère en a marre de nettoyer.|Meine Mutter hat die Schnauze voll vom Putzen.|Minha mãe tá de saco cheio de limpar.
B1|Estaba ahí, [en plan], sin saber qué decir.|I was there, like, not knowing what to say.|Estaba ahí, como, sin saber qué decir.|J'étais là, genre, sans savoir quoi dire.|Ich stand da, so, ohne zu wissen, was ich sagen soll.|Eu tava lá, tipo, sem saber o que dizer.
B1|Vamos [en plan] tranquilo, sin prisas.|Let's take it easy, no rush.|Vamos con calma, sin prisas.|On y va tranquille, sans se presser.|Wir machen's ganz entspannt, ohne Stress.|Vamos de boa, sem pressa.
B1|Ese tío es un [pijo] de cuidado.|That guy is a total posh snob.|Ese chico es muy presumido y elitista.|Ce mec est un vrai bourge.|Der Typ ist ein totaler Schnösel.|Esse cara é um mauricinho total.
B1|Mi barrio se ha vuelto muy [pijo].|My neighbourhood has gotten really posh.|Mi barrio se ha vuelto muy elitista.|Mon quartier est devenu super bourge.|Mein Viertel ist total schickimicki geworden.|Meu bairro ficou muito playboy.
B1|Hoy [voy de tranqui], nada de fiesta.|I'm taking it easy today, no partying.|Hoy voy con calma, no salgo de fiesta.|Aujourd'hui je me pose, pas de soirée.|Heute mach ich chillig, keine Party.|Hoje vou de boa, nada de balada.
B1|Tú [ve de tranqui], que no pasa nada.|Just chill, it's no big deal.|Tú ve con calma, que no pasa nada.|Reste cool, c'est rien.|Bleib locker, ist doch nichts.|Fica tranquilo, não é nada.
B1|[Tranqui], yo me encargo.|Chill, I'll handle it.|Tranquilo, yo me ocupo.|T'inquiète, je gère.|Keine Sorge, ich mach das.|Relaxa, deixa comigo.
B1|No me [rayes], que tengo prisa.|Don't bug me, I'm in a hurry.|No me molestes, que tengo prisa.|Me saoule pas, je suis pressé.|Nerv mich nicht, ich hab's eilig.|Não me enche, tô com pressa.
B1|Me estoy [rayando] con el examen.|I'm stressing out about the exam.|Estoy preocupándome mucho por el examen.|Je me prends la tête avec l'exam.|Ich mach mir wegen der Prüfung voll den Kopf.|Tô encanado com a prova.
B1|No te [rayes], seguro que sale bien.|Don't overthink it, it'll go fine.|No te preocupes, seguro que sale bien.|Te prends pas la tête, ça va bien se passer.|Mach dir keinen Kopf, das klappt schon.|Não esquenta, vai dar certo.
B1|Qué [rayada] llevo con este tema.|I'm so hung up on this issue.|Estoy muy obsesionado con este asunto.|Je suis trop pris la tête avec ce truc.|Das Thema geht mir total auf den Keks.|Tô muito encanado com esse assunto.
B1|Me [piro], que es tarde.|I'm off, it's late.|Me voy, que es tarde.|Je me casse, il est tard.|Ich hau ab, es ist spät.|Vou vazar, tá tarde.
B1|[Pírate] de aquí, anda.|Get out of here, go on.|Vete de aquí, venga.|Casse-toi d'ici, allez.|Hau ab hier, los.|Vaza daqui, vai.
B1|Me [largo] de esta fiesta, es un rollo.|I'm out of this party, it's boring.|Me voy de esta fiesta, es aburrida.|Je me tire de cette soirée, elle est nulle.|Ich verzieh mich von der Party, die ist öde.|Tô saindo dessa festa, tá um saco.
B1|¡[Lárgate] ya!|Get lost already!|¡Vete ya!|Dégage !|Verschwinde endlich!|Some daqui!
B1|Ayer [pillé] un pedo enorme.|I got really drunk yesterday.|Ayer me emborraché mucho.|Hier je me suis mis une grosse cuite.|Gestern hab ich mich voll abgeschossen.|Ontem tomei um porre enorme.
B1|¿Me [pillas] un café?|Can you grab me a coffee?|¿Me compras un café?|Tu me prends un café ?|Holst du mir einen Kaffee?|Me pega um café?
B1|No lo [pillo], explícamelo otra vez.|I don't get it, explain it again.|No lo entiendo, explícamelo otra vez.|Je pige pas, réexplique-moi.|Ich check's nicht, erklär's nochmal.|Não saquei, explica de novo.
B1|Mi madre me [pilló] fumando.|My mom caught me smoking.|Mi madre me descubrió fumando.|Ma mère m'a chopé en train de fumer.|Meine Mutter hat mich beim Rauchen erwischt.|Minha mãe me pegou fumando.
B1|Llevo una [resaca] que me muero.|I've got a killer hangover.|Tengo un malestar tremendo por beber.|J'ai une gueule de bois de fou.|Ich hab einen fetten Kater.|Tô com uma ressaca daquelas.
B1|Anoche fuimos de [botellón] al parque.|Last night we drank outdoors in the park.|Anoche bebimos en grupo en el parque.|Hier soir on a picolé dehors au parc.|Gestern haben wir im Park vorgeglüht und gesoffen.|Ontem a gente bebeu na praça.
B1|Vamos de [marcha] hasta las seis.|We're going out partying till six.|Vamos de fiesta hasta las seis.|On fait la fête jusqu'à six heures.|Wir feiern bis sechs.|Vamos curtir até as seis.
B1|Este bar tiene mucha [marcha].|This bar has a great buzz.|Este bar tiene mucho ambiente.|Ce bar a une super ambiance.|In der Bar ist richtig was los.|Esse bar é muito animado.
B1|Me he [ido de juerga] con mis primos.|I went out partying with my cousins.|He salido de fiesta con mis primos.|J'ai fait la bringue avec mes cousins.|Ich war mit meinen Cousins auf Tour.|Saí pra farra com meus primos.
B1|¡Menuda [juerga] la de anoche!|What a wild night that was!|¡Qué fiesta la de anoche!|Quelle nouba hier soir !|Was für eine Sause gestern!|Que farra ontem à noite!
B1|Esa discoteca es un [antro].|That club is a dive.|Esa discoteca es un sitio de mala calidad.|Cette boîte est un bouge.|Der Club ist eine Absteige.|Essa balada é uma espelunca.
B1|Mi [colega] Javi viene también.|My buddy Javi is coming too.|Mi amigo Javi viene también.|Mon pote Javi vient aussi.|Mein Kumpel Javi kommt auch.|Meu parceiro Javi também vem.
B1|¿Qué pasa, [colega]?|What's up, buddy?|¿Qué tal, amigo?|Ça va, mon pote ?|Was geht, Kumpel?|E aí, parceiro?
B1|¿Qué pasa, [tronco]?|What's up, bro?|¿Qué tal, amigo?|Quoi de neuf, frérot ?|Was geht, Alter?|E aí, brother?
B1|[Macho], no te pongas así.|Man, don't be like that.|Hombre, no te pongas así.|Mec, t'énerve pas comme ça.|Alter, reg dich nicht so auf.|Cara, não fica assim.
B1|¿Pero qué dices, [macho]?|What are you on about, man?|¿Pero qué dices, hombre?|Mais qu'est-ce que tu racontes, mec ?|Was laberst du, Alter?|Que papo é esse, mano?
B1|[Nano], ¿vamos al centro?|Mate, shall we head downtown?|Amigo, ¿vamos al centro?|Mec, on va en ville ?|Digga, gehen wir in die Stadt?|Mano, bora pro centro?
B1|Ese [chaval] juega muy bien.|That kid plays really well.|Ese chico joven juega muy bien.|Ce gamin joue super bien.|Der Junge spielt echt gut.|Esse garoto joga muito bem.
B1|Cuando era [chaval] vivía en Valencia.|When I was a kid I lived in Valencia.|Cuando era joven vivía en Valencia.|Quand j'étais gamin, je vivais à Valence.|Als ich klein war, hab ich in Valencia gewohnt.|Quando eu era moleque, morava em Valência.
B1|Hay muchos [chavales] en el parque.|There are lots of kids in the park.|Hay muchos jóvenes en el parque.|Il y a plein de jeunes au parc.|Im Park sind viele Jugendliche.|Tem muita molecada no parque.
B1|Me he comprado un [buga] nuevo.|I bought a new ride.|Me he comprado un coche nuevo.|Je me suis acheté une nouvelle caisse.|Ich hab mir 'ne neue Karre gekauft.|Comprei um carango novo.
B1|Déjame tu [cacharro] un momento.|Let me use your gadget for a sec.|Déjame tu aparato un momento.|Passe-moi ton truc deux secondes.|Leih mir mal kurz dein Teil.|Me empresta seu trambolho rapidinho.
B1|Mi móvil es un [cacharro] viejo.|My phone is an old piece of junk.|Mi móvil es un aparato viejo.|Mon portable est un vieux coucou.|Mein Handy ist eine alte Gurke.|Meu celular é uma tralha velha.
B1|Pásame ese [chisme] de ahí.|Pass me that thingy over there.|Pásame esa cosa de ahí.|Passe-moi ce machin là-bas.|Gib mir mal das Dings da.|Me passa esse treco aí.
B1|Mi vecina es muy [cotilla].|My neighbour is a real gossip.|Mi vecina es muy chismosa.|Ma voisine est une vraie commère.|Meine Nachbarin ist echt klatschsüchtig.|Minha vizinha é muito fofoqueira.
B1|Venga, cuéntame el [cotilleo].|Come on, spill the gossip.|Venga, cuéntame el chisme.|Allez, raconte-moi les ragots.|Komm, erzähl mir den Tratsch.|Vai, me conta a fofoca.
B1|Deja de [cotillear] mi móvil.|Stop snooping on my phone.|Deja de mirar mi móvil sin permiso.|Arrête de fouiner dans mon portable.|Hör auf, in meinem Handy rumzuschnüffeln.|Para de fuçar no meu celular.
B1|Ayer [me enrollé] con un chico en la fiesta.|Yesterday I made out with a guy at the party.|Ayer me besé con un chico en la fiesta.|Hier j'ai choppé un mec à la soirée.|Gestern hab ich auf der Party mit einem Typen rumgeknutscht.|Ontem fiquei com um cara na festa.
B1|¡Cómo [te enrollas]! Ve al grano.|You go on and on! Get to the point.|¡Cómo hablas de más! Ve al grano.|Qu'est-ce que tu tchatches ! Va droit au but.|Du laberst ja ewig! Komm zum Punkt.|Como você enrola! Vai direto ao ponto.
B1|Tu hermano [se enrolla] muy bien, me ha invitado.|Your brother is so nice, he treated me.|Tu hermano es muy generoso, me ha invitado.|Ton frère est trop cool, il m'a invité.|Dein Bruder ist echt korrekt, er hat mich eingeladen.|Seu irmão é gente fina, pagou pra mim.
B1|¿Estás [liado] esta tarde?|Are you busy this afternoon?|¿Estás ocupado esta tarde?|T'es occupé cet après-midi ?|Hast du heute Nachmittag viel um die Ohren?|Tá enrolado hoje à tarde?
B1|Menudo [lío] has montado.|What a mess you've made.|Qué desorden has provocado.|T'as foutu un sacré bordel.|Da hast du ja ein Chaos angerichtet.|Que confusão você arrumou.
B1|No me [líes], que no tengo tiempo.|Don't drag me into things, I don't have time.|No me compliques, que no tengo tiempo.|M'embrouille pas, j'ai pas le temps.|Zieh mich da nicht rein, ich hab keine Zeit.|Não me enrola, não tenho tempo.
B1|Tengo un [marrón] enorme en el trabajo.|I've got a huge mess to deal with at work.|Tengo un problema enorme en el trabajo.|J'ai une grosse galère au boulot.|Ich hab ein Riesenproblem bei der Arbeit.|Tô com uma bucha enorme no trabalho.
B1|Me ha tocado a mí [comerme el marrón].|I got stuck with the blame.|Me ha tocado a mí asumir el problema.|C'est moi qui me suis tapé la galère.|Ich musste es ausbaden.|Sobrou pra mim segurar a bucha.
B1|¡Qué [corte]! Me he caído delante de todos.|So embarrassing! I fell in front of everyone.|¡Qué vergüenza! Me he caído delante de todos.|La honte ! Je suis tombé devant tout le monde.|Wie peinlich! Ich bin vor allen hingefallen.|Que mico! Caí na frente de todo mundo.
B1|Me da [corte] hablar en público.|I get embarrassed speaking in public.|Me da vergüenza hablar en público.|Ça me gêne de parler en public.|Es ist mir peinlich, öffentlich zu reden.|Tenho vergonha de falar em público.
B1|Le [corté] el rollo y se fue.|I cut him off and he left.|Le interrumpí y se fue.|Je l'ai recalé et il est parti.|Ich hab ihn abblitzen lassen und er ist gegangen.|Dei um corte nele e ele foi embora.
B1|¡Menudo [cortarrollos] eres!|You're such a buzzkill!|¡Qué aguafiestas eres!|T'es vraiment un rabat-joie !|Du bist echt ein Spielverderber!|Que estraga-prazeres você é!
B1|No seas [aguafiestas], quédate un rato.|Don't be a party pooper, stay a bit.|No seas aburrido, quédate un rato.|Sois pas rabat-joie, reste un peu.|Sei kein Spielverderber, bleib noch.|Não seja chato, fica mais um pouco.
B1|Hoy [paso] de ir al gimnasio.|I can't be bothered to go to the gym today.|Hoy no quiero ir al gimnasio.|Aujourd'hui j'ai la flemme d'aller à la salle.|Heute hab ich keinen Bock aufs Gym.|Hoje não tô a fim de ir pra academia.
B1|Yo [paso] de política.|I couldn't care less about politics.|No me interesa la política.|La politique, je m'en fiche.|Politik ist mir egal.|Tô nem aí pra política.
B1|Ese tío [pasa de todo].|That guy doesn't care about anything.|A ese chico no le importa nada.|Ce mec se fout de tout.|Dem Typen ist alles egal.|Esse cara não tá nem aí pra nada.
