1|[Hi], how's it going?|Hola, ¿qué tal?
B1|Race you to the car! — [You're on]!|Let's race to the car! — I accept the challenge!|¡Te echo una carrera al coche! — ¡Hecho!|Course jusqu'à la voiture ! — Chiche !|Wer zuerst am Auto ist! — Abgemacht!|Aposto corrida até o carro! — Tá valendo!|Chi arriva prima alla macchina! — Ci sto!|Wie het eerst bij de auto is! — Kom maar op!|Vi springer i kapp till bilen! — Kör!|Kappløp til bilen! — Kom igjen!|Om kap til bilen! — Den er du på!|Pe întrecute până la mașină! — S-a făcut!|Utrka do auta! — Može!|pl:Kto pierwszy do auta! — Wchodzę w to!|cs:Kdo bude dřív u auta! — Beru!
B1|[Bring it on]!|I'm ready for the challenge!|¡Venga, a por ello!|Vas-y, j'attends que ça !|Nur her damit!|Manda ver!|Fatti sotto!|Kom maar op!|Kom igen bara!|Bare kom an!|Bare kom an!|Hai, dă-i!|Samo daj!|pl:Dawaj, jestem gotowy!|cs:Jsem připravenej, jdem na to!
B1|This party's dead. Let's [bounce].|This party is boring. Let's leave.|Esta fiesta está muerta. Vámonos.|La soirée est morte. On se casse.|Die Party ist tot. Lass abhauen.|Essa festa tá morta. Vamos vazar.|Questa festa è morta. Andiamocene.|Dit feest is dood. Laten we cappen.|Den här festen är död. Vi drar.|Denne festen er død. Vi stikker.|Den her fest er død. Lad os smutte.|Petrecerea asta e moartă. Hai să plecăm.|Ovaj tulum je mrtav. Idemo zbrisati.|pl:Ta impreza umarła. Spadajmy.|cs:Tahle párty je nuda. Jdeme pryč.
B1|I'm gonna [head out], guys.|I'm going to leave now, everyone.|Me piro, chicos.|Bon, je vais y aller, les gars.|Ich mach mich mal los, Leute.|Vou nessa, galera.|Io me ne vado, ragazzi.|Ik ga ervandoor, jongens.|Jag drar nu, gänget.|Jeg stikker, folkens.|Jeg smutter, folkens.|Eu plec, oameni buni.|Ja idem, ekipa.|pl:Będę się zbierać, ludzie.|cs:Tak já už jdu, lidi.
B1|[Peace out]!|Goodbye!|¡Chao, pescao!|Ciao !|Ciao, bis dann!|Falou, valeu!|Ciao ciao!|Doei!|Hej då!|Ha det!|Hej hej!|Pa!|Bok!|pl:Nara!|cs:Čau!
B1|[Take it easy], man.|Goodbye, relax and take care.|Tómatelo con calma, tío.|Prends soin de toi, mec.|Mach's gut, Alter.|Vai com calma, cara.|Stammi bene, rilassati.|Doe rustig, het ga je goed.|Ta det lugnt, sköt om dig.|Ta det rolig, ha det bra.|Tag den med ro, pas på dig selv.|Ai grijă, relaxează-te.|Opusti se, čuvaj se.|pl:Trzymaj się, stary.|cs:Tak čau, měj se a opatruj se.
B1|[Knock it off], you two!|Stop doing that, both of you!|¡Dejadlo ya, vosotros dos!|Arrêtez ça, tous les deux !|Hört auf damit, ihr zwei!|Parem com isso, vocês dois!|Smettetela, voi due!|Kappen, jullie twee!|Lägg av, ni två!|Slutt med det, dere to!|Hold op, I to!|Terminați, voi doi!|Prestanite, vas dvoje!|pl:Przestańcie wy dwaj!|cs:Přestaňte s tím, oba!
B1|[Cut it out]! That's annoying.|Stop that! It's annoying.|¡Para ya! Es muy pesado.|Arrête ! C'est chiant.|Lass das! Das nervt.|Para com isso! Que chato.|Piantala! È fastidioso.|Hou op! Dat is irritant.|Sluta! Det är irriterande.|Slutt! Det er irriterende.|Stop det! Det er irriterende.|Termină! E enervant.|Prestani! To je naporno.|pl:Przestań! To wkurzające.|cs:Přestaň! Leze mi to na nervy.
B1|[Shut up]! You won the lottery?|I can't believe it! You won the lottery?|¡Anda ya! ¿Te ha tocado la lotería?|Nan, sérieux ? T'as gagné au loto ?|Halt die Klappe! Du hast im Lotto gewonnen?|Para! Você ganhou na loteria?|Non ci credo! Hai vinto la lotteria?|Echt niet! Heb je de loterij gewonnen?|Nej, va?! Har du vunnit på lotto?|Nei, seriøst?! Har du vunnet i lotto?|Nej, lad være! Har du vundet i lotto?|Nu cred! Ai câștigat la loto?|Ma nemoj! Dobio si na lutriji?|pl:Nie gadaj! Wygrałeś w totka?|cs:To snad ne! Tys vyhrál v loterii?
B1|[Butt out], it's none of your business.|Don't get involved, it doesn't concern you.|No te metas, no es asunto tuyo.|Mêle-toi de tes oignons.|Halt dich raus, geht dich nichts an.|Não se mete, não é da sua conta.|Non impicciarti, non sono affari tuoi.|Bemoei je er niet mee, het gaat je niks aan.|Lägg dig inte i, det angår inte dig.|Ikke bland deg, det angår ikke deg.|Bland dig udenom, det rager ikke dig.|Nu te băga, nu e treaba ta.|Ne miješaj se, to nije tvoja stvar.|pl:Nie wtrącaj się, to nie twoja sprawa.|cs:Nepleť se do toho, do toho ti nic není.
B1|Dude, [take a chill pill].|Dude, calm down.|Tío, relájate un poco.|Mec, calme-toi un peu.|Alter, komm mal runter.|Cara, se acalma.|Amico, datti una calmata.|Gast, doe eens rustig.|Du, ta det lugnt.|Kompis, slapp av.|Makker, slap nu af.|Frate, calmează-te.|Stari, smiri se.|pl:Stary, wyluzuj.|cs:Kámo, uklidni se.
B1|He totally [lost it] when he saw the bill.|He became extremely angry when he saw the bill.|Se le fue la olla cuando vio la cuenta.|Il a pété les plombs en voyant l'addition.|Er ist völlig ausgeflippt, als er die Rechnung sah.|Ele perdeu a linha quando viu a conta.|Ha perso la testa quando ha visto il conto.|Hij ging helemaal door het lint toen hij de rekening zag.|Han tappade det totalt när han såg notan.|Han klikket helt da han så regningen.|Han flippede helt ud, da han så regningen.|S-a enervat la culme când a văzut nota.|Totalno je pukao kad je vidio račun.|pl:Totalnie mu odbiło, jak zobaczył rachunek.|cs:Když uviděl účet, úplně vyletěl.
B1|My dad's gonna [flip out].|My father is going to get very angry.|Mi padre se va a poner hecho una furia.|Mon père va péter un câble.|Mein Vater rastet aus.|Meu pai vai surtar.|Mio padre andrà su tutte le furie.|Mijn vader gaat flippen.|Min pappa kommer att flippa ut.|Faren min kommer til å flippe ut.|Min far flipper ud.|Tata o să se enerveze rău.|Tata će poludjeti.|pl:Tata się wścieknie.|cs:Táta bude zuřit.
B1|I'm really [ticked off] right now.|I'm really annoyed right now.|Estoy muy mosqueado ahora mismo.|Je suis vraiment vénère là.|Ich bin grad echt angepisst.|Tô muito puto agora.|Sono proprio incavolato adesso.|Ik ben nu echt pissig.|Jag är riktigt sur just nu.|Jeg er skikkelig irritert nå.|Jeg er virkelig sur lige nu.|Sunt foarte enervat acum.|Baš sam iznerviran sad.|pl:Jestem teraz naprawdę wkurzony.|cs:Teď mě to fakt štve.
B1|That noise is [bugging] me.|That noise is annoying me.|Ese ruido me está rayando.|Ce bruit me saoule.|Das Geräusch nervt mich.|Esse barulho tá me irritando.|Quel rumore mi sta dando fastidio.|Dat geluid irriteert me.|Det där ljudet stör mig.|Den lyden irriterer meg.|Den lyd irriterer mig.|Zgomotul ăla mă enervează.|Ta buka me nervira.|pl:Ten hałas mnie wkurza.|cs:Ten hluk mi leze na nervy.
B1|My little brother [drives me nuts].|My little brother makes me crazy.|Mi hermano pequeño me saca de quicio.|Mon petit frère me rend dingue.|Mein kleiner Bruder macht mich wahnsinnig.|Meu irmão mais novo me tira do sério.|Il mio fratellino mi fa impazzire.|Mijn broertje maakt me gek.|Min lillebror gör mig galen.|Lillebroren min gjør meg gal.|Min lillebror gør mig skør.|Fratele meu mai mic mă scoate din minți.|Mlađi brat me izluđuje.|pl:Młodszy brat doprowadza mnie do szału.|cs:Můj malej brácha mě přivádí k šílenství.
B1|Are you [nuts]? It's freezing!|Are you crazy? It's very cold!|¿Estás loco? ¡Hace un frío que pela!|T'es malade ? Il caille !|Spinnst du? Es ist eiskalt!|Tá doido? Tá um gelo!|Sei matto? Si gela!|Ben je gek? Het vriest!|Är du galen? Det är iskallt!|Er du gal? Det er iskaldt!|Er du skør? Det er iskoldt!|Ești nebun? E ger!|Jesi li lud? Ledeno je!|pl:Oszalałeś? Jest lodowato!|cs:Zbláznil ses? Je strašná zima!
B1|That guy at the bus stop was [creepy].|That man at the bus stop was scary and strange.|El tipo de la parada daba grima.|Le mec à l'arrêt de bus était flippant.|Der Typ an der Haltestelle war gruselig.|O cara no ponto era sinistro.|Quel tipo alla fermata era inquietante.|Die vent bij de bushalte was eng.|Killen vid busshållplatsen var creepy.|Fyren på bussholdeplassen var creepy.|Fyren ved busstoppestedet var creepy.|Tipul de la stație era dubios.|Onaj tip na stanici bio je jeziv.|pl:Ten typ na przystanku był creepy.|cs:Ten chlap na zastávce byl divnej a děsivej.
B1|He's such a [poser].|He pretends to be something he isn't.|Es un postureta.|C'est un vrai frimeur.|Der ist so ein Poser.|Ele é muito posudo.|È proprio uno che se la tira.|Hij is echt een poser.|Han är en sån wannabe.|Han er en sånn wannabe.|Han er sådan en wannabe.|E un fițos care se dă mare.|On je takav pozer.|pl:On tylko udaje kogoś, kim nie jest.|cs:Dělá ze sebe něco, co není.
B1|Pumpkin spice latte again? So [basic].|Pumpkin spice latte again? So unoriginal and mainstream.|¿Otra vez latte de calabaza? Qué básica.|Encore un latte à la citrouille ? Trop cliché.|Schon wieder Pumpkin Spice Latte? So basic.|Latte de abóbora de novo? Muito básica.|Di nuovo il latte alla zucca? Che banale.|Weer een pumpkin spice latte? Zo basic.|Pumpkin spice latte igen? Så basic.|Pumpkin spice latte igjen? Så basic.|Pumpkin spice latte igen? Så basic.|Iar latte cu dovleac? Ce banal.|Opet pumpkin spice latte? Tako bezveze.|pl:Znowu dyniowe latte? Ale sztampa.|cs:Zase dýňový latte? Tak okoukaný a mainstreamový.
B1|Why is she so [extra] today?|Why is she being so over-the-top today?|¿Por qué está tan intensa hoy?|Pourquoi elle en fait des caisses aujourd'hui ?|Warum ist sie heute so drüber?|Por que ela tá tão exagerada hoje?|Perché oggi è così esagerata?|Waarom doet ze vandaag zo overdreven?|Varför är hon så extra idag?|Hvorfor er hun så overdreven i dag?|Hvorfor er hun så overdreven i dag?|De ce e așa exagerată azi?|Zašto danas tako pretjeruje?|pl:Czemu ona dziś tak przesadza?|cs:Proč je dneska tak přehnaná?
B1|He's still [salty] about losing.|He's still bitter about losing.|Sigue picado por haber perdido.|Il a toujours le seum d'avoir perdu.|Er ist immer noch angefressen, weil er verloren hat.|Ele ainda tá mordido por ter perdido.|Rosica ancora per aver perso.|Hij is nog steeds zuur dat hij verloor.|Han är fortfarande sur över att han förlorade.|Han er fortsatt sur for at han tapte.|Han er stadig sur over at have tabt.|Încă e ofticat că a pierdut.|Još je ljut što je izgubio.|pl:Nadal jest wkurzony, że przegrał.|cs:Pořád je kyselej, že prohrál.
B1|Unfollowing me over that? So [petty].|Unfollowing me for that? That's so small-minded.|¿Dejar de seguirme por eso? Qué rencoroso.|Me désabonner pour ça ? Trop mesquin.|Mir deswegen entfolgen? So kleinlich.|Parar de me seguir por isso? Que mesquinho.|Smetti di seguirmi per quello? Che meschino.|Me ontvolgen daarom? Zo kinderachtig.|Avfölja mig för det? Så småaktigt.|Slutte å følge meg for det? Så smålig.|Unfollowe mig for det? Så smålig.|Nu mă mai urmărești pentru atât? Ce meschin.|Otpratiti me zbog toga? Tako sitničavo.|pl:Przestałeś mnie obserwować za to? Ale małostkowe.|cs:Kvůli tomuhle mě přestat sledovat? To je tak malicherný.
B1|That comeback was [savage].|That reply was brutally harsh.|Esa respuesta fue brutal.|Cette répartie était sans pitié.|Der Konter war brutal.|Essa resposta foi sinistra.|Quella risposta è stata spietata.|Die reactie was keihard.|Den repliken var brutal.|Det svaret var brutalt.|Det svar var brutalt.|Replica aia a fost nemiloasă.|Taj odgovor je bio brutalan.|pl:Ta riposta była bezlitosna.|cs:Ta odpověď byla brutálně drsná.
B1|The party last night was [lit]!|The party last night was amazing!|¡La fiesta de anoche estuvo brutal!|La soirée d'hier était de ouf !|Die Party gestern war der Hammer!|A festa ontem tava bombando!|La festa di ieri sera era una bomba!|Het feest gisteravond was te gek!|Festen igår var grym!|Festen i går var helt rå!|Festen i går var vildt fed!|Petrecerea de aseară a fost beton!|Sinoćnji tulum je bio lud!|pl:Wczorajsza impreza była odlotowa!|cs:Včerejší párty byla pecka!
B1|This song is [fire].|This song is excellent.|Esta canción es un temazo.|Ce son est une dinguerie.|Der Song ist Feuer.|Essa música é top demais.|Questa canzone è una bomba.|Dit nummer is vet.|Den här låten är grym.|Denne sangen er rå.|Den her sang er fed.|Melodia asta e super tare.|Ova pjesma je vatra.|pl:Ta piosenka to sztos.|cs:Tahle písnička je bomba.
B1|This beat [slaps].|This music is really good.|Este ritmo pega fuerte.|Ce beat est une tuerie.|Der Beat knallt.|Essa batida é pesada.|Questo beat spacca.|Deze beat is echt goed.|Det här beatet är så bra.|Denne beaten er skikkelig bra.|Det her beat er vildt godt.|Beatul ăsta e tare rău.|Ovaj beat je odličan.|pl:Ten bit wymiata.|cs:Tahle muzika je fakt dobrá.
B1|That new single is a total [banger].|That new song is a great, energetic hit.|Ese nuevo single es un temazo.|Ce nouveau single est un banger.|Die neue Single ist ein Banger.|Esse single novo é um hino.|Quel nuovo singolo è una bomba.|Die nieuwe single is een echte knaller.|Den nya singeln är en riktig banger.|Den nye singelen er en skikkelig slager.|Den nye single er et kæmpe hit.|Noul single e un hit total.|Taj novi singl je pravi hit.|pl:Ten nowy singiel to totalny hit.|cs:Ta nová písnička je hustej nářez.
B1|Turn it up, this is my [jam]!|Make it louder, this is my favorite song!|¡Súbele, que es mi canción!|Monte le son, c'est mon morceau !|Mach lauter, das ist mein Song!|Aumenta, essa é a minha música!|Alza il volume, questa è la mia canzone!|Zet harder, dit is mijn nummer!|Höj, det här är min låt!|Skru opp, dette er sangen min!|Skru op, det er min sang!|Dă mai tare, asta e melodia mea!|Pojačaj, ovo je moja pjesma!|pl:Podgłośnij, to moja ulubiona piosenka!|cs:Dej to nahlas, to je moje oblíbená!
B1|Messi is the [GOAT].|Messi is the greatest of all time.|Messi es el mejor de la historia.|Messi, c'est le GOAT.|Messi ist der GOAT.|Messi é o melhor de todos os tempos.|Messi è il più grande di sempre.|Messi is de beste ooit.|Messi är den bästa genom tiderna.|Messi er tidenes beste.|Messi er den bedste nogensinde.|Messi e cel mai bun din toate timpurile.|Messi je najbolji svih vremena.|pl:Messi to najlepszy piłkarz wszech czasów.|cs:Messi je nejlepší všech dob.
B1|Free pizza at work? Huge [W].|Free pizza at work? That's a big win.|¿Pizza gratis en el curro? Victoria total.|Pizza gratuite au taf ? Énorme victoire.|Gratis Pizza im Büro? Fetter Sieg.|Pizza grátis no trampo? Vitória!|Pizza gratis al lavoro? Grande vittoria.|Gratis pizza op het werk? Dikke winst.|Gratis pizza på jobbet? Stor vinst.|Gratis pizza på jobben? Stor seier.|Gratis pizza på arbejdet? Stor sejr.|Pizza gratis la birou? Mare victorie.|Besplatna pizza na poslu? Velika pobjeda.|pl:Darmowa pizza w pracy? Wielka wygrana.|cs:Pizza zdarma v práci? To je výhra.
B1|Missed the bus again. Another [L].|I missed the bus again. Another loss.|Otra vez he perdido el bus. Otra derrota.|Encore raté le bus. Encore une défaite.|Wieder den Bus verpasst. Wieder ein L.|Perdi o ônibus de novo. Mais uma derrota.|Perso di nuovo l'autobus. Un'altra sconfitta.|Weer de bus gemist. Weer een verlies.|Missade bussen igen. Ännu en förlust.|Rakk ikke bussen igjen. Enda et tap.|Missede bussen igen. Endnu et nederlag.|Iar am pierdut autobuzul. Încă un eșec.|Opet sam propustio bus. Još jedan poraz.|pl:Znowu uciekł mi autobus. Kolejna porażka.|cs:Zase mi ujel autobus. Další prohra.
B1|He's acting kinda [sus].|He's acting a bit suspicious.|Está actuando un poco sospechoso.|Il est un peu chelou.|Der verhält sich irgendwie sus.|Ele tá meio suspeito.|Si comporta in modo un po' sospetto.|Hij doet een beetje verdacht.|Han beter sig lite misstänkt.|Han oppfører seg litt mistenkelig.|Han opfører sig lidt mistænkeligt.|Se poartă cam suspect.|Ponaša se malo sumnjivo.|pl:On zachowuje się jakoś podejrzanie.|cs:Chová se trochu podezřele.
B1|This is the best burger ever, [no cap].|This is the best burger ever, honestly.|Es la mejor hamburguesa del mundo, sin mentir.|C'est le meilleur burger du monde, sans mentir.|Bester Burger ever, kein Witz.|Melhor hambúrguer da vida, papo reto.|È il miglior burger di sempre, giuro.|Dit is de beste burger ooit, echt waar.|Det här är världens bästa burgare, på riktigt.|Dette er tidenes beste burger, helt ærlig.|Det er den bedste burger nogensinde, helt ærligt.|E cel mai bun burger ever, pe bune.|Ovo je najbolji burger ikad, bez laži.|pl:To najlepszy burger ever, serio.|cs:Tohle je fakt nejlepší burger ever.
B1|He said he's a millionaire? That's [cap].|He said he's a millionaire? That's a lie.|¿Dice que es millonario? Eso es mentira.|Il dit qu'il est millionnaire ? C'est du mytho.|Er sagt, er ist Millionär? Gelogen.|Ele disse que é milionário? Mentira.|Dice di essere milionario? Balle.|Zegt hij dat hij miljonair is? Dat is gelogen.|Säger han att han är miljonär? Det är lögn.|Sier han at han er millionær? Det er løgn.|Siger han, han er millionær? Det er løgn.|Zice că e milionar? Minciuni.|Kaže da je milijunaš? To je laž.|pl:Mówił, że jest milionerem? Ściema.|cs:Říkal, že je milionář? To je kec.
B1|Movie at eight? — [Bet].|Movie at eight? — Okay, sounds good.|¿Peli a las ocho? — Hecho.|Film à huit heures ? — Vendu.|Film um acht? — Geht klar.|Filme às oito? — Fechou.|Film alle otto? — Andata.|Film om acht uur? — Deal.|Film klockan åtta? — Kör.|Film klokka åtte? — Avtale.|Film klokken otte? — Aftale.|Film la opt? — S-a făcut.|Film u osam? — Može.|pl:Kino o ósmej? — Stoi.|cs:Film v osm? — Jo, beru.
B1|You look amazing, [slay]!|You look amazing, you're doing great!|¡Estás espectacular, reina!|Tu es magnifique, t'es au top !|Du siehst mega aus, slay!|Você tá linda, arrasou!|Sei stupenda, spacchi!|Je ziet er geweldig uit, je gaat los!|Du ser fantastisk ut, du äger!|Du ser fantastisk ut, du rår!|Du ser fantastisk ud, du ejer!|Arăți superb, rupi!|Izgledaš fantastično, razvaljuješ!|pl:Wyglądasz obłędnie, dajesz czadu!|cs:Vypadáš skvěle, jen tak dál!
B1|She [slayed] that performance.|She performed brilliantly.|Lo petó en esa actuación.|Elle a tout déchiré sur scène.|Sie hat den Auftritt komplett gerockt.|Ela arrasou naquela apresentação.|Ha spaccato con quell'esibizione.|Ze heeft die optreden helemaal gesloopt.|Hon ägde det där uppträdandet.|Hun knuste den opptredenen.|Hun ejede den optræden.|A rupt cu reprezentația aia.|Razvalila je s tim nastupom.|pl:Zmiażdżyła ten występ.|cs:Zvládla to bravurně.
B1|He's got so much [rizz].|He's very charming and good at flirting.|Tiene un montón de labia para ligar.|Il a trop de charme pour draguer.|Der hat so viel Rizz.|Ele tem muito charme pra paquerar.|Ha un fascino pazzesco.|Hij heeft zoveel charme.|Han har så mycket charm.|Han har så mye sjarm.|Han har så meget charme.|Are un farmec incredibil.|Ima toliko šarma.|pl:On ma niesamowitą gadkę do dziewczyn.|cs:Je fakt okouzlující a umí balit.
B1|The food was kinda [mid].|The food was average, not great.|La comida estuvo normalita.|La bouffe était moyenne.|Das Essen war eher mittelmäßig.|A comida foi meia-boca.|Il cibo era così così.|Het eten was maar matig.|Maten var sådär.|Maten var sånn passe.|Maden var middelmådig.|Mâncarea a fost așa și așa.|Hrana je bila onako, osrednja.|pl:Jedzenie było takie sobie.|cs:Jídlo bylo průměrný, nic moc.
B1|I'm [lowkey] obsessed with this show.|I'm secretly quite obsessed with this show.|Estoy un poco obsesionada con esta serie, la verdad.|Je suis discrètement accro à cette série.|Ich bin lowkey süchtig nach der Serie.|Tô meio viciada nessa série, na moral.|Sotto sotto sono fissata con questa serie.|Ik ben stiekem geobsedeerd door deze serie.|Jag är lite i smyg besatt av den här serien.|Jeg er litt i smug besatt av denne serien.|Jeg er lidt i smug besat af den her serie.|Sunt pe ascuns obsedată de serialul ăsta.|Potajno sam opsjednuta ovom serijom.|pl:Po cichu mam totalną obsesję na punkcie tego serialu.|cs:Po tajnu jsem tímhle seriálem dost posedlá.
B1|I [highkey] need a vacation.|I really, obviously need a vacation.|Necesito vacaciones urgentemente.|J'ai grave besoin de vacances.|Ich brauch dringend Urlaub.|Eu preciso muito de férias.|Ho proprio bisogno di una vacanza.|Ik heb echt keihard vakantie nodig.|Jag behöver verkligen semester.|Jeg trenger virkelig ferie.|Jeg trænger virkelig til ferie.|Chiar am nevoie de o vacanță.|Stvarno mi treba godišnji.|pl:Serio i bez ściemy potrzebuję urlopu.|cs:Fakt, ale fakt potřebuju dovolenou.
B1|These tacos are [bussin].|These tacos are delicious.|Estos tacos están buenísimos.|Ces tacos sont une dinguerie.|Die Tacos sind mega lecker.|Esses tacos tão divinos.|Questi tacos sono buonissimi.|Deze taco's zijn echt lekker.|De här tacosen är supergoda.|Disse tacoene er kjempegode.|De her tacos er mega lækre.|Tacos-urile astea sunt delicioase.|Ovi tacosi su preukusni.|pl:Te tacos są przepyszne.|cs:Tyhle tacos jsou výborný.
B1|[Bruh]. Why would you do that?|Seriously? Why would you do that?|Tío... ¿por qué harías eso?|Frérot... pourquoi t'as fait ça ?|Bruh. Warum machst du sowas?|Mano... por que você fez isso?|Ma dai. Perché l'hai fatto?|Bro. Waarom zou je dat doen?|Allvarligt. Varför gjorde du så?|Seriøst. Hvorfor gjorde du det?|Seriøst. Hvorfor gjorde du det?|Frate. De ce ai face așa ceva?|Stari. Zašto bi to napravio?|pl:Serio? Po co to zrobiłeś?|cs:Vážně? Proč bys to dělal?
B1|I'm so tired [fr].|I'm so tired, for real.|Estoy muertísima, en serio.|Je suis trop fatiguée, sérieux.|Ich bin so müde, echt.|Tô muito cansada, sério.|Sono stanchissimo, sul serio.|Ik ben zo moe, echt.|Jag är så trött, på riktigt.|Jeg er så sliten, på ekte.|Jeg er så træt, seriøst.|Sunt atât de obosit, pe bune.|Tako sam umoran, stvarno.|pl:Serio, jestem strasznie zmęczony.|cs:Jsem fakt hrozně unavenej, vážně.
B1|That's a big [glow-up]!|You look much better than before!|¡Menudo cambio a mejor!|Quel changement, t'es canon maintenant !|Was für ein Glow-up!|Que evolução!|Che trasformazione!|Wat een glow-up!|Vilken förvandling!|For en forvandling!|Sikke en forvandling!|Ce transformare!|Kakva transformacija!|pl:Ale metamorfoza!|cs:Vypadáš mnohem líp než dřív!
B1|Stop [flexing] your new car.|Stop showing off your new car.|Deja de fardar de coche nuevo.|Arrête de frimer avec ta nouvelle voiture.|Hör auf, mit deinem neuen Auto anzugeben.|Para de ostentar seu carro novo.|Smettila di sfoggiare la tua macchina nuova.|Stop met opscheppen over je nieuwe auto.|Sluta skryta med din nya bil.|Slutt å skryte av den nye bilen din.|Stop med at prale af din nye bil.|Nu te mai da mare cu mașina nouă.|Prestani se hvaliti novim autom.|pl:Przestań się lansować nowym autem.|cs:Přestaň se chlubit tím novým autem.
B1|Nice [fit] today!|Nice outfit today!|¡Qué buen outfit hoy!|Stylée ta tenue aujourd'hui !|Cooles Outfit heute!|Que look massa hoje!|Bel look oggi!|Leuke outfit vandaag!|Snygg outfit idag!|Fint antrekk i dag!|Fedt outfit i dag!|Ce ținută mișto azi!|Dobar outfit danas!|pl:Fajna stylówka dzisiaj!|cs:Dneska ti to sluší!
B1|That scene was [iconic].|That scene was legendary and memorable.|Esa escena fue icónica.|Cette scène était culte.|Die Szene war legendär.|Essa cena foi icônica.|Quella scena è stata iconica.|Die scène was iconisch.|Den scenen var ikonisk.|Den scenen var ikonisk.|Den scene var ikonisk.|Scena aia a fost legendară.|Ta scena je bila legendarna.|pl:Ta scena była kultowa.|cs:Ta scéna byla legendární.
B1|I [stan] this singer so hard.|I'm a huge fan of this singer.|Soy superfan de este cantante.|Je suis trop fan de ce chanteur.|Ich stan diesen Sänger total.|Eu sou muito fã desse cantor.|Sono una super fan di questo cantante.|Ik ben echt fan van deze zanger.|Jag är ett sånt fan av den här sångaren.|Jeg er en kjempefan av denne sangeren.|Jeg er kæmpe fan af den her sanger.|Sunt super fan al cântărețului ăstuia.|Obožavam ovog pjevača.|pl:Jestem totalną fanką tego piosenkarza.|cs:Jsem obrovská fanynka tohohle zpěváka.
B1|He chews with his mouth open. Total [ick].|He chews with his mouth open. It suddenly makes him unattractive.|Mastica con la boca abierta. Me da repelús.|Il mâche la bouche ouverte. Ça me refroidit direct.|Er kaut mit offenem Mund. Voll der Abturner.|Ele mastiga de boca aberta. Broxante.|Mastica a bocca aperta. Che schifo, mi smonta.|Hij kauwt met open mond. Totale afknapper.|Han tuggar med öppen mun. Total turn-off.|Han tygger med åpen munn. Total turn-off.|Han tygger med åben mund. Total turn-off.|Mestecă cu gura deschisă. Mi-a trecut tot.|Žvače otvorenih usta. Totalno odbojno.|pl:Mlaszcze z otwartymi ustami. Od razu mnie odrzuciło.|cs:Mlaská. A najednou je to úplně odpudivý.
B1|He's rude to waiters? [Red flag].|He's rude to waiters? That's a warning sign.|¿Es borde con los camareros? Mala señal.|Il est malpoli avec les serveurs ? Signal d'alarme.|Er ist unhöflich zu Kellnern? Red Flag.|Ele é grosso com garçom? Sinal de alerta.|È scortese con i camerieri? Campanello d'allarme.|Hij is onbeleefd tegen obers? Rode vlag.|Han är otrevlig mot servitörer? Varningsflagga.|Han er frekk mot servitører? Rødt flagg.|Han er uhøflig over for tjenere? Rødt flag.|E nepoliticos cu ospătarii? Semnal de alarmă.|Nepristojan je prema konobarima? Crvena zastavica.|pl:Jest niemiły dla kelnerów? Czerwona flaga.|cs:Je hrubej na číšníky? To je varovný signál.
B1|He remembers my coffee order. [Green flag].|He remembers my coffee order. That's a good sign.|Se acuerda de cómo tomo el café. Buena señal.|Il se souvient de mon café. Bon signe.|Er weiß, wie ich meinen Kaffee trinke. Green Flag.|Ele lembra do meu pedido de café. Sinal positivo.|Si ricorda come prendo il caffè. Ottimo segno.|Hij weet hoe ik mijn koffie drink. Groene vlag.|Han minns min kaffebeställning. Gott tecken.|Han husker kaffebestillingen min. Grønt flagg.|Han husker min kaffebestilling. Grønt flag.|Își amintește ce cafea beau. Semn bun.|Pamti kakvu kavu pijem. Dobar znak.|pl:Pamięta, jaką kawę piję. Zielona flaga.|cs:Pamatuje si, jaký kafe piju. To je dobrý znamení.
B1|That meme is [sending me].|That meme is making me laugh a lot.|Ese meme me está matando de risa.|Ce mème me tue.|Das Meme killt mich.|Esse meme tá me matando de rir.|Quel meme mi fa morire.|Ik lig dubbel om die meme.|Den memen får mig att dö av skratt.|Den memen tar livet av meg.|Det meme slår mig ihjel af grin.|Meme-ul ăla mă omoară de râs.|Taj meme me ubija od smijeha.|pl:Ten mem mnie rozwala.|cs:U toho memu se hrozně řehtám.
B1|Wanna get tacos? — [Say less].|Do you want tacos? — Yes, I'm in, no need to convince me.|¿Unos tacos? — No digas más.|On se fait des tacos ? — T'as pas besoin d'en dire plus.|Tacos? — Sag nichts mehr.|Bora comer taco? — Nem precisa falar duas vezes.|Tacos? — Non dire altro.|Taco's halen? — Zeg maar niks meer.|Ska vi äta tacos? — Säg inte mer.|Skal vi ta taco? — Si ikke mer.|Skal vi have tacos? — Sig ikke mere.|Mergem la tacos? — Nu mai zice nimic.|Idemo na tacose? — Ne moraš više ništa reći.|pl:Idziemy na tacos? — Nie musisz mnie namawiać.|cs:Dáš si tacos? — Jasně, nemusíš mě přemlouvat.
B1|Coffee just [hits different] in the morning.|Coffee feels especially good in the morning.|El café por la mañana sabe diferente.|Le café le matin, ça a une autre saveur.|Kaffee am Morgen ist einfach was anderes.|Café de manhã tem outro gosto.|Il caffè di mattina ha tutto un altro effetto.|Koffie is 's ochtends gewoon anders.|Kaffe smakar bara annorlunda på morgonen.|Kaffe treffer bare annerledes om morgenen.|Kaffe rammer bare anderledes om morgenen.|Cafeaua dimineața e cu totul altceva.|Kava ujutro jednostavno drukčije sjedne.|pl:Kawa rano smakuje zupełnie inaczej.|cs:Kafe ráno přijde fakt vhod.
